"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.177356994E1,5.236021595E1,4.908817403E0,2.533932183E0,9.996084166E0,3.329865835E2,4.883806028E0,3.158001855E0
6.277367795E1,5.236030511E1,4.908721838E0,2.603761063E0,1.096700569E1,3.320234836E2,4.878545535E0,3.166122312E0
6.377378023E1,5.236040115E1,4.908633029E0,2.618411601E0,1.170710879E1,3.331507048E2,4.867471930E0,3.183120175E0
6.477387452E1,5.236050334E1,4.908552419E0,2.606247759E0,1.190772024E1,3.358428835E2,4.865294616E0,3.186447133E0
6.577396429E1,5.236059536E1,4.908483222E0,2.604586332E0,1.140993778E1,3.373242798E2,4.852917856E0,3.205265248E0
6.677404749E1,5.236068838E1,4.908417971E0,2.419794591E0,1.072763347E1,3.384290875E2,4.850928837E0,3.208274685E0
6.777412629E1,5.236076980E1,4.908367582E0,2.368963320E0,1.001928722E1,3.392072932E2,4.861099772E0,3.192842940E0
6.877420247E1,5.236084777E1,4.908318132E0,2.261750117E0,9.650764097E0,3.395679010E2,4.872992160E0,3.174662886E0
6.977427173E1,5.236092635E1,4.908273996E0,2.181084369E0,9.567649191E0,3.398341603E2,4.873826706E0,3.173381521E0
7.077433729E1,5.236101388E1,4.908214765E0,2.211253737E0,1.004230634E1,3.402506702E2,4.871916014E0,3.176314119E0
7.177439928E1,5.236110768E1,4.908156078E0,2.275170252E0,1.024255154E1,3.408107306E2,4.894607975E0,3.141233803E0
7.277445674E1,5.236118975E1,4.908105663E0,2.313941909E0,1.011165230E1,3.405786453E2,4.918053865E0,3.104397399E0
7.377451015E1,5.236127515E1,4.908049941E0,2.427428593E0,1.007440089E1,3.404127863E2,4.949395769E0,3.054180504E0
7.477456295E1,5.236135712E1,4.908002681E0,2.563828544E0,1.010985972E1,3.399867752E2,4.957627260E0,3.040800715E0
7.577461195E1,5.236144437E1,4.907946886E0,2.612348835E0,1.047559080E1,3.403030714E2,4.963106619E0,3.031849225E0
7.677465785E1,5.236154995E1,4.907893102E0,2.576881103E0,1.101608941E1,3.407284498E2,4.979465500E0,3.004906049E0
7.777470207E1,5.236164994E1,4.907831173E0,2.553877458E0,1.132751826E1,3.407460715E2,5.001974878E0,2.967285688E0
7.877474153E1,5.236175524E1,4.907756376E0,2.460719598E0,1.166630334E1,3.401674382E2,4.992895889E0,2.982537121E0
7.977478099E1,5.236184944E1,4.907703019E0,2.428472755E0,1.139346167E1,3.412347235E2,4.990323276E0,2.986839573E0
8.077481711E1,5.236193830E1,4.907650555E0,2.420728109E0,1.089684860E1,3.416701705E2,5.002977039E0,2.965595688E0
8.177485180E1,5.236202581E1,4.907590184E0,2.546605400E0,1.060656928E1,3.399679499E2,5.002364265E0,2.966629197E0
8.277488399E1,5.236211714E1,4.907535769E0,2.414012960E0,1.029665367E1,3.408149981E2,5.001850073E0,2.967496063E0
8.377491701E1,5.236220156E1,4.907505186E0,2.483913934E0,9.899640146E0,3.426671678E2,5.021981219E0,2.933298769E0
8.477494287E1,5.236228279E1,4.907471984E0,2.697747572E0,9.584152233E0,3.427498539E2,5.038020319E0,2.905664863E0
8.577497113E1,5.236235342E1,4.907431523E0,2.856621434E0,8.943222162E0,3.410170892E2,4.989943750E0,2.987473583E0
8.677499640E1,5.236241348E1,4.907389841E0,2.958053989E0,8.383644997E0,3.402725714E2,4.991879212E0,2.984238423E0
8.777502120E1,5.236246959E1,4.907353362E0,3.083261978E0,7.833421488E0,3.396388362E2,4.993845829E0,2.980946304E0
8.877504492E1,5.236254048E1,4.907315423E0,3.134311739E0,8.349294036E0,3.397553398E2,4.999271528E0,2.971838021E0
8.977506614E1,5.236262952E1,4.907256552E0,3.130183231E0,9.772363825E0,3.381986197E2,4.998513814E0,2.973112289E0
9.077508819E1,5.236272447E1,4.907193084E0,3.063164578E0,1.066923128E1,3.362674414E2,5.014170514E0,2.946630464E0
9.177510715E1,5.236283130E1,4.907127967E0,2.850941536E0,1.180987744E1,3.404520848E2,4.980572287E0,3.003071216E0
9.277512574E1,5.236294813E1,4.907041256E0,2.916742473E0,1.287208115E1,3.396270965E2,4.982515997E0,2.999845224E0
9.377514386E1,5.236307239E1,4.906984877E0,2.905692657E0,1.314956295E1,3.409318195E2,4.954161601E0,3.046443807E0
9.477516043E1,5.236319512E1,4.906902842E0,2.912702078E0,1.359015287E1,3.389862290E2,4.941640652E0,3.066712360E0
9.577517712E1,5.236331305E1,4.906844337E0,2.905688727E0,1.378187947E1,3.408374490E2,4.931886305E0,3.082374816E0
9.677519310E1,5.236343450E1,4.906807367E0,2.975580099E0,1.368274706E1,3.435076693E2,4.947121984E0,3.057862179E0
9.777520740E1,5.236355621E1,4.906740721E0,3.062589218E0,1.362206800E1,3.414740486E2,4.965318612E0,3.028225241E0
9.877522099E1,5.236366091E1,4.906646811E0,3.099291321E0,1.350052746E1,3.391392984E2,4.972733910E0,3.016032906E0
9.977523553E1,5.236377169E1,4.906567858E0,1.147631444E0,1.353784620E1,3.385304919E2,4.989395654E0,2.988388871E0
1.007752479E2,5.236390355E1,4.906508051E0,2.902298372E0,1.427716198E1,3.396568543E2,4.986218395E0,2.993687217E0
1.017752596E2,5.236404718E1,4.906475859E0,2.197013326E0,1.431405531E1,3.445294022E2,4.988439144E0,2.989985275E0
1.027752711E2,5.236418735E1,4.906475373E0,2.054597294E0,1.471806644E1,3.509148915E2,4.971042384E0,3.018820075E0
1.037752829E2,5.236432550E1,4.906427081E0,2.325250976E0,1.493567577E1,3.466245346E2,4.956626792E0,3.042431245E0
1.047752939E2,5.236445761E1,4.906346377E0,2.376445078E0,1.531005110E1,3.430058970E2,4.937679723E0,3.073085743E0
1.057753046E2,5.236459002E1,4.906277133E0,2.489231208E0,1.577226694E1,3.411479047E2,4.941210647E0,3.067405153E0
1.067753143E2,5.236474019E1,4.906200825E0,2.325516623E0,1.668203025E1,3.418552449E2,4.925314121E0,3.092865636E0
1.077753234E2,5.236488741E1,4.906121580E0,1.235473183E0,1.655708649E1,3.401192568E2,4.926820759E0,3.090465053E0
1.087753340E2,5.236503030E1,4.906048614E0,7.499350123E-1,1.620419943E1,3.415472870E2,4.924742411E0,3.093775883E0
1.097753422E2,5.236515898E1,4.905971992E0,8.353216546E-1,1.568937383E1,3.413643090E2,4.918473291E0,3.103732837E0
1.107753506E2,5.236526727E1,4.905856037E0,-3.865873441E-4,1.490010709E1,3.400890483E2,4.954887940E0,3.045262310E0
1.117753592E2,5.236538003E1,4.905734156E0,8.711940516E-2,1.470620322E1,3.384041998E2,4.950602615E0,3.052223907E0
1.127753671E2,5.236548773E1,4.905622044E0,-9.742594659E-1,1.439534330E1,3.374102550E2,4.979416106E0,3.004987900E0
1.137753736E2,5.236559971E1,4.905527293E0,-2.966045197E-1,1.437963987E1,3.366199681E2,4.976796460E0,3.009324514E0
1.147753822E2,5.236572295E1,4.905452545E0,-2.437844137E-1,1.418841597E1,3.386667889E2,5.005771416E0,2.960876485E0
1.157753894E2,5.236584884E1,4.905370362E0,2.729152804E-1,1.399460318E1,3.379443904E2,4.982093735E0,3.000546459E0
1.167753965E2,5.236597015E1,4.905292654E0,1.869387487E-1,1.400303371E1,3.380344250E2,4.958706715E0,3.039040104E0
1.177754034E2,5.236608243E1,4.905221022E0,9.038737509E-1,1.369655459E1,3.374732143E2,4.948545926E0,3.055557274E0
1.187754104E2,5.236618550E1,4.905152252E0,1.262403840E0,1.307917666E1,3.381992237E2,4.936943937E0,3.074267652E0
1.197754160E2,5.236627706E1,4.905095287E0,1.594916478E0,1.189139981E1,3.386127816E2,4.942490923E0,3.065341825E0
1.207754238E2,5.236635969E1,4.905015907E0,2.599714725E0,1.116839558E1,3.394608480E2,4.931957749E0,3.082260502E0
1.217754291E2,5.236642593E1,4.904956703E0,1.814815622E0,1.053991065E1,3.397884040E2,4.895306936E0,3.140144429E0
1.227754352E2,5.236651340E1,4.904904369E0,2.016385632E0,1.037216692E1,3.405224600E2,4.899745235E0,3.133214590E0
1.237754411E2,5.236660082E1,4.904862825E0,3.175550453E0,1.039778980E1,3.431183952E2,4.892310634E0,3.144810597E0
1.247754472E2,5.236668452E1,4.904821849E0,1.846601130E0,1.014186267E1,3.444462515E2,4.895288430E0,3.140173278E0
1.257754525E2,5.236677265E1,4.904782526E0,1.493810333E0,1.023354444E1,3.461682769E2,4.910450120E0,3.116410861E0
1.267754589E2,5.236686850E1,4.904749358E0,2.153726795E0,1.047046557E1,3.473141811E2,4.908417115E0,3.119611908E0
1.277754633E2,5.236695960E1,4.904698196E0,1.475425649E0,1.052455141E1,3.436342979E2,4.923392844E0,3.095923115E0
1.287754687E2,5.236704975E1,4.904648861E0,1.764459158E0,1.044584167E1,3.428218033E2,4.953386182E0,3.047704441E0
1.297754736E2,5.236713303E1,4.904591169E0,9.406641526E-1,1.004507353E1,3.409441821E2,4.939717255E0,3.069809517E0
1.307754796E2,5.236720034E1,4.904544897E0,8.179895459E-1,8.768514556E0,3.405737413E2,4.954550673E0,3.045811001E0
1.317754855E2,5.236724625E1,4.904508724E0,1.049271849E0,7.024268025E0,3.403619590E2,4.955498976E0,3.044267882E0
1.327754900E2,5.236727925E1,4.904476381E0,7.923656218E-1,5.699969671E0,3.391111065E2,4.963713546E0,3.030855468E0
1.337754942E2,5.236731841E1,4.904459893E0,1.001827581E0,4.885362777E0,3.398449865E2,4.963505645E0,3.031195927E0
1.347755001E2,5.236734277E1,4.904444799E0,1.040952348E0,4.006265279E0,3.399303519E2,4.936296920E0,3.075306449E0
1.357755042E2,5.236736668E1,4.904432705E0,1.090741850E0,3.181018763E0,3.400067175E2,4.909611651E0,3.117731623E0
1.367755094E2,5.236738082E1,4.904423546E0,1.573629930E0,2.274167141E0,3.403019647E2,4.905645867E0,3.123967936E0
1.377755147E2,5.236738576E1,4.904423210E0,1.624248167E0,1.371804162E0,3.405834960E2,4.882696165E0,3.159717582E0
1.387755239E2,5.236738878E1,4.904416071E0,1.862834470E0,6.811971984E-1,3.393516709E2,4.869467576E0,3.180066440E0
1.397754450E2,5.236738848E1,4.904414041E0,2.017111283E0,1.147397651E-1,3.394188962E2,4.851492317E0,3.207422537E0
1.407753631E2,5.236739110E1,4.904417406E0,2.139170306E0,1.106151187E-2,3.394188990E2,4.834926839E0,3.232339632E0
1.417752821E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.828445988E0,3.242012704E0
1.427752180E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.819890968E0,3.254717821E0
1.437751449E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.814585617E0,3.262560707E0
