"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.639458667E0,1.835447669E0,2.288104534E0,-2.367771268E-1
1.649455667E0,1.758824587E0,2.212086201E0,-2.186442018E-1
1.659451667E0,1.397894025E0,1.963395834E0,-1.548077166E-1
1.669448667E0,8.339805603E-1,1.367121220E0,-9.458859265E-2
1.679444667E0,2.215810269E-1,4.930954278E-1,-1.144132949E-2
1.689441667E0,-2.254838198E-1,-8.647821099E-2,4.419050738E-2
1.699437667E0,-4.023835063E-1,-3.676171005E-1,4.895802587E-2
1.709434667E0,-3.520804048E-1,-3.908313215E-1,3.223044425E-2
1.719430667E0,-1.691348553E-1,-2.166821063E-1,2.702100202E-2
1.729427667E0,9.048368037E-2,2.131097466E-1,3.171331016E-3
1.739423667E0,3.665014505E-1,6.681477427E-1,-3.404541314E-2
1.749420667E0,5.729269981E-1,9.873337150E-1,-5.432644859E-2
1.759416667E0,6.287932992E-1,1.106151223E0,-6.575515866E-2
1.769413667E0,5.716291070E-1,9.718120694E-1,-7.817028463E-2
1.779409667E0,4.106742740E-1,6.338571906E-1,-7.157496363E-2
1.789406667E0,1.751175523E-1,1.867610812E-1,-5.717500672E-2
1.799402667E0,-7.271876186E-2,-3.064721525E-1,-4.277647287E-2
1.809399667E0,-2.614338100E-1,-7.376147509E-1,-1.946768723E-2
1.819395667E0,-3.725107312E-1,-9.840273857E-1,-5.239770748E-3
1.829392667E0,-4.092059135E-1,-1.036320210E0,2.633066382E-3
1.839388667E0,-3.744623065E-1,-9.448549151E-1,-1.220046775E-3
1.849385667E0,-2.844770253E-1,-7.536244988E-1,-5.412661470E-3
1.859381667E0,-1.615549922E-1,-5.028995275E-1,-1.235666219E-2
1.869378667E0,-3.772625327E-2,-2.056438625E-1,-1.437507197E-2
1.879374667E0,7.282543182E-2,8.220597357E-2,-2.042493224E-2
1.889371667E0,1.544286907E-1,2.888339758E-1,-2.501489036E-2
1.899367667E0,1.869841665E-1,3.938988447E-1,-3.019178845E-2
1.909364667E0,1.733394563E-1,3.880513310E-1,-2.610037290E-2
1.919360667E0,1.212180406E-1,2.978008091E-1,-1.940917037E-2
1.929357667E0,4.852252826E-2,1.561677605E-1,-1.455129776E-2
1.939353667E0,-2.942761593E-2,-1.630956866E-2,-1.327841636E-2
1.949350667E0,-7.866972685E-2,-1.953317821E-1,-1.057717204E-2
1.959346667E0,-1.074899882E-1,-3.284168839E-1,-6.307569332E-3
1.969343667E0,-1.133500114E-1,-3.762528598E-1,1.018520328E-3
1.979339667E0,-1.005583927E-1,-3.517876565E-1,7.308922708E-3
1.989336667E0,-7.991623133E-2,-2.633762956E-1,5.944052711E-3
1.999332667E0,-4.760289192E-2,-1.557377726E-1,1.060880721E-2
2.009328667E0,-1.308113150E-2,-5.205691606E-2,1.324027684E-2
2.019325667E0,9.832516313E-3,2.932013944E-2,1.519110799E-2
2.029321667E0,1.779749990E-2,8.023631573E-2,3.815415548E-3
2.039318667E0,2.041807398E-2,9.561854601E-2,-7.678842172E-3
2.049314667E0,1.260835491E-2,8.394537866E-2,-2.603656380E-3
2.059311667E0,8.288994431E-3,5.403975397E-2,-1.229704125E-3
2.069307667E0,1.003256626E-2,1.560235582E-2,-5.529948976E-4
2.079304667E0,1.741397940E-2,5.298480392E-5,-7.657695562E-3
2.089300667E0,2.506364323E-2,-1.003986411E-2,-1.931834593E-2
