"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.116083331E-3,-8.230467662E-3,-1.779823009E-2,4.047676563E-2
1.306608331E-2,-8.579254076E-3,-7.067712285E-3,2.834613204E-2
2.301608329E-2,-1.194008745E-2,-5.275796503E-3,4.301913500E-2
3.296608326E-2,-1.455960352E-2,9.298498146E-3,6.636238933E-2
4.291708325E-2,-1.936451644E-2,-2.436096221E-2,8.208204389E-2
5.286708334E-2,-2.263318308E-2,-1.383613849E-2,7.145005167E-2
6.281708332E-2,-2.491169684E-2,4.080055520E-2,7.369070470E-2
7.276708330E-2,-3.277188957E-2,5.036049698E-2,7.727387846E-2
8.271708328E-2,-2.918049317E-2,3.219074942E-4,9.343324363E-2
9.266808326E-2,-2.858838949E-2,-7.521834461E-2,1.115403163E-1
1.026180834E-1,-3.059741970E-2,-2.843902968E-3,7.366497695E-2
1.125680833E-1,-2.532162320E-2,4.048129722E-2,8.713111460E-2
1.225180833E-1,-3.300508384E-2,3.539946383E-2,9.042835951E-2
1.324690833E-1,-3.198997065E-2,-3.958966993E-2,9.836361587E-2
1.424190833E-1,-1.633207731E-2,-3.826184034E-2,1.109345448E-1
1.523690833E-1,-1.233119309E-2,-1.463247444E-3,1.218536353E-1
1.623190833E-1,-4.213722870E-3,2.938755769E-3,1.121326393E-1
1.722700833E-1,-1.418095976E-2,1.131226094E-2,9.074410915E-2
1.822200833E-1,-4.267846160E-3,-2.508420797E-2,1.134944558E-1
1.921700833E-1,-1.100146316E-2,-5.235998891E-4,9.508625150E-2
2.021200833E-1,-3.208111413E-3,-1.103051651E-2,1.128898537E-1
2.120700832E-1,-8.087247424E-3,-2.147784635E-2,6.141506016E-2
2.220210833E-1,-1.206276935E-2,3.033025676E-2,1.001902860E-1
2.319710833E-1,-8.805614412E-3,-4.974219047E-2,1.057246757E-1
2.419210833E-1,-2.932155725E-2,6.274884660E-3,1.069169229E-1
2.518710833E-1,-3.536779750E-2,-2.571802787E-2,9.208721459E-2
2.618220833E-1,-2.786614873E-2,1.504676795E-2,1.069081521E-1
2.717720832E-1,-2.690874025E-2,-4.041864065E-2,7.981215477E-2
2.817220833E-1,-2.582503192E-2,-1.541081194E-2,5.675541401E-2
2.916720833E-1,-7.527413070E-3,-2.573359609E-3,6.663896263E-2
3.016230833E-1,-1.286464188E-2,-1.163791431E-2,9.162236094E-2
3.115730833E-1,-4.332604073E-3,-1.083156500E-2,8.354033947E-2
3.215230833E-1,3.122595884E-3,-2.095338766E-2,7.425963879E-2
3.314730834E-1,7.039499469E-3,2.008452795E-2,6.439070821E-2
3.414240833E-1,-2.796942517E-3,5.780685302E-3,6.783062518E-2
3.513740833E-1,-4.379199073E-4,-5.128556304E-3,8.444782734E-2
3.613240833E-1,-5.572761968E-3,-6.301039986E-2,6.379896998E-2
3.712740833E-1,-2.125937976E-3,4.738455657E-3,4.523055196E-2
3.812240832E-1,-2.736500580E-2,5.203254484E-3,2.531844378E-2
3.911750834E-1,-2.156215589E-2,3.699217228E-2,5.810027361E-2
4.011250833E-1,-2.468402088E-2,-3.841989789E-2,2.022434950E-2
4.110750833E-1,-2.341992594E-2,-7.169782743E-4,2.725036383E-2
4.210250833E-1,-2.443467367E-2,9.188661855E-3,1.407366335E-2
4.309760833E-1,-1.317341141E-2,8.620696217E-3,2.335085571E-2
4.409260832E-1,-2.374546967E-2,2.087401170E-3,2.250593305E-3
4.508760833E-1,-1.321357448E-2,-2.661031298E-3,1.751299560E-2
4.608260833E-1,-1.615161762E-2,6.433545202E-3,1.945777953E-2
4.707770833E-1,-8.998060897E-3,2.336181924E-3,2.528452992E-2
4.807270833E-1,-2.512650892E-2,1.282486254E-2,1.212244749E-2
4.906770833E-1,-1.743160967E-2,1.447635379E-2,-6.442462206E-3
5.006270834E-1,-1.765815273E-2,-1.073135834E-2,-8.089622855E-3
5.105770833E-1,-2.956575159E-2,-3.516880944E-3,4.625147581E-3
5.205280833E-1,-4.228410345E-2,7.267285064E-3,-2.022493422E-2
5.304780833E-1,-4.336214729E-2,3.323900901E-2,-3.161004782E-2
5.404280833E-1,-2.764439307E-2,1.845801529E-2,-3.954822779E-2
5.503780833E-1,-2.588964365E-2,-1.786492489E-2,-9.772451520E-3
5.603290834E-1,-1.478526950E-2,-1.243629679E-2,-1.920342565E-2
5.702790833E-1,-1.327639550E-2,-6.435244549E-3,-2.205218911E-2
5.802290833E-1,2.641845122E-4,2.545647461E-2,-1.755568027E-2
5.901790833E-1,-1.014565006E-2,-8.792823628E-3,-1.426194370E-2
6.001300833E-1,2.984382324E-3,-1.870977446E-2,3.259238005E-3
6.100800833E-1,3.048518971E-3,-1.481571157E-2,-1.769425929E-2
6.200300833E-1,7.024333254E-3,2.928961683E-2,-1.200608790E-2
6.299797916E-1,-8.265697137E-3,-1.254182076E-2,-1.589097798E-2
6.399307917E-1,-1.104082223E-2,-2.257189695E-3,-9.903429151E-3
6.498807917E-1,-1.264537130E-2,-5.929241125E-3,-1.529046893E-3
6.598307916E-1,-2.949701026E-3,2.937699616E-2,1.900345087E-3
6.697807916E-1,-6.462525465E-3,-1.662211748E-2,-1.950455725E-2
6.797317916E-1,-3.044206649E-3,-1.114035280E-2,1.073081017E-2
6.896817916E-1,-1.427184742E-2,5.416842308E-3,-5.142626166E-3
6.996317917E-1,-1.207789902E-2,-1.351017449E-3,-1.219495296E-2
7.095817917E-1,-1.402783580E-2,6.441822667E-3,4.271391034E-3
7.195317916E-1,-1.339173183E-2,-1.591977552E-2,4.917332947E-2
7.294827916E-1,-2.881394584E-2,2.478121256E-2,8.760298491E-3
7.394327916E-1,-1.683058899E-2,1.018601412E-2,1.129857481E-2
7.493827917E-1,-9.845614806E-3,-2.373046791E-2,8.008931279E-3
7.593327917E-1,-2.268018007E-2,3.579045983E-2,3.464592218E-2
7.692837917E-1,-1.558520515E-2,-2.930818174E-2,8.254397392E-2
7.792337916E-1,-1.289384142E-2,7.079918347E-3,3.957512498E-2
7.891837916E-1,-9.739634022E-4,-6.414669659E-3,3.972656786E-2
7.991337916E-1,-4.867076129E-3,1.652406698E-2,5.722903848E-2
8.090847917E-1,-1.513226520E-2,2.183971591E-2,1.178494620E-1
8.190347917E-1,-2.364449557E-2,-1.250598829E-2,6.980581462E-2
8.289847916E-1,-2.181698486E-2,4.616694700E-2,7.967532992E-2
8.389347916E-1,-9.502894878E-3,-5.844789058E-2,2.682351708E-2
8.488847916E-1,-2.473821726E-2,9.522658467E-2,9.927636623E-2
8.588357916E-1,-2.607898381E-2,-6.367756717E-2,7.562554836E-2
8.687857917E-1,-2.976123132E-2,1.790358961E-2,1.253040773E-1
8.787357917E-1,-1.873382114E-2,-4.359592628E-2,7.785216808E-2
8.886857916E-1,-2.068741243E-2,5.070590297E-2,1.278400147E-1
8.986367916E-1,-2.629628096E-2,2.081155613E-2,1.315810633E-1
9.085867916E-1,3.424275666E-3,-4.366207290E-3,1.300648803E-1
9.185367916E-1,-5.472445674E-3,-1.863330385E-2,9.774088740E-2
9.284867917E-1,-1.518156454E-3,4.280892760E-4,1.429381102E-1
9.384377917E-1,-6.194357537E-3,2.352872070E-2,1.451974744E-1
9.483877916E-1,-1.768044524E-2,-1.232446879E-3,1.657013208E-1
9.583377916E-1,-1.357847728E-2,-2.096091595E-2,1.222915918E-1
9.682877916E-1,-7.527120709E-3,1.594287202E-2,1.487812328E-1
9.782387916E-1,-3.030180641E-2,-4.985244703E-3,1.471264708E-1
9.881887917E-1,-3.310441341E-2,4.382932154E-2,1.554996836E-1
9.981387916E-1,-3.287925906E-2,-1.820369795E-2,1.345368308E-1
1.008088792E0,-3.732654165E-2,4.767490737E-3,1.262981039E-1
1.018038792E0,-3.723645799E-2,-9.751913175E-3,1.213425887E-1
1.027989792E0,-3.070734736E-2,3.029544756E-2,1.327101606E-1
1.037939792E0,-3.736714326E-2,-2.779254690E-5,1.383883917E-1
1.047889792E0,-2.970948346E-2,1.253410975E-2,1.374803191E-1
1.057839792E0,-8.497393057E-3,-6.847984884E-3,1.412166899E-1
1.067790792E0,-1.739217751E-3,2.382122766E-2,1.272950542E-1
1.077740792E0,-4.815218635E-3,5.856534652E-2,1.334299529E-1
1.087690792E0,7.714450881E-3,1.534841118E-2,1.350765288E-1
1.097640792E0,3.516990580E-3,2.422930850E-2,1.132237297E-1
1.107591792E0,7.157540135E-3,-5.518967584E-3,9.644514441E-2
1.117541792E0,1.755626500E-3,3.218013307E-2,1.060217142E-1
1.127491792E0,-5.845644213E-3,1.329638567E-2,7.458298981E-2
1.137441792E0,-7.842760719E-3,-3.061145302E-3,8.281060696E-2
1.147392792E0,-1.882620715E-2,8.037728816E-3,7.397195578E-2
1.157342792E0,-2.562388770E-2,4.395510977E-2,5.510123670E-2
1.167292792E0,-3.155040622E-2,3.704878064E-2,6.496782839E-2
1.177242792E0,-2.504976422E-2,2.031090656E-2,3.157437980E-2
1.187193792E0,-3.257962581E-2,4.450834773E-2,5.252553821E-2
1.197143792E0,-2.240696892E-2,1.351022931E-2,3.306074202E-2
1.207093792E0,-1.312045757E-2,1.401910152E-2,3.215266943E-2
1.217043792E0,-1.626549214E-3,-2.145019999E-2,1.673356175E-2
1.226993792E0,-1.774008684E-3,3.942896286E-2,1.419411600E-2
1.236944792E0,4.637499824E-3,1.025864750E-2,-2.572774887E-5
1.246894792E0,-5.580217168E-3,3.301688790E-2,5.809208751E-3
1.256844792E0,7.249889597E-3,1.677694079E-2,-1.005077899E-2
1.266794792E0,6.620071381E-3,1.260376470E-2,-8.708258271E-3
1.276745792E0,-1.118477337E-2,2.505981412E-2,-2.936705589E-2
1.286695792E0,-1.317253433E-2,6.884000078E-4,-3.430210590E-2
1.296645792E0,-1.658442121E-2,2.503518272E-2,-3.040727556E-2
1.306595792E0,-2.956151236E-2,7.497592270E-4,-6.738974512E-2
1.316546792E0,-1.769597691E-2,1.695202835E-2,-5.646539211E-2
1.326496792E0,-6.892990172E-3,1.091857888E-3,-7.981215477E-2
1.336446792E0,3.878165781E-3,2.209724922E-2,-6.499706447E-2
1.346396792E0,1.869818967E-2,2.032711431E-2,-7.187865257E-2
1.356347792E0,2.149388965E-2,3.038902128E-2,-4.912596703E-2
1.366297792E0,1.857349779E-2,-6.572983023E-3,-6.738506734E-2
1.376247792E0,1.968640566E-2,2.967500316E-2,-5.990355492E-2
1.386197792E0,1.051471900E-2,4.422351524E-2,-8.607744634E-2
1.396148792E0,-1.649214484E-2,5.534248916E-2,-7.320012331E-2
1.406098792E0,-2.816136003E-2,-7.047594208E-3,-8.413266242E-2
1.416048792E0,-5.425887220E-2,3.859034423E-3,-6.767391980E-2
1.425998792E0,-5.235220481E-2,-2.215820644E-3,-1.088389027E-1
1.435948792E0,-6.503342684E-2,9.468434678E-2,-5.495096326E-2
1.445899792E0,-4.509763744E-2,-7.728191838E-4,-7.830415785E-2
1.455849792E0,-3.943727687E-2,4.117894314E-2,-4.448620141E-2
1.465799792E0,-1.496660627E-2,-1.361990115E-2,-8.191130519E-2
1.475749792E0,7.282670550E-3,1.136465382E-1,-5.495973408E-2
1.485700792E0,1.994978618E-2,-2.858575825E-3,-6.019065320E-2
1.495650792E0,3.187441505E-2,2.737518361E-2,-3.112648308E-2
1.505600792E0,3.456767913E-2,6.760897916E-3,-2.841045141E-2
1.515550792E0,3.583842527E-2,3.699650288E-2,-3.303676844E-2
1.525501792E0,3.095764473E-2,5.189888114E-2,8.115935326E-4
1.535451792E0,2.295171015E-2,-3.532957133E-2,-6.064147353E-3
1.545401792E0,8.491692021E-3,5.193922693E-2,1.864794016E-2
1.555351792E0,-7.366322279E-3,-4.328657202E-3,-4.105330110E-3
1.565302792E0,-9.649842717E-3,7.780385546E-2,2.539153397E-2
1.575252792E0,-2.606593721E-2,-3.599609910E-2,1.940223098E-2
1.585202792E0,-3.165430393E-2,4.106674969E-2,2.927759349E-2
1.595152792E0,-2.220418017E-2,6.704052016E-3,2.134233713E-2
1.605103792E0,-3.271824136E-2,9.802765679E-3,6.354637027E-2
1.615053792E0,-2.902101036E-2,-1.415497620E-2,5.921065986E-2
1.625003792E0,-2.200552102E-2,2.071387108E-2,9.378758490E-2
