"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.488847916E-1,3.372766078E-4,-9.927156381E-3,1.663784496E-4
8.588357916E-1,7.597023621E-3,1.076186169E-2,1.481026411E-3
8.687857917E-1,3.051007167E-3,3.139095847E-3,-8.566961624E-4
8.787357917E-1,1.202909276E-3,-5.724855233E-3,8.061486296E-4
8.886857916E-1,4.120136611E-3,-5.689967889E-3,-1.222914085E-3
8.986367916E-1,6.860724650E-3,2.764676930E-3,-1.381472684E-4
9.085867916E-1,4.541377537E-3,-1.032191794E-3,1.849103719E-3
9.185367916E-1,3.431989811E-3,1.406467403E-3,2.589865820E-3
9.284867917E-1,2.766466700E-3,2.734852256E-3,1.293714158E-4
9.384377917E-1,4.943313077E-3,3.192574717E-3,6.586140953E-4
9.483877916E-1,6.575031206E-3,2.151278779E-3,8.953688666E-4
9.583377916E-1,5.579960532E-3,1.851874404E-4,6.334809586E-4
9.682877916E-1,4.483803175E-3,-3.189836629E-3,1.006589737E-3
9.782387916E-1,2.695878036E-3,4.320482258E-3,1.992583275E-4
9.881887917E-1,3.860744648E-3,2.114585834E-3,-1.834864262E-3
9.981387916E-1,-3.689182922E-4,-3.646626836E-3,6.786501035E-5
1.008088792E0,1.890507527E-3,3.907256760E-4,1.926218625E-3
1.018038792E0,3.618778661E-3,1.157988911E-3,-3.829039633E-4
1.027989792E0,3.843283281E-3,-2.449795604E-3,-7.416317239E-4
1.037939792E0,3.813530318E-3,-5.281920545E-3,1.483967993E-3
1.047889792E0,3.692889586E-3,1.746693742E-3,-1.231390983E-3
1.057839792E0,2.898368053E-3,-1.040680334E-3,1.298185438E-3
1.067790792E0,3.236057237E-3,1.688526943E-3,3.588884138E-4
1.077740792E0,4.563993774E-3,-1.553959446E-3,-7.875533774E-4
1.087690792E0,3.340952098E-4,-3.394736676E-3,2.055104589E-3
1.097640792E0,4.207515158E-3,3.862955142E-3,1.142485999E-3
1.107591792E0,2.692323178E-4,-6.644187961E-4,-6.852410734E-4
1.117541792E0,3.080431372E-3,-7.846745662E-3,1.874773763E-3
1.127491792E0,7.611885667E-5,2.398168435E-3,1.434286591E-3
1.137441792E0,1.560308971E-3,7.854021387E-4,-1.911134459E-3
1.147392792E0,1.255110838E-3,-5.753191188E-3,7.585017011E-5
1.157342792E0,9.231809527E-4,1.006812672E-3,-6.669932045E-4
1.167292792E0,3.932818770E-3,-5.703112110E-4,5.476744846E-4
1.177242792E0,3.554110415E-3,-3.942715470E-3,-3.257128410E-4
1.187193792E0,3.222281113E-3,-1.708804630E-4,2.117737662E-3
1.197143792E0,3.002537414E-3,1.386575401E-3,1.521272119E-3
1.207093792E0,2.012107521E-3,-4.134553019E-4,2.924225293E-3
1.217043792E0,-3.081580158E-3,-2.623443957E-3,8.319611661E-4
1.226993792E0,4.015743732E-3,1.563844155E-3,-1.407491043E-3
1.236944792E0,-4.805405624E-4,5.634211004E-3,-5.404232070E-5
1.246894792E0,3.100079484E-3,-4.420819692E-3,-2.292781137E-4
1.256844792E0,-1.207733992E-3,-1.506776782E-3,-1.069208607E-3
1.266794792E0,4.399552010E-3,2.077305457E-3,1.464789268E-3
1.276745792E0,-1.017355826E-3,1.426691306E-3,6.842003204E-4
1.286695792E0,1.369102858E-3,-5.304714665E-3,-1.069757622E-3
1.296645792E0,1.344615594E-4,3.962020855E-3,4.376609344E-3
1.306595792E0,1.325160265E-3,3.616608679E-3,3.447698662E-3
1.316546792E0,-8.770991117E-4,-1.443544170E-3,2.950377762E-3
1.326496792E0,1.985266805E-3,-2.021183493E-3,4.467400722E-4
1.336446792E0,2.581374720E-4,4.523794632E-3,4.566502757E-4
1.346396792E0,2.413587645E-4,-7.013273425E-4,-1.110619865E-3
1.356347792E0,2.016608603E-3,-8.868377190E-4,-1.138565596E-3
1.366297792E0,-5.123293959E-4,3.688206663E-3,1.412742771E-3
1.376247792E0,-2.711396199E-3,-4.193501081E-4,1.231832895E-3
1.386197792E0,-2.581700217E-3,-1.748267561E-3,2.006280236E-3
1.396148792E0,-1.534780487E-3,-1.807720400E-5,-6.492268294E-4
1.406098792E0,-1.039432362E-3,2.157483250E-4,6.368136965E-4
1.416048792E0,5.211718380E-4,-2.911112970E-3,-9.249877185E-4
1.425998792E0,-1.979536377E-3,1.233564806E-3,-4.762453027E-4
1.435948792E0,-1.321628224E-3,9.112639818E-4,-1.851134934E-3
1.445899792E0,-4.449156113E-4,7.437511813E-4,-5.927910097E-4
1.455849792E0,1.134627499E-3,-3.073733300E-3,2.619395964E-4
1.465799792E0,-3.715787549E-3,9.055619594E-4,4.025544040E-4
1.475749792E0,2.520907670E-3,-1.121163135E-3,2.741711680E-3
1.485700792E0,-2.338828519E-3,1.986995339E-4,1.893228618E-3
1.495650792E0,-1.279500313E-3,1.128694043E-3,3.187491326E-3
1.505600792E0,-5.202330649E-4,1.134020393E-3,1.699803397E-5
1.515550792E0,-4.036877770E-3,-2.240044298E-3,-1.733484678E-4
1.525501792E0,-2.809160389E-3,2.764567966E-3,-7.167458534E-6
1.535451792E0,-2.527446020E-3,-6.228224374E-4,6.774971262E-4
1.545401792E0,-1.076023094E-3,-1.197266392E-3,-8.852458559E-4
1.555351792E0,-2.342761960E-3,4.065503832E-3,8.918531239E-5
1.565302792E0,-1.042873133E-3,-7.899713237E-4,1.274558250E-3
1.575252792E0,-2.431957051E-3,4.245423712E-3,1.340184826E-3
1.585202792E0,-4.131054040E-3,-1.956636552E-4,3.614732996E-4
1.595152792E0,-1.710194163E-3,-1.635028748E-3,1.301714219E-3
1.605103792E0,-3.833532333E-3,1.191384275E-3,1.913588494E-5
1.615053792E0,-2.310058102E-3,-1.095260493E-3,1.815473894E-3
1.625003792E0,-6.153265946E-3,-3.510481212E-3,-7.137563080E-5
1.634954083E0,-5.117417779E-3,1.923232339E-4,5.515711382E-4
1.644905083E0,-3.923522774E-3,-2.893747995E-3,5.286680534E-4
1.654855083E0,-5.418802612E-3,2.991889603E-3,2.050329233E-3
1.664805083E0,-4.337293096E-3,2.290146658E-3,1.014093403E-3
1.674755083E0,-3.529471811E-3,1.886728918E-3,-1.007849351E-3
1.684705083E0,-2.269263845E-3,2.393528353E-3,2.105468884E-4
1.694656083E0,-4.425886553E-3,-1.244839281E-3,2.817556262E-3
1.704606083E0,-4.940142855E-3,-1.066040713E-4,9.086024947E-4
1.714556083E0,-2.986331936E-3,-9.002145380E-4,-7.685949095E-4
1.724506083E0,-2.789790742E-3,-1.946836710E-3,4.793624394E-4
1.734457083E0,-5.138060078E-4,-1.274298877E-3,1.552235335E-5
1.744407083E0,-7.004195824E-3,2.295882441E-4,1.321270131E-3
1.754357083E0,-5.340458825E-3,6.741877878E-4,9.657056071E-4
1.764307083E0,-5.492259283E-3,-1.175377518E-3,2.045084722E-3
1.774258083E0,-5.314871203E-3,-1.720636152E-3,-1.440756023E-6
1.784208083E0,-4.874650389E-3,-9.251497686E-4,-3.872485831E-5
1.794158083E0,-5.321817007E-3,-1.833501738E-4,-2.564848401E-4
1.804108083E0,-6.084812805E-3,3.426242620E-4,1.610923558E-3
1.814059083E0,-7.772436365E-3,-5.846153945E-4,1.505683176E-4
1.824009083E0,-3.910852596E-3,-7.593187038E-4,2.521047834E-3
1.833959083E0,-6.341417320E-3,-2.778320108E-3,-4.450785927E-4
1.843909083E0,-5.036202259E-3,-2.044353168E-3,-9.087845683E-5
1.853860083E0,-5.541467108E-3,2.925441833E-3,2.184845740E-3
1.863810083E0,-7.866939530E-3,-8.690301329E-4,-2.285107039E-4
1.873760083E0,-2.349738963E-3,-3.645753721E-3,1.838011667E-4
1.883710083E0,-5.511710420E-3,1.171105658E-3,-2.095864620E-3
1.893661083E0,-8.598883636E-3,-1.566832187E-3,-1.812921837E-4
1.903611083E0,-1.377189532E-3,-7.867920212E-4,-9.829038754E-4
1.913561083E0,-3.495893441E-3,2.845503157E-3,1.386879012E-3
1.923511083E0,-2.298536245E-3,-6.376451347E-4,-1.080273651E-3
1.933462083E0,-6.743207574E-3,-1.390701625E-3,2.563244896E-3
