"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.991980500E0,2.323424518E-1,-1.703457981E-1,6.374878436E-2
2.001931500E0,2.278590202E-1,-2.325407267E-1,6.006855518E-2
2.011882500E0,1.584626734E-1,-2.178648412E-1,3.333241865E-2
2.021833500E0,6.000347808E-2,-1.436382830E-1,1.918490604E-2
2.031784500E0,-3.850669041E-2,-6.236064062E-2,2.453994751E-2
2.041735500E0,-8.624065667E-2,-1.081516221E-2,3.033658117E-2
2.051686500E0,-4.684763029E-2,-2.429191023E-2,3.838430345E-2
2.061637500E0,5.062726140E-2,-6.305928528E-2,4.379824549E-2
2.071587500E0,1.472657621E-1,-8.336437494E-2,6.164413691E-2
2.081538500E0,1.938652247E-1,-1.076148525E-1,7.676582783E-2
2.091489500E0,1.435829848E-1,-9.858655930E-2,5.095011368E-2
2.101440500E0,8.392666467E-3,-3.309916332E-2,-1.657060534E-2
2.111391500E0,-1.473066658E-1,4.797828943E-2,-5.722810328E-2
2.121342500E0,-2.517462671E-1,1.151626483E-1,-5.636630207E-2
2.131293500E0,-2.621845007E-1,1.303696632E-1,-3.069614246E-2
2.141243500E0,-1.854681820E-1,7.782335579E-2,1.142014936E-2
2.151194500E0,-3.080928698E-2,-2.170367166E-2,5.651740730E-2
2.161145500E0,1.426668912E-1,-1.803990453E-1,8.827880025E-2
2.171096500E0,2.645045519E-1,-3.215914965E-1,9.389443696E-2
2.181047500E0,3.171986639E-1,-4.264859557E-1,9.070370346E-2
2.190998500E0,2.908458114E-1,-4.595000148E-1,7.728824764E-2
2.200949500E0,1.933293790E-1,-4.049520791E-1,2.455579303E-2
2.210900500E0,4.836189747E-2,-2.801651359E-1,-3.354386240E-2
2.220850500E0,-1.056820005E-1,-1.137612537E-1,-5.143178254E-2
2.230801500E0,-2.304644287E-1,-4.283051006E-3,-1.733461767E-2
2.240752500E0,-3.048241436E-1,-1.144988369E-2,4.287678748E-2
2.250703500E0,-3.106616735E-1,-4.175647721E-2,8.441229165E-2
2.260654500E0,-2.544333041E-1,-1.301214844E-1,1.106723920E-1
2.270605500E0,-1.703911573E-1,-1.935414970E-1,1.158585474E-1
2.280556500E0,-8.394948393E-2,-1.982994974E-1,9.675835818E-2
2.290506833E0,-1.115290262E-2,-1.492746770E-1,4.715387523E-2
2.300457833E0,3.393068537E-2,-7.991132140E-2,-4.547400866E-3
2.310408833E0,4.699760675E-2,-4.987900611E-3,-2.651977167E-2
2.320359833E0,3.609835356E-2,5.881318077E-2,-1.565727219E-2
2.330310833E0,2.849225421E-3,8.384281397E-2,4.224333912E-3
2.340261833E0,-4.741527885E-2,1.157232523E-1,2.384890057E-2
2.350212833E0,-9.534677863E-2,1.181288809E-1,3.365613520E-2
2.360163833E0,-1.131606624E-1,6.668619812E-2,-7.426321507E-3
2.370113833E0,-5.125705898E-2,3.325589001E-2,-8.377560973E-2
2.380064833E0,3.165566921E-2,5.664829910E-2,-1.344454437E-1
2.390015833E0,1.131832823E-1,9.074688703E-2,-1.579174697E-1
2.399966833E0,1.780746728E-1,1.244438589E-1,-1.449004710E-1
2.409917833E0,2.205532789E-1,1.519954056E-1,-1.165228114E-1
2.419868833E0,2.294777930E-1,1.858132929E-1,-1.028677151E-1
2.429819833E0,2.100260109E-1,2.241012156E-1,-1.047364026E-1
2.439769833E0,1.571412235E-1,2.663802207E-1,-1.258715093E-1
2.449720833E0,6.631317735E-2,3.360526860E-1,-1.516101360E-1
2.459671833E0,-4.473877698E-2,4.395990670E-1,-1.519920230E-1
2.469622833E0,-1.490602791E-1,5.371230245E-1,-1.351634264E-1
2.479573833E0,-1.982967854E-1,5.706277490E-1,-1.045884639E-1
2.489524833E0,-1.373654455E-1,5.283767581E-1,-8.518006653E-2
2.499475833E0,1.940977573E-2,3.106242120E-1,-2.120800689E-2
2.509426833E0,2.214021683E-1,5.339364707E-2,6.141887233E-2
2.519376833E0,4.010454118E-1,-1.917391419E-1,1.270191818E-1
2.529327833E0,4.939276874E-1,-3.235572577E-1,1.497749090E-1
2.539278833E0,4.682165086E-1,-3.361606598E-1,1.145029515E-1
2.549229833E0,3.230624199E-1,-2.566322982E-1,3.699113429E-2
2.559180833E0,1.247344092E-1,-1.298719645E-1,-3.593873233E-2
2.569131833E0,-1.039707810E-1,1.690374315E-1,-5.088901520E-2
2.579082833E0,-2.848287225E-1,3.722677529E-1,-7.718506455E-2
2.589033833E0,-3.508176804E-1,3.979958594E-1,-6.412880868E-2
2.598983833E0,-2.733375430E-1,3.210797608E-1,-2.315874211E-2
2.608934833E0,-1.019494608E-1,1.706245691E-1,9.014599957E-3
2.618885833E0,8.036681265E-2,1.923345029E-2,2.626362815E-2
2.628836833E0,1.995895803E-1,-8.383700997E-2,3.466508910E-2
2.638787833E0,2.377422899E-1,-1.274769008E-1,3.582303226E-2
2.648738833E0,2.443028688E-1,-1.649829149E-1,-2.544379979E-2
2.658689833E0,1.834123582E-1,-4.627064243E-2,-9.464257956E-2
2.668640833E0,8.589377254E-2,1.133176163E-1,-1.524779201E-1
2.678590833E0,-7.887040824E-2,1.432526112E-1,-1.810709536E-1
2.688541833E0,-1.813474447E-1,1.557900757E-1,-1.461962312E-1
2.698492833E0,-1.803604662E-1,1.161547676E-1,-1.093980148E-1
2.708443833E0,-1.014416292E-1,-1.203232352E-2,-6.669828296E-2
2.718394833E0,2.099933103E-2,-2.480264902E-1,-2.526083030E-2
2.728345833E0,1.340726167E-1,-4.498964846E-1,7.734404411E-3
2.738296833E0,2.182348967E-1,-5.007665753E-1,8.140536025E-3
2.748247833E0,2.670848668E-1,-3.432911932E-1,-1.881174371E-2
2.758197833E0,2.874623239E-1,-6.458473951E-2,-5.909338221E-2
2.768148833E0,2.763940990E-1,2.222617567E-1,-1.226769239E-1
2.778099833E0,2.712755203E-1,4.118649662E-1,-1.700252742E-1
2.788050833E0,2.610004842E-1,3.870266378E-1,-1.757203639E-1
2.798001833E0,2.374136597E-1,2.409610450E-1,-1.278204918E-1
2.807952833E0,2.455531955E-1,8.089540154E-2,-4.228093103E-2
2.817903833E0,2.361381203E-1,-1.551687866E-1,3.340557218E-2
2.827853833E0,2.449940741E-1,-3.174730837E-1,8.598107100E-2
2.837804833E0,2.760153711E-1,-4.573542774E-1,1.161323190E-1
2.847755833E0,2.975633144E-1,-5.440158248E-1,1.197305843E-1
2.857706833E0,3.069277704E-1,-5.438168645E-1,1.111837029E-1
2.867657833E0,3.001337349E-1,-4.506989121E-1,1.012078896E-1
2.877608833E0,2.445274591E-1,-2.594040334E-1,8.755040169E-2
2.887559833E0,1.423067451E-1,-3.717824444E-2,6.464659423E-2
2.897510833E0,2.273732331E-3,1.441731602E-1,2.084930986E-2
2.907460833E0,-1.503618807E-1,2.313544005E-1,-3.758297302E-3
2.917411833E0,-2.283639163E-1,2.310026884E-1,5.280175246E-4
2.927362833E0,-2.279430777E-1,4.262062907E-2,-3.301394172E-3
2.937313833E0,-1.905696094E-1,-6.468398869E-2,8.284954354E-3
2.947264833E0,-1.823870093E-1,-1.218082607E-1,5.560161173E-2
2.957215833E0,-8.974095434E-2,1.473173592E-2,9.383422136E-2
2.967166833E0,-1.818759181E-2,4.963850603E-2,1.223383248E-1
2.977117833E0,4.916508496E-2,-1.666515134E-2,1.253865808E-1
2.987067833E0,7.325638831E-2,-1.197795570E-1,9.841809422E-2
2.997018833E0,3.208338842E-2,-1.430614442E-1,6.314878911E-2
3.006969833E0,-6.315684319E-2,-1.046837941E-1,5.727713555E-2
3.016920833E0,-2.067936361E-1,-1.482304782E-1,2.161820978E-2
3.026871833E0,-2.889873683E-1,-2.395361364E-1,-1.357842609E-2
3.036822833E0,-3.652046621E-1,-2.494231164E-1,-2.329017408E-2
3.046773833E0,-4.434957206E-1,-1.800371259E-1,-7.125319913E-3
3.056724833E0,-4.761362374E-1,-1.831652820E-1,8.542856202E-3
3.066674833E0,-4.341320097E-1,-2.431353182E-1,4.593278468E-2
3.076625833E0,-3.539090753E-1,-3.092631996E-1,5.096296221E-2
3.086576833E0,-2.993566394E-1,-3.074251711E-1,3.147201613E-2
3.096527833E0,-2.729609907E-1,-2.668055892E-1,-2.309668995E-2
3.106478833E0,-2.626549304E-1,-1.893724650E-1,-3.929531574E-2
3.116429833E0,-2.486568093E-1,-9.002432227E-2,3.203676082E-3
3.126380833E0,-2.031244934E-1,4.377180710E-2,4.341161624E-2
3.136331833E0,-1.147280633E-1,1.389270872E-1,5.768296495E-2
3.146281833E0,-4.552920349E-3,1.697063148E-1,7.515697926E-2
3.156232833E0,7.730093598E-2,1.313434690E-1,1.113695800E-1
3.166183833E0,1.111140847E-1,1.061420739E-1,1.285407990E-1
