"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.846652916E-1,-1.713160753E0,-2.648173332E0,1.614214420E0
8.946142917E-1,-2.047237873E0,-2.689996243E0,1.900469899E0
9.045642916E-1,-2.249413729E0,-2.661443949E0,2.110925198E0
9.145142917E-1,-2.337709665E0,-2.613006592E0,2.231939077E0
9.244642917E-1,-2.408251524E0,-2.554634094E0,2.234891176E0
9.344132917E-1,-2.467289686E0,-2.409501076E0,2.195282459E0
9.443632917E-1,-2.378099442E0,-2.116940737E0,2.193094492E0
9.543132916E-1,-2.169947386E0,-1.684965611E0,2.205678225E0
9.642632917E-1,-1.865234375E0,-1.089922428E0,2.203936100E0
9.742122917E-1,-1.554950476E0,-4.841818810E-1,2.129437923E0
9.841622917E-1,-1.367866874E0,5.321234465E-2,1.974691987E0
9.941122917E-1,-1.352996826E0,4.681749046E-1,1.742069483E0
1.004062292E0,-1.481827974E0,7.305936217E-1,1.464755058E0
1.014011458E0,-1.740702152E0,8.400260806E-1,1.157485127E0
1.023961458E0,-1.851201892E0,9.850901365E-1,9.182609320E-1
1.033911458E0,-1.747490406E0,1.067726851E0,6.536830664E-1
1.043861458E0,-1.473554730E0,1.147502065E0,4.331041276E-1
1.053810458E0,-1.081425309E0,1.206886292E0,5.185266137E-1
1.063760458E0,-6.440266967E-1,1.229463935E0,8.618252277E-1
1.073710458E0,-3.120665848E-1,1.299542308E0,1.154164910E0
1.083660458E0,-1.522839665E-1,1.477482080E0,1.449328423E0
1.093609458E0,5.078340322E-2,1.580596328E0,1.745705009E0
1.103559458E0,8.234221488E-2,1.603941560E0,1.958089948E0
1.113509458E0,4.404649138E-2,1.752568126E0,2.039847612E0
1.123459458E0,7.304838300E-2,1.897897482E0,2.031623363E0
1.133408458E0,2.078568041E-1,2.037428617E0,1.910076857E0
1.143358458E0,3.946619928E-1,2.066066980E0,1.646003008E0
1.153308458E0,6.091340780E-1,2.054372311E0,1.379787087E0
1.163258458E0,8.743595481E-1,2.054600954E0,1.080220103E0
1.173207458E0,1.318325043E0,2.011786461E0,8.343232274E-1
1.183157458E0,1.497455597E0,1.812457919E0,6.558725238E-1
1.193107458E0,1.223383307E0,1.404252648E0,5.543980598E-1
1.203057458E0,9.004587531E-1,1.097097039E0,5.574016571E-1
1.213006458E0,9.019240737E-1,8.418291211E-1,4.765841067E-1
1.222956458E0,9.136014581E-1,7.347530723E-1,4.760481715E-1
1.232906458E0,9.082522392E-1,7.107364535E-1,4.967094958E-1
1.242856458E0,8.891205192E-1,6.944433451E-1,4.679999352E-1
1.252805458E0,8.635538816E-1,7.043002248E-1,4.099453986E-1
1.262755458E0,7.814381123E-1,7.430317402E-1,3.064902425E-1
1.272705458E0,6.472771168E-1,8.552672267E-1,1.608020216E-1
1.282655458E0,3.500189185E-1,9.360240102E-1,-4.251100123E-2
1.292604458E0,-9.379474074E-2,1.142833710E0,-3.516861796E-1
1.302554458E0,-5.668454766E-1,1.293265224E0,-7.980356812E-1
1.312504458E0,-1.009917974E0,1.322812676E0,-1.220734715E0
1.322454458E0,-1.289162993E0,1.620569468E0,-1.627048969E0
1.332403458E0,-1.210123301E0,1.888460398E0,-1.986406326E0
1.342353458E0,-1.109932661E0,2.005659580E0,-2.222981691E0
1.352303458E0,-8.805494905E-1,1.622108936E0,-1.929696798E0
1.362253458E0,-6.220345497E-1,1.368311763E0,-1.684440970E0
1.372202458E0,-4.090067148E-1,1.144633412E0,-1.495531797E0
1.382152458E0,-3.491259217E-1,8.260016441E-1,-1.458388686E0
1.392102458E0,-3.879486918E-1,7.822232842E-1,-1.572495580E0
1.402052458E0,-4.817019999E-1,6.301165223E-1,-1.737120032E0
1.412002458E0,-6.292879581E-1,2.346128970E-1,-1.948170185E0
1.421951458E0,-7.747984529E-1,-1.514867395E-1,-2.241114616E0
1.431901458E0,-9.051189423E-1,-2.203153372E-1,-2.699702501E0
1.441851458E0,-1.090008140E0,-1.569985300E-1,-3.293789387E0
1.451801458E0,-1.263332725E0,8.944693208E-2,-3.884048700E0
1.461750458E0,-1.166891694E0,2.798729241E-1,-4.273552418E0
1.471700458E0,-7.268475294E-1,1.877277941E-1,-4.386965275E0
1.481650458E0,-5.603733286E-2,-1.825477034E-1,-4.241328239E0
1.491600458E0,7.454774976E-1,-6.082633138E-1,-3.800690174E0
1.501549458E0,1.243276715E0,-6.440278292E-1,-3.033312559E0
1.511499458E0,1.117784858E0,5.510520563E-2,-1.884808421E0
1.521449458E0,8.312289119E-1,1.082635045E0,-9.437580705E-1
1.531399458E0,8.229171634E-1,1.561436772E0,-6.443186402E-1
1.541348458E0,1.075680852E0,1.299986720E0,-7.606074214E-1
1.551298458E0,1.352049828E0,8.099020123E-1,-1.002852082E0
1.561248458E0,1.429207206E0,5.942482948E-1,-1.244732618E0
1.571198458E0,1.395689964E0,4.310120046E-1,-1.533551574E0
1.581147458E0,1.245713711E0,3.410172462E-1,-1.849601507E0
1.591097458E0,1.021945357E0,3.614311814E-1,-2.142957211E0
1.601047458E0,7.823351622E-1,3.666629493E-1,-2.381536722E0
1.610997458E0,4.556172490E-1,2.408962101E-1,-2.541792393E0
1.620946458E0,5.477917939E-2,5.717790872E-2,-2.654525518E0
1.630896458E0,-3.635477722E-1,-7.113372535E-2,-2.676099300E0
1.640846458E0,-7.153831720E-1,-1.136545315E-1,-2.605007648E0
1.650796458E0,-9.884168506E-1,-6.430163234E-2,-2.440909147E0
1.660745458E0,-1.116203189E0,1.044783294E-1,-2.129895687E0
1.670695458E0,-1.039907694E0,2.199828327E-1,-1.655413270E0
1.680645458E0,-7.487926483E-1,1.427470446E-1,-1.051562667E0
1.690595458E0,-4.099567533E-1,1.215259060E-1,-3.769298792E-1
1.700544458E0,-2.232296467E-1,2.227586359E-1,3.196248710E-1
1.710494458E0,-1.351562440E-1,2.983833849E-1,9.287073612E-1
1.720444458E0,-1.094698757E-1,-2.002844959E-2,1.007489562E0
1.730394458E0,-1.663198471E-1,-4.680885077E-1,6.912350059E-1
1.740343458E0,-2.693133950E-1,-5.063868761E-1,4.514537752E-1
1.750293458E0,-3.460907340E-1,-6.518788338E-1,2.782383263E-1
1.760243458E0,-3.055977225E-1,-9.981173873E-1,1.128021702E-1
1.770193458E0,-1.020600498E-1,-1.235496879E0,-7.594351470E-2
1.780142458E0,2.027019113E-1,-1.273110509E0,-2.047331333E-1
1.790092458E0,4.818115830E-1,-1.260375261E0,-2.240205407E-1
1.800042458E0,7.236062288E-1,-1.171577215E0,-1.885561496E-1
1.809992458E0,1.062633038E0,-9.976155162E-1,-1.525848359E-1
1.819941458E0,1.405532479E0,-1.066169977E0,-2.848658562E-1
1.829891458E0,1.285373330E0,-1.403280139E0,-3.709717095E-1
