"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.652682916E-1,-1.047700241E1,-6.590558145E0,4.082959540E0
7.752172917E-1,-1.234637480E1,-5.677829416E0,3.275798196E0
7.851672916E-1,-1.408920291E1,-4.293719212E0,2.017086502E0
7.951172917E-1,-1.536694116E1,-2.728817192E0,3.924510813E-1
8.050672917E-1,-1.599992330E1,-1.293835627E0,-1.371134356E0
8.150162917E-1,-1.611742076E1,-1.168051493E-1,-3.103049227E0
8.249662917E-1,-1.615783555E1,5.920457876E-1,-4.563991260E0
8.349162916E-1,-1.614015123E1,1.029880033E0,-5.631879072E0
8.448662917E-1,-1.562232415E1,1.517225577E0,-6.678655804E0
8.548152916E-1,-1.477253192E1,1.788489606E0,-7.077371593E0
8.647652917E-1,-1.371863211E1,2.103861521E0,-7.146111460E0
8.747152917E-1,-1.232657847E1,2.192639211E0,-7.234638305E0
8.846652916E-1,-1.107625899E1,2.004411492E0,-7.111393032E0
8.946142917E-1,-9.941115625E0,1.790564783E0,-6.470120121E0
9.045642916E-1,-8.847112686E0,1.552964929E0,-5.903062409E0
9.145142917E-1,-7.941901723E0,1.360912546E0,-5.351543673E0
9.244642917E-1,-6.925606526E0,1.300355857E0,-4.923382477E0
9.344132917E-1,-5.508070713E0,1.376785398E0,-5.059157163E0
9.443632917E-1,-4.833563982E0,1.596557676E0,-4.852801321E0
9.543132916E-1,-4.383692658E0,1.992479079E0,-4.154313112E0
9.642632917E-1,-3.561079463E0,2.737057673E0,-3.721458063E0
9.742122917E-1,-2.631264585E0,3.237799773E0,-3.230171203E0
9.841622917E-1,-1.376044555E0,3.018903993E0,-3.382925327E0
9.941122917E-1,-2.855739194E-1,2.644239557E0,-4.020682600E0
1.004062292E0,8.666304499E-1,2.430226201E0,-4.795763779E0
1.014011458E0,1.965707018E0,2.338875736E0,-5.651429822E0
1.023961458E0,2.897626308E0,2.012177764E0,-6.050788220E0
1.033911458E0,3.071679207E0,1.614974066E0,-4.467084186E0
1.043861458E0,3.943391472E0,1.138110825E0,-3.420956202E0
1.053810458E0,3.715130206E0,1.076466554E0,-2.532630828E0
1.063760458E0,1.168176624E0,2.468160598E0,-1.684393087E0
1.073710458E0,-1.972207367E-1,3.760812748E0,-1.445793944E0
1.083660458E0,7.102308798E-1,3.915606088E0,-1.698305075E0
1.093609458E0,-3.074436754E-1,3.959984116E0,-1.388655245E0
1.103559458E0,-1.014571438E0,3.730385007E0,-4.241757345E-1
1.113509458E0,-1.081788690E0,3.097689376E0,-8.760669789E-1
1.123459458E0,-7.705419856E-1,3.170885407E0,-1.205077524E-1
1.133408458E0,-5.580062217E-1,2.927504995E0,8.367637494E-1
1.143358458E0,2.473255277E-1,2.647397053E0,1.653017659E0
1.153308458E0,9.716727555E-1,1.541399721E0,2.501833543E0
1.163258458E0,8.205999988E-1,1.268599044E0,3.173004438E0
1.173207458E0,1.406829561E0,5.276194113E-1,3.759509404E0
1.183157458E0,1.202734253E0,-4.252095222E-3,4.325422230E0
1.193107458E0,5.225498754E-1,3.807893944E-1,2.279657036E0
1.203057458E0,1.316231632E-1,1.296249650E0,8.892211676E-2
1.213006458E0,4.745711321E-1,4.408616415E-1,3.456639274E-1
1.222956458E0,1.855175346E0,-1.222559530E0,1.249610796E0
1.232906458E0,1.900239837E0,-1.857711284E0,6.610399356E-1
1.242856458E0,1.992793075E0,-2.462396997E0,1.682010055E-1
1.252805458E0,2.308121136E0,-2.835236517E0,-2.075241154E-1
1.262755458E0,2.394174024E0,-3.106210524E0,-3.082580464E-1
1.272705458E0,2.581071501E0,-2.990294444E0,-7.784922986E-1
1.282655458E0,2.672280464E0,-2.936910242E0,-1.446044497E0
1.292604458E0,2.720489003E0,-3.094089246E0,-2.795788277E0
1.302554458E0,2.595746843E0,-3.248383818E0,-3.706462294E0
1.312504458E0,2.608842852E0,-3.174264805E0,-3.775900319E0
1.322454458E0,1.707227342E0,-3.166437430E0,-3.235965502E0
1.332403458E0,1.022163463E-1,-2.316475930E0,-6.398268950E-1
1.342353458E0,-6.579708052E-1,-1.942614609E0,1.694100927E0
1.352303458E0,-2.107769800E0,-2.466689438E0,1.506412321E0
1.362253458E0,-7.614982141E0,-3.223219741E0,2.537513838E0
1.372202458E0,-7.448839940E0,-2.408947599E-1,3.241807455E0
1.382152458E0,-5.496876218E0,1.885052279E0,2.618291953E0
1.392102458E0,-3.655817805E0,3.814643970E0,1.236010172E0
1.402052458E0,-2.123101784E0,4.458928197E0,7.597042445E-1
1.412002458E0,-6.380978733E-1,4.356370373E0,4.409981740E-1
1.421951458E0,7.227369046E-1,4.335520957E0,-6.444918036E-2
1.431901458E0,1.570059848E0,4.293348498E0,-6.504746016E-1
1.441851458E0,2.135066357E0,3.675553327E0,-1.612567498E0
1.451801458E0,2.619115241E0,2.896184970E0,-2.778462100E0
1.461750458E0,1.790482337E0,1.719176711E0,-2.953430965E0
1.471700458E0,1.090450755E0,4.651705635E-1,-9.871984287E-1
1.481650458E0,8.862870347E-1,-5.094094276E-1,8.971580319E-1
1.491600458E0,1.081022120E0,-1.057168989E0,1.725119383E0
1.501549458E0,1.471398609E0,-1.408287272E0,1.660336765E0
1.511499458E0,1.550229601E0,-1.472696691E0,-4.491611794E-2
1.521449458E0,1.054446525E0,-1.718345237E0,-1.704248478E0
1.531399458E0,1.768568727E0,-1.757266059E0,-1.412672245E0
1.541348458E0,2.814570703E0,-7.923503458E-1,-1.717093349E-1
1.551298458E0,3.554917667E0,2.685708010E-1,4.330599940E-1
1.561248458E0,3.597626315E0,7.279380029E-1,-8.740417957E-3
1.571198458E0,3.062013467E0,9.796816868E-1,-5.620717907E-1
1.581147458E0,2.626296206E0,1.508508548E0,-5.985725228E-1
1.591097458E0,2.132695603E0,2.145340499E0,-7.247612107E-1
1.601047458E0,1.778653712E0,2.466686515E0,-7.281830013E-1
1.610997458E0,1.410290236E0,2.582989388E0,-8.334515210E-1
1.620946458E0,9.329960552E-1,2.713760027E0,-1.144490722E0
1.630896458E0,7.291559780E-1,2.899703824E0,-1.452194599E0
1.640846458E0,3.589091134E-1,2.975034088E0,-1.655556082E0
1.650796458E0,-1.099902195E-1,2.781301215E0,-1.846281731E0
1.660745458E0,-7.004058033E-1,2.240315654E0,-2.225329825E0
1.670695458E0,-1.520522237E0,1.448814324E0,-2.835503150E0
1.680645458E0,-2.210013628E0,2.617085087E-1,-3.804342345E0
1.690595458E0,-2.867046247E0,-1.384293807E0,-4.644956778E0
1.700544458E0,-3.756692215E0,-3.063893055E0,-5.126496037E0
1.710494458E0,-4.727843399E0,-4.527959256E0,-5.206537403E0
1.720444458E0,-4.896682920E0,-4.950302473E0,-4.294250139E0
1.730394458E0,-2.918565187E0,-2.457473642E0,-3.366118090E0
1.740343458E0,-1.252056102E0,1.017130179E0,-3.041585927E0
1.750293458E0,-1.988237509E-1,3.350733481E0,-3.238985589E0
1.760243458E0,8.006864288E-1,4.319412462E0,-3.280214306E0
1.770193458E0,1.551200531E0,4.934178191E0,-2.813081417E0
1.780142458E0,1.935111754E0,5.260235893E0,-1.920665331E0
1.790092458E0,1.720377730E0,5.011705838E0,-1.316326211E0
