"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.991013527E1,5.229805165E1,5.227006288E0,1.136442069E1,1.774641928E0,2.291847739E-1,4.691093701E0,3.437757543E0
6.091013432E1,5.229806443E1,5.226998215E0,1.016550653E1,1.690748176E0,3.496653150E2,4.693174095E0,3.434916876E0
6.191013432E1,5.229808082E1,5.226981329E0,1.041607489E1,1.757783084E0,3.365474058E2,4.693768410E0,3.434104708E0
6.291013408E1,5.229809621E1,5.226978462E0,1.059602064E1,1.760309662E0,3.413391032E2,4.691855748E0,3.436717427E0
6.391013467E1,5.229811177E1,5.226983816E0,1.046346337E1,1.731672386E0,3.528206127E2,4.687850362E0,3.442178964E0
6.491013443E1,5.229812645E1,5.226979330E0,1.112748276E1,1.774139169E0,3.557810594E2,4.684737254E0,3.446414644E0
6.591013396E1,5.229813997E1,5.226976853E0,1.143461378E1,1.716205622E0,3.537398031E2,4.681085596E0,3.451372869E0
6.691013384E1,5.229815708E1,5.226974288E0,1.074161466E1,1.828629733E0,3.532286121E2,4.679502906E0,3.453518435E0
6.791013300E1,5.229817263E1,5.226976622E0,1.057080074E1,1.725214164E0,3.529984862E2,4.682929601E0,3.448870451E0
6.891013324E1,5.229818828E1,5.226976415E0,1.066697075E1,1.734743416E0,3.540050967E2,4.684269855E0,3.447049892E0
6.991013324E1,5.229820349E1,5.226983007E0,1.059218075E1,1.736310397E0,2.026356767E0,4.673540863E0,3.461582417E0
7.091013288E1,5.229821782E1,5.226981735E0,1.045239673E1,1.721286537E0,7.163229477E-1,4.670737899E0,3.465363547E0
7.191013277E1,5.229823367E1,5.226979549E0,1.070107771E1,1.704329378E0,3.545957604E2,4.671282072E0,3.464629971E0
7.291013241E1,5.229824891E1,5.226978866E0,1.124890008E1,1.676677735E0,3.542450253E2,4.671508431E0,3.464324756E0
7.391013229E1,5.229826081E1,5.226981296E0,1.191710764E1,1.676411655E0,3.524929045E2,4.674945556E0,3.459685113E0
7.491013241E1,5.229827417E1,5.226978666E0,1.133556258E1,1.712985852E0,3.533890200E2,4.675184532E0,3.459362170E0
7.591013277E1,5.229828710E1,5.226985540E0,1.130365717E1,1.719237802E0,3.590212434E2,4.673596145E0,3.461507779E0
7.691013157E1,5.229830208E1,5.226976064E0,1.110796527E1,1.740504667E0,3.528743048E2,4.675541285E0,3.458879981E0
7.791013157E1,5.229831694E1,5.226983515E0,1.186006898E1,1.740724397E0,1.083093250E0,4.674036374E0,3.460913319E0
7.891013217E1,5.229833265E1,5.226985403E0,1.196916030E1,1.725030585E0,1.741539696E0,4.674622046E0,3.460122218E0
7.991013145E1,5.229834799E1,5.226983876E0,1.116377225E1,1.724463721E0,3.565369630E2,4.671634481E0,3.464154775E0
8.091013145E1,5.229836247E1,5.226978419E0,1.054124367E1,1.691072691E0,3.528926668E2,4.674448666E0,3.460356441E0
