"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.135666666E-3,-2.859653320E0,7.698640594E0,3.506907349E0
1.408566667E-2,-3.443139954E0,7.626490631E0,3.811074829E0
2.403566667E-2,-3.668720856E0,7.674241333E0,4.217180328E0
3.398566667E-2,-3.584595795E0,7.733518066E0,4.460424500E0
4.393566667E-2,-3.570824432E0,7.734865265E0,4.641996918E0
5.388566667E-2,-3.563639374E0,7.750432892E0,4.819976807E0
6.383566667E-2,-3.705394592E0,7.605534210E0,5.039121094E0
7.378566667E-2,-3.994293823E0,7.562423859E0,5.389093323E0
8.373566667E-2,-3.753744049E0,7.448810120E0,5.405559082E0
9.368566667E-2,-2.937940521E0,7.323820038E0,5.161117401E0
1.036356667E-1,-2.274669800E0,7.361092529E0,4.952750702E0
1.135856667E-1,-2.126178589E0,7.451953583E0,5.020709381E0
1.235356667E-1,-2.327210541E0,7.434290314E0,5.195246429E0
1.334856667E-1,-2.571801910E0,7.491022339E0,5.336552582E0
1.434356667E-1,-2.734064484E0,7.533384247E0,5.242697754E0
1.533856667E-1,-2.747237091E0,7.478747864E0,5.338947601E0
1.633356667E-1,-2.721640320E0,7.353009338E0,5.624254303E0
1.732856667E-1,-2.692151642E0,7.293732605E0,5.990093536E0
1.832356667E-1,-2.703228607E0,7.278913422E0,6.338119812E0
1.931856667E-1,-2.664159851E0,7.225175171E0,6.611900482E0
2.031356667E-1,-2.473456421E0,7.083120575E0,6.677015076E0
2.130856667E-1,-2.185605011E0,6.939269714E0,6.631659393E0
2.230356667E-1,-1.981878662E0,6.852899323E0,6.372398529E0
2.329856667E-1,-1.863923950E0,6.800508270E0,6.282585297E0
2.429356667E-1,-1.731150055E0,6.732250214E0,6.417454834E0
2.528856667E-1,-1.538650360E0,6.747518463E0,6.645580444E0
2.628356667E-1,-1.383722534E0,6.790928192E0,6.745722198E0
2.727856667E-1,-1.255888367E0,6.773414612E0,6.887477417E0
2.827356667E-1,-1.217867432E0,6.681954803E0,7.174879761E0
2.926856667E-1,-1.245709534E0,6.584208069E0,7.436685333E0
3.026356667E-1,-1.322948914E0,6.532266083E0,7.473508759E0
3.125856667E-1,-1.407373352E0,6.527176666E0,7.264992371E0
3.225356667E-1,-1.851649475E0,6.505172424E0,6.718478851E0
3.324856667E-1,-2.016756134E0,6.489904175E0,6.240223389E0
3.424356667E-1,-1.705104218E0,6.471791840E0,6.029311981E0
3.523856667E-1,-1.470991058E0,6.382277985E0,5.656437378E0
3.623356667E-1,-1.096170502E0,6.181545410E0,5.520969086E0
3.722856667E-1,-6.712042236E-1,5.853727112E0,5.811065826E0
3.822356667E-1,-5.191204834E-1,5.366190948E0,6.691534882E0
3.921856667E-1,-6.747967529E-1,4.889881439E0,7.542365570E0
4.021346667E-1,-7.634124756E-1,4.419559479E0,8.522677002E0
4.120856667E-1,-7.246430969E-1,3.968397675E0,9.163195038E0
4.220346667E-1,-3.083587646E-1,3.683689728E0,9.758507080E0
