"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.251981848E2,5.211239099E1,5.136651349E0,1.952276349E0,5.703883099E0,NaN,2.235545419E2,1.875559235E1
3.261981852E2,5.211222534E1,5.135763418E0,1.939627290E0,6.214391272E0,NaN,2.247160772E2,1.719613457E1
3.271981856E2,5.211209146E1,5.135134334E0,1.914408565E0,1.474238992E1,2.526571915E2,2.252471386E2,1.631557465E1
3.281981859E2,5.211196191E1,5.134699593E0,1.908184290E0,1.546908135E1,2.521918830E2,2.229707194E2,1.580141926E1
3.291981853E2,5.211183258E1,5.134264326E0,1.888901161E0,1.575000000E1,2.520701399E2,2.229707194E2,3.200000000E1
3.301981868E2,5.211173129E1,5.134104518E0,1.786300940E0,1.569999981E1,2.534763891E2,2.291777241E2,3.200000000E1
3.311981859E2,5.211165106E1,5.133948489E0,1.786297441E0,1.536149132E1,2.540525118E2,2.292902395E2,3.298285294E1
3.321981866E2,5.211155926E1,5.133815003E0,1.757796529E0,1.528999996E1,2.545310802E2,2.640796581E2,3.200000000E1
3.331981857E2,5.211151455E1,5.133592830E0,1.802108049E0,1.528999996E1,2.555857669E2,2.829836245E2,4.800000000E1
3.341981847E2,5.211136016E1,5.133017142E0,2.086409811E0,1.528999996E1,2.492576478E2,1.518655407E2,2.400000000E1
3.351981863E2,5.211143088E1,5.132680125E0,1.903801400E0,1.860000038E1,2.524216707E2,1.510967881E2,2.400000000E1
3.361981800E2,5.211147820E1,5.132389880E0,1.916619661E0,1.889999962E1,2.531247916E2,1.598530526E2,2.400000000E1
3.371981754E2,5.211157986E1,5.132768797E0,1.922023841E0,0.000000000E0,NaN,1.697589083E2,2.400000000E1
3.391981615E2,5.211167758E1,5.132792512E0,1.922063828E0,5.751968309E-2,NaN,2.000000000E2,2.653194427E1
3.401981589E2,5.211174305E1,5.132750798E0,2.409605503E0,9.187775119E-2,NaN,2.000000000E2,5.864123344E0
3.431951554E2,5.211157497E1,5.132102359E0,2.420512438E0,1.226328350E1,2.555285159E2,2.000000000E2,9.380105972E0
3.441951517E2,5.211134667E1,5.131435989E0,2.427472465E0,1.452000046E1,2.555857755E2,2.346259595E2,1.200000001E1
3.451951454E2,5.211115594E1,5.131187568E0,2.841962213E0,1.452000046E1,2.503123425E2,2.290881370E2,6.000000011E0
3.461951398E2,5.211107077E1,5.131059624E0,2.841965437E0,2.153887876E0,NaN,2.290918364E2,8.946446419E0
3.471951352E2,5.211092910E1,5.130730071E0,3.206951071E0,1.389999962E1,2.496092249E2,2.493300812E2,6.000000012E0
3.481951300E2,5.211088982E1,5.130476709E0,3.206951141E0,1.369224994E1,2.496250372E2,2.495574272E2,9.999927521E0
3.491951253E2,5.211085979E1,5.130236578E0,3.204636335E0,1.348788361E1,2.496541141E2,2.498734205E2,5.433225632E0
3.501981246E2,5.211080575E1,5.130009182E0,3.192584038E0,1.328902210E1,2.496509303E2,2.502773305E2,6.166732788E0
3.511981180E2,5.211074324E1,5.129792333E0,3.188056946E0,1.309549871E1,2.496274841E2,2.507612651E2,7.727675438E0
3.621980873E2,5.211066970E1,5.129039094E0,3.191710711E0,5.623563470E0,2.503408967E2,2.511684517E2,1.691250229E1
3.631980857E2,5.211059557E1,5.128440556E0,3.197491169E0,8.965414713E0,2.491344245E2,2.512613268E2,5.713384628E0
3.641980834E2,5.211047698E1,5.127494381E0,3.198098020E0,1.247000027E1,2.485545538E2,3.163402304E2,6.000000016E0
3.651980823E2,5.211042820E1,5.127328802E0,3.198097944E0,1.230249464E1,2.480321521E2,3.164665058E2,9.999940872E0
3.661980807E2,5.211037798E1,5.127165013E0,3.198219819E0,1.232999992E1,2.474998688E2,3.268171322E2,6.000000017E0
3.671980807E2,5.211032923E1,5.127002282E0,3.198219776E0,1.213899099E1,2.474961308E2,3.269796554E2,9.999944687E0
3.751980714E2,5.211009369E1,5.126605502E0,3.213059187E0,5.511305269E-6,NaN,3.303533332E2,1.309795189E1
3.761980702E2,5.211001158E1,5.126600227E0,3.214735508E0,5.516050537E-6,NaN,3.303533335E2,1.149721813E1
3.771980689E2,5.210998805E1,5.126507142E0,3.214179754E0,5.525980916E-6,NaN,3.303533338E2,1.036884785E1
3.781980690E2,5.211000201E1,5.126362495E0,3.213174820E0,5.538692724E-6,NaN,3.303533341E2,9.518500328E0
3.791980721E2,5.211009771E1,5.126134519E0,3.214906693E0,5.554243119E-6,NaN,3.303533344E2,8.848032951E0
3.901330990E2,5.211009771E1,5.126134519E0,-3.011590481E0,NaN,NaN,3.360064752E2,9.403978348E0
3.915106140E2,5.211009771E1,5.126134519E0,-3.585640669E0,NaN,NaN,3.368291788E2,8.022393227E0
3.915416189E2,5.211009771E1,5.126134519E0,-3.716116428E0,NaN,NaN,3.368296501E2,6.328210831E0
3.915536370E2,5.211009771E1,5.126134519E0,-3.773287296E0,NaN,NaN,3.368297211E2,5.391802311E0
3.951980612E2,5.210993587E1,5.125672929E0,2.713527679E0,NaN,NaN,1.393101112E2,2.400000000E1
3.961980615E2,5.210993587E1,5.125672929E0,2.713527679E0,NaN,NaN,1.464688203E2,2.400000000E1
3.971980608E2,5.210988299E1,5.125667141E0,2.713532448E0,3.015004806E-10,NaN,2.000000000E2,2.399923515E1
4.221980588E2,5.210989938E1,5.125706079E0,2.750143528E0,4.548923741E-8,NaN,2.000000000E2,2.775934792E1
4.231980594E2,5.210992577E1,5.125720075E0,2.747699738E0,5.739184472E-8,NaN,2.000000000E2,2.666687393E1
4.370729660E2,5.210992577E1,5.125720075E0,-9.822857380E-1,NaN,NaN,1.474538857E2,9.425627708E0
4.471950589E2,5.210996501E1,5.125768757E0,-9.795817733E-1,3.162276383E-7,NaN,2.000000000E2,9.400229454E0
4.481950585E2,5.211000004E1,5.125812221E0,-9.769067764E-1,3.391808943E-7,NaN,2.000000000E2,9.374987602E0
4.491950580E2,5.211023699E1,5.126106190E0,-4.809303284E-1,0.000000000E0,NaN,1.130514515E2,4.800000000E1
4.501950592E2,5.211023699E1,5.126106190E0,-4.809302622E-1,0.000000000E0,NaN,1.130514515E2,4.800000000E1
4.511950592E2,5.211023699E1,5.126106190E0,-4.809302622E-1,0.000000000E0,NaN,9.837731711E1,3.000000000E0
4.521950585E2,5.211023699E1,5.126106190E0,-4.809302622E-1,0.000000000E0,NaN,3.327088955E1,3.000000000E0
4.531950592E2,5.211035819E1,5.125901420E0,2.266017981E0,0.000000000E0,NaN,3.313166757E1,3.000000000E0
4.541950587E2,5.211035819E1,5.125901420E0,2.266017981E0,0.000000000E0,NaN,3.211406232E1,3.000000000E0
4.551950581E2,5.211035819E1,5.125901420E0,2.266017981E0,0.000000000E0,1.673436645E2,7.620739339E1,3.000000001E0
4.561950617E2,5.211035819E1,5.125901420E0,2.266017981E0,0.000000000E0,1.673436645E2,7.626282941E1,3.000000002E0
4.571950628E2,5.211035819E1,5.125901420E0,2.266017981E0,0.000000000E0,1.673436645E2,7.685629691E1,3.000000003E0
4.581950670E2,5.211035819E1,5.125901420E0,2.266017981E0,0.000000000E0,1.673436645E2,2.656995339E2,6.000000006E0
4.591950729E2,5.211035819E1,5.125901420E0,2.266017981E0,0.000000000E0,NaN,3.028563029E2,6.000000019E0
4.601950799E2,5.211035819E1,5.125901420E0,2.266017981E0,0.000000000E0,NaN,3.235083666E2,6.000000022E0
4.611950868E2,5.211016901E1,5.125846434E0,2.226223060E0,0.000000000E0,NaN,1.078915074E2,3.000000000E0
4.622213615E2,5.210998134E1,5.125639820E0,2.167018958E0,0.000000000E0,NaN,3.537208822E2,6.000000000E0
4.641951015E2,5.210986257E1,5.125390124E0,2.215419769E0,0.000000000E0,2.116406250E2,7.979655332E1,3.000000000E0
4.651951038E2,5.210986257E1,5.125390124E0,2.215419836E0,0.000000000E0,NaN,7.979655332E1,3.000000000E0
4.662176547E2,5.210986257E1,5.125390124E0,2.215419836E0,0.000000000E0,NaN,7.940022284E1,3.000000000E0
4.751981331E2,5.210980250E1,5.125284941E0,2.215420961E0,3.530631962E-1,NaN,2.000000000E2,1.195228672E1
4.801981484E2,5.210971687E1,5.124966890E0,2.214926481E0,1.966746462E0,NaN,2.000000000E2,1.785414886E1
4.811981509E2,5.210964788E1,5.124675781E0,2.088879347E0,2.370634305E0,NaN,2.000000000E2,1.669197464E1
4.821981529E2,5.210955060E1,5.124185953E0,2.001095772E0,1.552895491E1,2.562751689E2,2.000000000E2,1.602261734E1
4.911981691E2,5.210899117E1,5.121345227E0,2.456235886E0,1.883877928E1,2.531254062E2,2.000000000E2,1.399302864E1
4.921981696E2,5.210874607E1,5.120419072E0,2.391624689E0,1.919230654E1,2.528291467E2,2.000000000E2,1.338081074E1
4.931981713E2,5.210816607E1,5.118096359E0,2.251003265E0,NaN,NaN,1.086729597E2,6.000000000E0
5.011981771E2,5.210755977E1,5.116289875E0,2.251023054E0,1.975292601E1,2.374625350E2,2.536796881E2,2.340869522E1
5.021981776E2,5.210754912E1,5.115755379E0,4.554810047E0,2.073993458E1,2.370105848E2,2.461003757E2,5.830943584E0
5.031981781E2,5.210752069E1,5.115303998E0,4.218708038E0,2.042768724E1,2.370627599E2,2.462465745E2,5.131116867E0
5.081991817E2,5.210659498E1,5.113366261E0,4.165038109E0,2.001219839E1,2.392543027E2,2.251778994E2,1.008541107E1
5.091991816E2,5.210604030E1,5.112515604E0,4.029994965E0,2.003000069E1,2.376562500E2,7.532811163E1,4.000000000E0
5.101991823E2,5.210594399E1,5.112268620E0,4.030026440E0,2.003000069E1,2.376560551E2,7.532811163E1,4.000000003E0
5.111991820E2,5.210575979E1,5.112023084E0,3.918026931E0,2.003000069E1,2.358982465E2,3.318193744E2,1.600000002E1
5.121991822E2,5.210571768E1,5.111848119E0,3.918020487E0,2.186852717E1,2.358996655E2,3.318845197E2,1.788822556E1
5.131991864E2,5.210567260E1,5.111659032E0,3.735176186E0,2.315999985E1,2.358982166E2,3.472294129E2,1.600000002E1
5.141991829E2,5.210547417E1,5.111124370E0,3.680549721E0,2.315999985E1,2.362497782E2,8.186087651E1,8.000000003E0
5.151991838E2,5.210525466E1,5.110664101E0,3.639778242E0,2.315999985E1,2.330857242E2,8.329204829E1,8.000000003E0
5.161981843E2,5.210505024E1,5.110372262E0,3.413337768E0,2.317000008E1,2.316794783E2,8.438441843E1,8.000000003E0
5.171981840E2,5.210487619E1,5.110059882E0,3.327340084E0,2.337999916E1,2.306247918E2,3.839404974E1,4.000000001E0
5.181981845E2,5.210471074E1,5.109703627E0,3.269604260E0,2.429999924E1,2.302732223E2,8.451406652E1,8.000000003E0
5.191981840E2,5.210452239E1,5.109393032E0,3.188065774E0,2.545000076E1,2.299216507E2,8.514270836E1,1.200000000E1
5.201981845E2,5.210437787E1,5.109111303E0,3.188061714E0,2.485798275E1,2.296884503E2,2.000000000E2,1.442203999E1
5.211991845E2,5.210425035E1,5.108818265E0,3.012465014E0,2.476000023E1,2.295700952E2,3.002662909E2,3.200000001E1
5.281991849E2,5.210324778E1,5.107689640E0,3.109951019E0,2.559000015E1,2.264062500E2,3.284824913E1,6.000000000E0
5.291991863E2,5.210308920E1,5.107419159E0,3.110002376E0,2.559000015E1,2.264060366E2,3.284824913E1,6.000000001E0
5.301991855E2,5.210290876E1,5.107127153E0,2.769853449E0,2.559000015E1,2.267575978E2,3.177277352E1,8.000000000E0
5.311991849E2,5.210265410E1,5.106928152E0,5.386551516E0,2.529999924E1,2.253513552E2,1.929949827E1,3.000000000E0
5.321991869E2,5.210251356E1,5.106641248E0,3.643814187E0,2.517000008E1,2.253513563E2,1.612428952E1,3.000000000E0
5.331991864E2,5.210234505E1,5.106305040E0,3.583694085E0,2.504999924E1,2.253513573E2,1.587965654E1,3.000000000E0
5.341991864E2,5.210216362E1,5.106087051E0,3.486587194E0,2.505999947E1,2.235935510E2,1.819948712E1,3.000000000E0
5.351991872E2,5.210197683E1,5.105814525E0,3.397475830E0,2.504999924E1,2.221873063E2,1.601806118E1,3.000000000E0
5.361991860E2,5.210182618E1,5.105459102E0,3.267833197E0,2.402000046E1,2.228904367E2,2.017735264E1,3.000000000E0
5.371991857E2,5.210171499E1,5.105060316E0,3.116709807E0,2.393000031E1,2.257029278E2,2.704241103E1,3.000000001E0
5.381991866E2,5.210158036E1,5.104893649E0,3.006478242E0,2.337000084E1,2.246482484E2,3.534508791E1,3.000000001E0
5.391991860E2,5.210138888E1,5.104507345E0,2.970225621E0,2.397999954E1,2.249998047E2,5.780576094E1,4.000000003E0
5.401991860E2,5.210195481E1,5.104702179E0,3.041512408E0,2.337000084E1,2.313279149E2,1.558736430E2,1.200000001E1
5.411991867E2,5.210191623E1,5.104249983E0,3.041530132E0,2.003654694E1,2.326517563E2,2.000000000E2,1.442203999E1
5.422101059E2,5.210191764E1,5.103786859E0,3.801381228E0,1.728000069E1,2.341404620E2,1.721557902E2,1.200000000E1
5.431991864E2,5.210143096E1,5.104149766E0,3.801378489E0,1.975507342E1,2.105592222E2,2.000000000E2,1.439779091E1
5.441991866E2,5.210067994E1,5.104887447E0,3.690795679E0,2.084000015E1,2.060155197E2,2.224833031E2,2.400000001E1
5.451991866E2,5.210042322E1,5.104896330E0,2.900449763E0,2.031999969E1,2.042577164E2,2.211462327E2,3.200000000E1
5.461991860E2,5.210017363E1,5.104709327E0,6.330077901E0,2.084000015E1,2.088280093E2,8.953981263E1,3.000000007E0
5.471991863E2,5.210007507E1,5.104565583E0,6.020692147E0,2.128000069E1,2.088280068E2,9.500465734E1,3.000000008E0
5.481991862E2,5.209983324E1,5.104383617E0,5.982425787E0,2.206999969E1,2.091795636E2,4.787130424E1,3.000000002E0
5.491991857E2,5.209967576E1,5.104242305E0,5.982425213E0,2.168692842E1,2.091744766E2,2.000000000E2,8.543967247E0
5.501991862E2,5.209957466E1,5.104157105E0,5.947038651E0,2.126558729E1,2.091644659E2,2.000000000E2,6.604682446E0
5.511991860E2,5.209947064E1,5.104070816E0,5.941717148E0,2.082346078E1,2.091462843E2,2.000000000E2,7.847968578E0
5.521991860E2,5.209970069E1,5.104312990E0,5.960964203E0,2.246999931E1,2.053125000E2,9.413640424E1,6.000000000E0
5.531991867E2,5.209951813E1,5.104172793E0,5.961003850E0,2.246999931E1,2.053123894E2,9.413640424E1,6.000000005E0
5.541981866E2,5.209962538E1,5.104274517E0,5.639003754E0,2.246999931E1,1.916015625E2,9.956915006E1,6.000000000E0
5.551981860E2,5.209942756E1,5.104208574E0,5.639043417E0,2.246999931E1,1.916015105E2,9.956915006E1,6.000000005E0
5.561981862E2,5.209956865E1,5.104293040E0,5.424548679E0,1.689999962E1,1.912499620E2,6.347336178E1,3.000000002E0
5.571981866E2,5.209939487E1,5.104192049E0,5.161303419E0,1.665999985E1,1.898437172E2,5.259356813E1,3.000000002E0
5.581981866E2,5.209911482E1,5.104073275E0,4.886097930E0,1.742000008E1,1.916015222E2,5.801217190E1,3.000000002E0
5.591981863E2,5.209857602E1,5.103924133E0,4.774281525E0,1.742000008E1,1.870312254E2,4.783822410E1,3.000000001E0
5.601981865E2,5.209830492E1,5.103708386E0,4.481922235E0,1.709000015E1,1.870312259E2,4.625694085E1,3.000000001E0
5.611981865E2,5.209812215E1,5.103654389E0,3.832569207E0,1.709000015E1,1.877343485E2,4.947653444E1,3.000000001E0
5.621981860E2,5.209795138E1,5.104560396E0,3.422230853E0,1.745999908E1,1.701562844E2,4.958701473E1,3.000000002E0
5.631981868E2,5.209781018E1,5.104450258E0,3.819515804E0,1.988999939E1,1.736719002E2,4.955688822E1,3.000000002E0
5.641981868E2,5.209771848E1,5.104454113E0,4.263729670E0,1.988999939E1,1.736719002E2,5.122826930E1,3.000000002E0
5.651981859E2,5.209767621E1,5.104806746E0,4.496145488E0,1.785000038E1,1.451954298E2,5.425538323E1,3.000000002E0
5.661981865E2,5.209754640E1,5.104881370E0,4.058946368E0,1.623999977E1,1.515235267E2,5.472219228E1,3.000000002E0
5.671981864E2,5.209738621E1,5.104889923E0,3.592637777E0,1.623999977E1,1.539844570E2,5.735968860E1,3.000000002E0
5.681981860E2,5.209780851E1,5.103865564E0,3.368984222E0,1.234000015E1,2.053125000E2,5.555016011E1,3.000000000E0
5.691981865E2,5.209770826E1,5.103788574E0,3.368996225E0,1.234000015E1,2.053124393E2,5.555016011E1,3.000000001E0
5.701981860E2,5.209750896E1,5.103748213E0,3.466409957E0,1.314999962E1,2.028515037E2,6.068863203E1,3.000000001E0
5.711981868E2,5.209753698E1,5.103635185E0,3.402443495E0,1.234000015E1,2.053124393E2,6.607107076E1,3.000000001E0
5.721981862E2,5.209721536E1,5.103294535E0,3.141458785E0,1.314999962E1,2.003905722E2,1.019043832E2,3.000000004E0
5.731981859E2,5.209662563E1,5.102948400E0,2.801318583E0,1.686000061E1,2.056639784E2,8.836296542E1,3.000000005E0
5.741981863E2,5.209637685E1,5.102883438E0,2.981069870E0,1.787000084E1,2.035546053E2,9.499967187E1,3.000000006E0
5.751991860E2,5.209611477E1,5.102913753E0,3.939138770E0,1.787000084E1,2.014452372E2,1.036725659E2,3.000000007E0
5.761991861E2,5.209589816E1,5.103105976E0,3.638967831E0,1.787000084E1,1.764843876E2,1.081161442E2,3.000000008E0
5.771951872E2,5.209599699E1,5.103376896E0,3.287221417E0,1.764999962E1,1.743750198E2,8.995221168E1,3.000000005E0
5.781951865E2,5.209615192E1,5.104272476E0,3.362600277E0,1.773999977E1,1.673437948E2,6.594224960E1,4.000000002E0
5.791951860E2,5.209599755E1,5.104295673E0,3.661001155E0,1.773999977E1,1.659375496E2,6.982828751E1,6.000000002E0
5.801951860E2,5.209566679E1,5.104584509E0,3.714590610E0,1.795000076E1,1.669922340E2,6.439481847E1,6.000000001E0
5.811951860E2,5.209581340E1,5.104521323E0,3.715017859E0,1.795000076E1,1.729687753E2,4.664443206E1,4.000000001E0
5.821951960E2,5.209576858E1,5.104703728E0,3.902204248E0,1.464999962E1,1.712109633E2,4.819890322E1,6.000000000E0
5.831951958E2,5.209582361E1,5.104835309E0,3.776838030E0,1.464999962E1,1.578516261E2,5.109083148E1,6.000000001E0
5.841951945E2,5.209601130E1,5.104916406E0,3.267673847E0,1.005000019E1,1.546875495E2,5.986192973E1,8.000000000E0
5.851951932E2,5.209590837E1,5.105016015E0,3.224155783E0,1.005000019E1,1.603125390E2,6.008293612E1,8.000000000E0
5.861951919E2,5.209589549E1,5.105066812E0,3.342625680E0,1.046000004E1,1.596094170E2,6.971252092E1,1.200000000E1
5.871951870E2,5.209560959E1,5.105350727E0,3.214146670E0,1.046000004E1,1.430860098E2,4.910976819E1,1.200000000E1
5.881951869E2,5.209554453E1,5.105250073E0,2.774754003E0,1.010000038E1,1.462500646E2,4.265579221E1,1.200000000E1
5.891951857E2,5.209550008E1,5.105483212E0,2.990024546E0,9.810000420E0,1.469531866E2,4.561444748E1,1.200000000E1
5.901951866E2,5.209540787E1,5.105595783E0,2.884799936E0,9.810000420E0,1.434375673E2,3.941747550E1,1.200000000E1
5.911951855E2,5.209532694E1,5.105721280E0,2.683201427E0,1.019999981E1,1.455469414E2,3.988385939E1,1.200000000E1
5.921951820E2,5.209524454E1,5.105890006E0,2.963353428E0,1.059000015E1,1.448438202E2,3.638581650E1,8.000000000E0
5.931951758E2,5.209517904E1,5.105897631E0,3.150974865E0,1.019999981E1,1.462500652E2,3.819382764E1,1.200000000E1
5.941951747E2,5.209520363E1,5.106008288E0,3.685153818E0,9.729999542E0,1.469531861E2,5.191278434E1,1.200000000E1
5.951951751E2,5.209512117E1,5.106056701E0,3.602511990E0,9.579999924E0,1.448438135E2,7.088689880E1,1.600000000E1
5.961951774E2,5.209502889E1,5.106122832E0,3.550692919E0,9.430000305E0,1.476563081E2,7.488931706E1,1.600000000E1
5.971951758E2,5.209495223E1,5.106340484E0,3.470553759E0,9.430000305E0,1.490625558E2,1.795857335E2,3.200000000E1
5.981951755E2,5.209487076E1,5.106404857E0,3.399508839E0,9.430000305E0,1.490625558E2,1.873423391E2,3.200000000E1
5.991951741E2,5.209466647E1,5.106241285E0,4.174167040E0,9.430000305E0,1.444922506E2,1.975627630E2,3.200000000E1
