"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.950147970E2,5.230421035E1,4.956360608E0,-1.919068396E-3,NaN,NaN,1.372220882E3,2.476806879E0
1.959797220E2,5.230337139E1,4.957092363E0,-3.560144920E-3,NaN,NaN,1.372554481E3,2.585010767E0
2.053540050E2,5.230335409E1,4.957111089E0,-3.737132763E-3,NaN,NaN,1.404277387E3,2.713963985E0
2.053619230E2,5.230335407E1,4.957111104E0,-3.738249885E-3,NaN,NaN,1.404277412E3,1.956867695E0
2.055441029E2,5.230248173E1,4.956771862E0,-3.738964209E-3,NaN,NaN,1.404290929E3,2.243564129E0
2.063332189E2,5.230204191E1,4.956601587E0,-3.739267355E-3,NaN,NaN,1.404544823E3,2.569500685E0
2.067177199E2,5.230226041E1,4.957230476E0,-3.739300184E-3,NaN,NaN,1.404605655E3,2.478989124E0
2.067191629E2,5.230237076E1,4.957546687E0,-3.739303676E-3,NaN,NaN,1.404605656E3,1.857944846E0
2.096122880E2,5.230236534E1,4.957551904E0,-3.739308100E-3,NaN,NaN,1.408045761E3,2.649965763E0
2.096223099E2,5.230236532E1,4.957551921E0,-3.739308100E-3,NaN,NaN,1.408045803E3,1.933198452E0
2.167649670E2,5.229745018E1,4.958710133E0,-3.739308100E-3,NaN,NaN,2.533333333E2,2.756953478E0
2.184330209E2,5.229735377E1,4.958733631E0,-3.739308100E-3,NaN,NaN,2.533333333E2,2.659869432E0
2.324923090E2,5.229706381E1,4.958815698E0,-3.739308100E-3,NaN,NaN,5.455242481E2,2.693414688E0
2.325112749E2,5.229706346E1,4.958815797E0,-3.739308100E-3,NaN,NaN,5.455246917E2,1.980956674E0
2.362338029E2,5.229699679E1,4.958834667E0,-3.739308100E-3,NaN,NaN,5.621399100E2,2.707042456E0
2.362394890E2,5.229699669E1,4.958834695E0,-3.739308100E-3,NaN,NaN,5.621399493E2,1.952414870E0
2.658516610E2,5.229658438E1,4.958951394E0,-3.739308100E-3,NaN,NaN,1.179008985E3,2.715847492E0
2.658578900E2,5.229658431E1,4.958951413E0,-3.739308100E-3,NaN,NaN,1.179009010E3,1.947434425E0
2.677727100E2,5.229656366E1,4.958957259E0,-3.739308100E-3,NaN,NaN,1.181302282E3,2.644820452E0
2.677767060E2,5.229656362E1,4.958957271E0,-3.739308100E-3,NaN,NaN,1.181302292E3,1.937916994E0
2.743354460E2,5.229649738E1,4.958976019E0,-3.739308100E-3,NaN,NaN,1.207396506E3,2.729390144E0
2.743376549E2,5.229649736E1,4.958976025E0,-3.739308100E-3,NaN,NaN,1.207396509E3,1.947684884E0
2.759496289E2,5.229648209E1,4.958980346E0,-3.739308100E-3,NaN,NaN,1.209005413E3,2.661028624E0
2.759669280E2,5.229648193E1,4.958980392E0,-3.739308100E-3,NaN,NaN,1.209005600E3,1.971421361E0
2.823729199E2,5.229642494E1,4.958996522E0,-3.739308100E-3,NaN,NaN,1.233620189E3,2.744558096E0
2.823994380E2,5.229642471E1,4.958996585E0,-3.739308100E-3,NaN,NaN,1.233620623E3,2.046858788E0
2.981955769E2,5.229630636E1,4.959030083E0,-4.747288227E0,NaN,NaN,1.368792597E3,2.782317877E0
2.982024209E2,5.229630631E1,4.959030096E0,-4.765945435E0,NaN,NaN,1.368792623E3,1.998200417E0
3.247152519E2,5.229616293E1,4.959070677E0,-2.324555874E0,NaN,NaN,1.680671152E3,2.739006758E0
3.247241930E2,5.229616289E1,4.959070688E0,-2.318960905E0,NaN,NaN,1.680671189E3,1.974288464E0
3.257733099E2,5.229615835E1,4.959071974E0,-2.314239979E0,NaN,NaN,1.681177710E3,2.610236406E0
3.257929779E2,5.229615827E1,4.959071997E0,-2.313984394E0,NaN,NaN,1.681177889E3,1.988254189E0
3.272534540E2,5.229615207E1,4.959073751E0,-2.313756943E0,NaN,NaN,1.682157261E3,2.644824505E0
3.272592319E2,5.229615204E1,4.959073758E0,-2.313748121E0,NaN,NaN,1.682157276E3,1.929972768E0
3.300174999E2,5.229614072E1,4.959076964E0,-2.313739777E0,NaN,NaN,1.685624087E3,2.697635412E0
3.300232300E2,5.229614070E1,4.959076970E0,-2.313739538E0,NaN,NaN,1.685624102E3,1.951099157E0
3.387949890E2,5.229610776E1,4.959086291E0,-2.313739300E0,NaN,NaN,1.719283122E3,2.777529001E0
3.387989810E2,5.229610775E1,4.959086295E0,-2.313739300E0,NaN,NaN,1.719283129E3,1.986855626E0
3.414606119E2,5.229609862E1,4.959088879E0,-2.313739300E0,NaN,NaN,1.722450375E3,2.740428448E0
3.414632230E2,5.229609861E1,4.959088882E0,-2.313739300E0,NaN,NaN,1.722450378E3,1.969984293E0
3.557812439E2,5.229605550E1,4.959101082E0,-2.313739300E0,NaN,NaN,1.806757187E3,2.758886814E0
3.557839819E2,5.229605550E1,4.959101084E0,-2.313739300E0,NaN,NaN,1.806757190E3,1.966019511E0
3.727743319E2,5.229601541E1,4.959112429E0,-2.313739300E0,NaN,NaN,1.917919513E3,2.734755516E0
3.727813489E2,5.229601540E1,4.959112433E0,-2.313739300E0,NaN,NaN,1.917919533E3,1.965218306E0
3.817347040E2,5.229599819E1,4.959117304E0,-2.313739300E0,NaN,NaN,1.948910115E3,2.775179386E0
3.817385280E2,5.229599818E1,4.959117306E0,-2.313739300E0,NaN,NaN,1.948910121E3,1.984383702E0
4.036625800E2,5.229596494E1,4.959126714E0,9.319782257E-2,NaN,NaN,2.114715995E3,2.755954266E0
4.036701649E2,5.229596493E1,4.959126717E0,9.991385043E-2,NaN,NaN,2.114716016E3,1.981456995E0
4.334031709E2,5.229593470E1,4.959135274E0,-2.482876778E0,NaN,NaN,2.380273524E3,2.825963497E0
4.334067260E2,5.229593469E1,4.959135274E0,-2.488372803E0,NaN,NaN,2.380273528E3,2.014387846E0
4.547349590E2,5.229592021E1,4.959139375E0,-2.493709087E0,NaN,NaN,2.511127237E3,2.772626162E0
4.547407960E2,5.229592020E1,4.959139376E0,-2.493724585E0,NaN,NaN,2.511127248E3,1.986528516E0
4.773351439E2,5.229590931E1,4.959142459E0,-2.954101562E-1,NaN,NaN,2.649468867E3,2.767171860E0
4.773426579E2,5.229590930E1,4.959142460E0,-2.894125283E-1,NaN,NaN,2.649468883E3,1.988961339E0
4.797108029E2,5.229590837E1,4.959142725E0,-2.840069234E-1,NaN,NaN,2.651107394E3,2.708434343E0
4.797163060E2,5.229590837E1,4.959142725E0,-2.838729322E-1,NaN,NaN,2.651107402E3,1.959186912E0
4.859565699E2,5.229590606E1,4.959143377E0,4.224133790E-1,NaN,NaN,2.662233384E3,2.784484386E0
4.859618480E2,5.229590606E1,4.959143378E0,4.294174016E-1,NaN,NaN,2.662233392E3,1.999654889E0
5.314951290E2,5.229589461E1,4.959146618E0,2.769918203E0,NaN,NaN,3.112392371E3,2.808263302E0
5.315015099E2,5.229589461E1,4.959146618E0,2.773165226E0,NaN,NaN,3.112392381E3,2.012053251E0
5.330359523E2,5.229589435E1,4.959146693E0,2.776039600E0,NaN,NaN,3.112987323E3,2.709907532E0
5.374295103E2,5.229589277E1,4.959147139E0,6.314795017E-1,NaN,NaN,3.137442250E3,2.761118889E0
5.374335953E2,5.229589277E1,4.959147140E0,6.187313795E-1,NaN,NaN,3.137442254E3,1.974647045E0
5.487753453E2,5.223613776E1,4.971489187E0,8.211481571E-2,NaN,NaN,3.000000000E3,2.806314230E0
5.488186713E2,5.220933722E1,4.977024631E0,7.876513153E-2,NaN,NaN,3.000000000E3,2.134341478E0
5.488879663E2,5.219593568E1,4.979792614E0,7.743752748E-2,NaN,NaN,3.000000000E3,2.055368900E0
5.496922953E2,5.218919901E1,4.981184007E0,7.640822232E-2,NaN,NaN,3.000000000E3,2.642533302E0
5.699319513E2,5.218495081E1,4.982061121E0,7.626160979E-2,NaN,NaN,3.000000000E3,2.845400095E0
