"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.016804667E0,6.322195753E-3,7.071842439E-3,-4.547536001E-2
3.026754667E0,2.068594098E-3,6.453189999E-3,-2.387810964E-3
3.036703667E0,-1.461398322E-2,-3.826483712E-2,2.258515544E-2
3.046653667E0,-3.683326766E-2,-9.229744226E-2,3.348254412E-2
3.056603667E0,-5.896509439E-2,-1.348534971E-1,3.742179647E-2
3.066552667E0,-7.707272470E-2,-1.650982201E-1,3.939786181E-2
3.076502667E0,-8.517949283E-2,-1.871695369E-1,4.033834860E-2
3.086452667E0,-9.806892276E-2,-2.061339021E-1,4.041345045E-2
3.096401667E0,-1.199067384E-1,-2.289629579E-1,3.600659221E-2
3.106351667E0,-1.377560496E-1,-2.507987320E-1,2.320637554E-2
3.116300667E0,-1.496942490E-1,-2.839436531E-1,9.235681966E-3
3.126250667E0,-1.660220921E-1,-3.047192395E-1,-5.464168265E-3
3.136200667E0,-1.784978360E-1,-3.119613230E-1,-1.619097218E-2
3.146149667E0,-1.892857701E-1,-3.357441425E-1,-2.621963620E-2
3.156099667E0,-1.914232671E-1,-3.469643891E-1,-2.935948223E-2
3.166049667E0,-1.907902360E-1,-3.364669979E-1,-2.145921625E-2
3.175998667E0,-1.861527711E-1,-3.090874851E-1,-1.224726439E-2
3.185948667E0,-1.764151901E-1,-2.752070427E-1,-1.687237620E-2
3.195898667E0,-1.598341316E-1,-2.441814542E-1,-2.775541693E-2
3.205847667E0,-1.291928738E-1,-1.904311329E-1,-3.500108048E-2
3.215797667E0,-8.751471341E-2,-1.067089438E-1,-3.286914527E-2
3.225747667E0,-4.939342663E-2,-1.302000508E-2,-3.326755390E-2
3.235696667E0,-2.791529894E-2,5.456116796E-2,-4.123599827E-2
3.245646667E0,-1.545063965E-2,8.469404280E-2,-4.095343500E-2
3.255596667E0,-8.511771448E-3,8.167122304E-2,-4.186672345E-2
3.265545667E0,-9.479564615E-3,9.258379042E-2,-4.806736484E-2
