"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.344545417E-1,1.495203003E-3,5.749511765E-4,5.743401591E-3
8.443935417E-1,-1.895002089E-3,6.176644005E-3,4.561224487E-3
8.543335417E-1,-7.892972790E-3,8.522089571E-3,6.030223798E-3
8.642725417E-1,-2.463320270E-3,-2.358520869E-3,4.974280484E-3
8.742115417E-1,2.515459433E-3,-4.037643783E-3,6.111450493E-3
8.841505417E-1,-2.930439077E-3,9.970623069E-4,3.539369442E-3
8.940895417E-1,-6.778706796E-3,5.491413176E-3,7.251016796E-3
9.040285417E-1,3.135176376E-3,2.105203457E-3,7.322389632E-3
9.139675417E-1,-5.897860974E-4,-7.387367543E-3,6.635560188E-3
9.239075417E-1,-1.603052765E-2,-1.264418103E-2,9.116561152E-3
9.338465417E-1,-1.206774451E-2,-1.963924058E-2,2.659993246E-3
9.437855417E-1,2.169873938E-2,1.890020212E-3,-6.764149293E-4
9.537245417E-1,4.932811484E-3,1.525669172E-2,1.067104843E-2
9.636635417E-1,-1.779939979E-2,8.748725057E-3,-1.414109953E-3
9.736025417E-1,-4.066010937E-3,-1.207053661E-2,-1.105450094E-3
9.835415417E-1,8.982146159E-3,-2.253143303E-2,2.072766423E-3
9.934815417E-1,-6.909864023E-4,-5.330342334E-3,-1.201323234E-3
1.003420542E0,-8.308958262E-3,1.765833050E-2,6.738092285E-3
1.013359542E0,-5.373219028E-4,7.653367240E-3,2.441613935E-3
1.023298542E0,1.584684476E-3,-1.099408604E-2,2.099398524E-3
1.033237542E0,-9.308177046E-3,-7.870465517E-3,8.740522899E-3
1.043176542E0,-1.773361862E-2,-3.029454872E-2,3.889308311E-3
1.053115542E0,-5.959518254E-3,-1.219783537E-2,9.575157426E-3
1.063055542E0,-2.675840631E-3,-1.920008473E-2,8.478468284E-3
1.072994542E0,-3.456412815E-3,-9.984215721E-3,9.745866060E-3
1.082933542E0,-2.758132294E-3,3.294077469E-4,5.637940485E-3
1.092872542E0,-4.903840832E-3,-6.229386199E-4,7.052611560E-3
