"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.025875001E-3,-2.407593384E0,4.729714508E0,8.656498718E0
1.209587500E-2,-2.552492065E0,4.808899841E0,8.992699585E0
2.216487500E-2,-2.646346893E0,4.904700623E0,9.204359436E0
3.223487501E-2,-2.681823120E0,4.955894165E0,9.228459320E0
4.230387500E-2,-2.695594482E0,4.922363892E0,9.255103912E0
5.237387501E-2,-2.708916779E0,4.841082916E0,9.379495239E0
6.244287500E-2,-2.731220398E0,4.749323730E0,9.570198669E0
7.251287501E-2,-2.770289154E0,4.646337891E0,9.792037354E0
8.258187500E-2,-2.837798767E0,4.531526642E0,1.005099884E1
9.265087501E-2,-2.863545227E0,4.370611267E0,1.028406418E1
1.027208750E-1,-2.885100403E0,4.194577332E0,1.037327866E1
1.127898750E-1,-2.885998535E0,3.999532928E0,1.044063858E1
1.228598750E-1,-2.957699432E0,3.729195099E0,1.055410263E1
1.329288750E-1,-2.788251801E0,3.545676727E0,1.077803696E1
1.429988750E-1,-2.532433777E0,3.424129486E0,1.094703552E1
1.530678750E-1,-2.483784943E0,3.182232513E0,1.092637848E1
1.631378750E-1,-2.786754913E0,2.900218964E0,1.065244812E1
1.732068750E-1,-2.990481262E0,2.781815186E0,1.033480865E1
1.832768750E-1,-3.190465393E0,2.695744171E0,1.007719437E1
1.933458750E-1,-3.391347656E0,2.638563080E0,9.873917084E0
2.034158750E-1,-3.433859253E0,2.526146851E0,9.761051788E0
2.134848750E-1,-3.353626099E0,2.295027466E0,9.759255524E0
2.235548750E-1,-3.236120453E0,2.023192749E0,9.736353149E0
2.336238750E-1,-3.101250916E0,1.797761536E0,9.620494080E0
2.436938750E-1,-3.122656403E0,1.724264374E0,9.435927887E0
2.537628750E-1,-3.222498779E0,1.796863403E0,9.213640137E0
2.638328750E-1,-3.385958862E0,1.936073914E0,8.910670166E0
2.739018750E-1,-3.596421204E0,2.071691895E0,8.500523071E0
2.839718750E-1,-3.778891754E0,2.153571625E0,8.063881073E0
2.940408750E-1,-3.845203857E0,2.203417969E0,7.698341217E0
3.041108750E-1,-3.786376190E0,2.192341003E0,7.466174011E0
3.141798750E-1,-3.579805756E0,2.209555206E0,7.337142334E0
3.242498750E-1,-3.262315979E0,2.360740814E0,7.195387115E0
3.343188750E-1,-2.978206787E0,2.536026306E0,7.117548981E0
3.443888750E-1,-2.772833862E0,2.715952148E0,7.040908356E0
3.544578750E-1,-2.695744171E0,2.886148224E0,6.897805939E0
3.645268750E-1,-2.772983551E0,2.937940521E0,6.721772003E0
3.745968750E-1,-2.901266785E0,3.004102936E0,6.588249664E0
3.846658750E-1,-3.045566711E0,3.104693756E0,6.583908691E0
3.947358750E-1,-3.166664886E0,3.211721191E0,6.709796906E0
4.048048750E-1,-3.166365509E0,3.319646759E0,6.852599945E0
4.148748750E-1,-3.124752045E0,3.484753418E0,6.922055511E0
4.249438750E-1,-2.771636353E0,4.162244568E0,6.815028076E0
4.350138750E-1,-2.728675690E0,4.503235474E0,6.633605347E0
4.450828750E-1,-3.483705597E0,3.719165955E0,6.446045380E0
4.551528750E-1,-3.991599426E0,3.138074341E0,6.533912659E0
4.652218750E-1,-4.148922272E0,2.930755463E0,6.654561768E0
4.752918750E-1,-4.084556122E0,3.049757996E0,6.756200409E0
4.853608750E-1,-4.339775391E0,3.041674805E0,6.654112701E0
4.954308750E-1,-4.433779907E0,3.206182709E0,6.481072540E0
5.054998750E-1,-4.629273376E0,3.304677887E0,6.368057556E0
5.155698750E-1,-5.053640900E0,3.423081665E0,6.065686340E0
5.256388750E-1,-5.496270447E0,4.032614136E0,5.138065338E0
5.357088750E-1,-5.692961426E0,4.728666687E0,4.458328857E0
5.457778750E-1,-5.899681549E0,5.090614014E0,4.292174377E0
5.558478750E-1,-6.391558685E0,5.123695221E0,4.020639038E0
5.659168750E-1,-6.992409210E0,4.719685364E0,3.594026184E0
5.759868750E-1,-7.472161560E0,4.291875000E0,3.485651550E0
5.860558750E-1,-6.979685669E0,4.288132782E0,2.549947357E0
5.961258750E-1,-5.712121582E0,4.508923645E0,9.219328308E-1
6.061948750E-1,-5.773194580E0,4.526886292E0,4.957690430E-1
6.162638750E-1,-6.011199646E0,4.408033447E0,8.568182373E-1
6.263338750E-1,-5.940995636E0,4.350403290E0,2.034868469E0
6.364028750E-1,-6.759643250E0,4.379143524E0,2.740201721E0
6.464728750E-1,-7.959697723E0,4.225113831E0,3.971840515E0
6.565418750E-1,-8.495283966E0,4.021986237E0,5.742957458E0
6.666118750E-1,-8.518036652E0,3.749253387E0,6.872209167E0
6.766808750E-1,-8.450676727E0,3.292852478E0,7.502248993E0
6.867508750E-1,-6.849606171E0,3.213816833E0,8.325087891E0
6.968198750E-1,-5.965095520E0,2.675985260E0,8.956175537E0
7.068898750E-1,-6.299649811E0,1.269809418E0,8.985065460E0
7.169588750E-1,-6.914421387E0,3.836521912E-1,9.037456512E0
7.270288750E-1,-7.352709961E0,-4.863386536E-1,8.736582184E0
7.370978750E-1,-8.209378510E0,-1.064137115E0,7.726931763E0
7.471678750E-1,-8.931626587E0,-9.122030640E-1,7.013814697E0
7.572367500E-1,-8.726103973E0,-3.260220337E-1,6.393055573E0
7.673067500E-1,-8.265212402E0,1.073268127E-1,6.050567780E0
7.773757500E-1,-7.671397247E0,-1.757345581E-1,6.190377045E0
7.874457500E-1,-7.933951263E0,-1.407223663E0,6.111341400E0
7.975147500E-1,-8.572972412E0,-1.475332031E0,6.168223114E0
8.075847500E-1,-9.433532867E0,-1.238823853E0,6.151907043E0
8.176537500E-1,-1.010638367E1,-9.267228699E-1,5.805078278E0
8.277227500E-1,-1.061517563E1,-6.734495544E-1,4.994962921E0
8.377927500E-1,-1.068627777E1,-5.087919617E-1,4.353546753E0
8.478617500E-1,-1.038974442E1,-4.203259277E-1,4.030518494E0
8.579317500E-1,-9.774673462E0,-4.662803650E-1,4.119283905E0
8.680007500E-1,-9.184151459E0,-6.583309937E-1,4.557871857E0
8.780707500E-1,-8.776249695E0,-6.557862854E-1,4.913382568E0
8.881397500E-1,-8.542884979E0,-5.399272156E-1,5.322032776E0
8.982097500E-1,-8.751251678E0,-4.305047607E-1,5.654641113E0
9.082787500E-1,-8.935967560E0,-3.350033569E-1,5.480702820E0
9.183487500E-1,-8.851692810E0,-2.718347168E-1,5.396727448E0
9.284177500E-1,-9.001531219E0,-2.073188782E-1,5.609584808E0
9.384877500E-1,-9.144334259E0,9.086105347E-2,5.530698853E0
9.485567500E-1,-8.906628571E0,6.303392029E-1,5.198090515E0
9.586267500E-1,-8.379873962E0,1.243314514E0,4.781806183E0
9.686957500E-1,-8.126151581E0,1.444346466E0,4.645290070E0
9.787657500E-1,-8.300988007E0,1.128353577E0,4.746329956E0
9.888347500E-1,-8.671018524E0,7.244934082E-1,4.744683380E0
9.989047500E-1,-8.935518494E0,3.338058472E-1,4.512067108E0
1.008973750E0,-8.709937592E0,1.456471252E-1,3.899690552E0
1.019043750E0,-8.165968781E0,1.989363098E-1,2.907853088E0
1.029112750E0,-7.285050659E0,3.101550293E-1,1.959125977E0
1.039181750E0,-6.730004883E0,2.046244812E-1,1.558259583E0
1.049251750E0,-6.815327454E0,-4.194277954E-1,1.882934418E0
1.059320750E0,-7.270830231E0,-1.202000427E0,2.647694092E0
1.069390750E0,-8.248746643E0,-1.737886047E0,3.635939026E0
1.079459750E0,-9.008267212E0,-1.990859985E0,3.884721680E0
1.089529750E0,-9.100924530E0,-1.894011383E0,3.513493652E0
1.099598750E0,-8.859476624E0,-1.612297211E0,3.202739868E0
1.109668750E0,-8.929381256E0,-1.563798065E0,3.011886749E0
1.119737750E0,-9.655221863E0,-1.808688812E0,3.092868347E0
1.129807750E0,-1.072968750E1,-2.102228394E0,3.551813965E0
1.139876750E0,-1.146974854E1,-2.452799377E0,3.804189148E0
1.149946750E0,-1.182376236E1,-2.724334717E0,3.808380432E0
1.160015750E0,-1.192001221E1,-2.739902344E0,3.709436188E0
1.170085750E0,-1.163784897E1,-2.491269379E0,3.562741241E0
1.180154750E0,-1.113953522E1,-2.169887695E0,3.627556458E0
1.190224750E0,-1.065813629E1,-2.085762634E0,3.918701019E0
1.200293750E0,-1.042851379E1,-2.318528595E0,4.423152008E0
1.210362750E0,-1.048524582E1,-2.648592224E0,4.918921051E0
1.220432750E0,-1.059616516E1,-2.894231415E0,5.273833008E0
1.230501750E0,-1.071726334E1,-2.861449585E0,5.751789093E0
1.240571750E0,-1.110271179E1,-2.619702301E0,6.107449493E0
