"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.264986169E1,5.238631657E1,4.861450965E0,-1.589281368E0,2.446934369E0,1.688598633E2,4.851104563E0,3.208008970E0
4.364987075E1,5.238628938E1,4.861459713E0,-1.326669216E0,2.344796143E0,1.688598633E2,4.845329034E0,3.216725601E0
4.464987934E1,5.238626872E1,4.861466363E0,-1.373542776E0,2.443437095E0,1.688598633E2,4.852398296E0,3.206051748E0
4.564988840E1,5.238624179E1,4.861476564E0,-1.461979231E0,2.498634751E0,1.688598633E2,4.848474703E0,3.211982267E0
4.664989686E1,5.238621764E1,4.861487722E0,-1.379546236E0,2.592411972E0,1.644388428E2,4.853233412E0,3.204787431E0
4.764990771E1,5.238618422E1,4.861503559E0,-1.800827382E0,2.888251902E0,1.562448730E2,4.849994201E0,3.209687412E0
4.864991832E1,5.238617082E1,4.861529243E0,-1.987632059E0,2.465757301E0,1.562448730E2,4.840274743E0,3.224325889E0
4.964992762E1,5.238614883E1,4.861548982E0,-1.123887627E0,2.402248094E0,1.372189941E2,4.848794699E0,3.211499182E0
5.064993906E1,5.238613165E1,4.861580217E0,-1.544552412E0,2.407135928E0,1.083930054E2,4.846397765E0,3.215115199E0
5.164995015E1,5.238611935E1,4.861622037E0,-8.563394761E-1,2.390940515E0,9.190417480E1,4.837666741E0,3.228237528E0
5.264996088E1,5.238611868E1,4.861655174E0,-1.015896924E0,2.603209270E0,9.190417480E1,4.835102610E0,3.232076698E0
5.364997208E1,5.238612039E1,4.861687442E0,-8.445723671E-1,2.387142115E0,8.330679321E1,4.837585505E0,3.228359261E0
5.464998436E1,5.238612383E1,4.861725950E0,-1.311410082E0,2.544095987E0,7.984921265E1,4.840325195E0,3.224250152E0
5.564999640E1,5.238612744E1,4.861759424E0,-1.777905889E0,2.660997461E0,7.679135132E1,4.842826601E0,3.220491817E0
5.665001094E1,5.238613882E1,4.861794920E0,-1.038001456E0,2.430425114E0,7.679135132E1,4.843709102E0,3.219164359E0
