"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.204679173E-2,-4.323880027E-1,1.051843929E-1,-2.289529914E-1
2.199579170E-2,-3.342654383E-1,1.370344689E-1,-2.657173598E-1
3.194479167E-2,-2.305963513E-1,1.874254811E-1,-2.021312284E-1
4.189379164E-2,-2.088640049E-1,2.549935663E-1,-1.881177914E-1
5.184279173E-2,-2.667881311E-1,2.943321714E-1,-2.283442962E-1
6.179179170E-2,-4.881049512E-1,2.784061101E-1,-1.294497532E-1
7.174079167E-2,-7.512663469E-1,2.247365642E-1,3.630653143E-2
8.168979164E-2,-8.217454684E-1,2.204520169E-1,1.322488153E-1
9.163879172E-2,-8.611029308E-1,2.037088072E-1,1.449150538E-1
1.015877917E-1,-7.771439306E-1,1.947289458E-1,9.872438908E-2
1.115367917E-1,-6.384207858E-1,1.654074982E-1,7.461924255E-2
1.214857916E-1,-6.353650309E-1,1.519857994E-1,7.604303956E-3
1.314347917E-1,-7.325264592E-1,1.106214264E-1,-1.818945998E-1
1.413827917E-1,-6.670293117E-1,6.039530575E-2,-2.092952371E-1
1.513317917E-1,-6.421796684E-1,3.783148527E-2,-6.927781105E-3
1.612807917E-1,-6.772467363E-1,-6.670503616E-3,2.064242542E-1
1.712297917E-1,-6.702848952E-1,-6.726081401E-2,3.508709460E-1
1.811787917E-1,-6.658524133E-1,-9.326952159E-2,4.487702930E-1
1.911277917E-1,-6.537385905E-1,-7.822141975E-2,4.886547357E-1
2.010767917E-1,-6.460803460E-1,-5.032259971E-2,5.702198857E-1
2.110257917E-1,-6.452206591E-1,-6.539818347E-3,5.630219632E-1
2.209747917E-1,-5.424815717E-1,1.042929849E-1,4.642034340E-1
2.309237916E-1,-3.681671561E-1,2.466449118E-1,3.753889060E-1
2.408727917E-1,-2.215368216E-1,3.672115749E-1,2.502789563E-1
2.508217917E-1,-1.803354397E-2,4.649053922E-1,2.171720213E-1
2.607707917E-1,1.192334980E-1,4.840339735E-1,1.553248519E-1
2.707197916E-1,1.545726076E-1,4.479917362E-1,-1.114245415E-2
2.806687917E-1,1.144577115E-1,4.008658093E-1,-6.454273582E-2
2.906177917E-1,2.072841603E-1,2.654326004E-1,1.929581165E-2
3.005667917E-1,2.066294184E-1,3.873166412E-2,-7.233707428E-2
3.105157916E-1,8.555214711E-2,-1.556689605E-1,-2.710599607E-1
3.204647917E-1,1.380991738E-1,-2.579659984E-1,-2.410614055E-1
3.304137917E-1,1.933310227E-1,-3.839480603E-1,-2.369139755E-1
3.403627917E-1,3.497077156E-1,-5.942358622E-1,-1.347660416E-1
3.503117916E-1,7.233887961E-1,-6.774426180E-1,1.075647944E-1
3.602607917E-1,6.320801383E-1,-6.564554992E-1,-4.233851910E-2
3.702097917E-1,3.522694539E-1,-7.085843039E-1,-4.116773111E-1
3.801587917E-1,1.287468813E-1,-7.530807379E-1,-7.598310560E-1
3.901077916E-1,-1.574757501E-2,-8.097504902E-1,-1.149078448E0
4.000567917E-1,5.761221383E-2,-8.791312122E-1,-1.373051366E0
4.100057917E-1,1.013789884E-1,-8.487587276E-1,-1.409487705E0
4.199547917E-1,1.967780477E-1,-7.261551869E-1,-1.172569052E0
4.299037916E-1,3.010252599E-1,-5.237696046E-1,-5.792971033E-1
4.398527917E-1,6.489591221E-2,-2.213957575E-1,-1.718672097E-2
4.498017917E-1,-2.328416639E-1,5.367743969E-3,6.689629859E-1
4.597507917E-1,-2.017619037E-1,1.531590432E-1,1.192495193E0
4.696997916E-1,-5.582768016E-2,3.113668647E-1,1.523597873E0
4.796487917E-1,2.005945802E-2,4.278308290E-1,1.511936186E0
4.895977917E-1,-1.996732783E-3,4.056695893E-1,1.428164881E0
4.995467917E-1,6.633845229E-2,4.084619272E-1,1.192119218E0
5.094957917E-1,5.890627574E-2,4.124286783E-1,9.860218227E-1
5.194447917E-1,-8.489758786E-2,3.473731416E-1,6.337416977E-1
5.293937917E-1,-3.134644803E-1,2.247979599E-1,3.594651836E-1
5.393427917E-1,-5.403639295E-1,3.846590817E-2,3.833417040E-1
5.492917917E-1,-6.673419915E-1,-2.763066673E-1,5.352044195E-1
5.592407917E-1,-6.013011990E-1,-5.000199687E-1,5.027038407E-1
5.691897917E-1,-4.950950052E-1,-4.024062583E-1,4.618832588E-1
5.791387917E-1,-6.402880210E-1,-3.776707819E-1,1.926932377E-1
5.890877917E-1,-5.742266171E-1,-3.127187410E-1,-2.873701841E-1
5.990367917E-1,-5.012972199E-1,-1.597894934E-1,-7.114716589E-1
6.089857917E-1,-6.278230729E-1,-1.547661504E-1,-9.189794022E-1
6.189347917E-1,-8.682431851E-1,-1.872895333E-1,-8.362968493E-1
6.288837917E-1,-1.010757957E0,-8.129150033E-2,-5.468772161E-1
6.388327917E-1,-9.377415092E-1,7.060454428E-2,-1.793656790E-1
6.487807917E-1,-7.596006026E-1,3.028746611E-1,3.472322237E-1
6.587297916E-1,-7.045105487E-1,6.094839388E-1,1.308331459E0
6.686787917E-1,-7.431021720E-1,8.215709290E-1,2.085488985E0
6.786277917E-1,-8.634744883E-1,8.044344941E-1,2.193200544E0
6.885767917E-1,-1.062325648E0,6.060469455E-1,1.684365898E0
6.985257916E-1,-1.288559684E0,3.819635153E-1,1.017535976E0
7.084747917E-1,-1.529530019E0,1.990494534E-1,5.780978394E-1
7.184237917E-1,-1.720220586E0,9.155044019E-2,4.521330267E-1
7.283727917E-1,-1.795008667E0,8.421890885E-2,4.554343647E-1
7.383217916E-1,-1.754544180E0,5.079622418E-2,3.525122595E-1
7.482707917E-1,-1.631442310E0,2.298072696E-2,5.674839735E-2
7.582197917E-1,-1.469246688E0,-8.431100249E-3,-2.907457817E-1
7.681687917E-1,-1.391784383E0,-1.391754270E-2,-6.055300516E-1
7.781177916E-1,-1.489361840E0,-3.100807697E-2,-8.630566317E-1
7.880667917E-1,-1.514407219E0,-8.890691400E-3,-1.036641753E0
7.980157917E-1,-1.269159207E0,-1.184920710E-1,-8.460657924E-1
8.079647917E-1,-1.353305318E0,-4.514108956E-1,-1.289724450E0
8.179137917E-1,-1.563041728E0,-6.675429896E-1,-1.958957577E0
8.278627917E-1,-1.413901622E0,-4.742395949E-1,-1.575845668E0
8.378117917E-1,-1.113017499E0,-1.031580403E-1,-8.949689806E-1
8.477607917E-1,-1.021168120E0,8.294129223E-2,-5.405733329E-1
8.577097917E-1,-1.033930399E0,2.936734825E-2,-3.844374722E-1
8.676587917E-1,-8.619102851E-1,-3.799725384E-2,-1.929493457E-1
8.776077917E-1,-6.203998864E-1,-7.203506559E-2,1.031214952E-1
8.875567917E-1,-6.186118810E-1,-2.836346903E-1,4.114463460E-1
8.975057917E-1,-4.313892252E-1,-5.211427429E-1,6.156545055E-1
9.074547917E-1,1.029930027E-1,-4.548043272E-1,5.805811518E-1
9.174037917E-1,4.136510387E-1,-4.313049522E-1,5.187257963E-1
9.273527917E-1,6.291725372E-1,-4.334725150E-1,3.931580096E-1
9.373017917E-1,8.684570470E-1,-3.178847560E-1,2.319724935E-1
9.472507917E-1,9.860901620E-1,-2.639553013E-1,9.558326483E-2
9.571997917E-1,1.151014534E0,-1.863136330E-1,4.298697531E-2
9.671487916E-1,1.256890726E0,-1.365529507E-1,5.454399705E-2
9.770977917E-1,1.352710072E0,-9.202201813E-2,2.998803020E-2
9.870467917E-1,1.555518700E0,-4.795564681E-2,3.183282673E-2
9.969957917E-1,1.693565322E0,-7.855675757E-2,8.016532660E-2
1.006944792E0,1.751587535E0,-1.458359903E-1,2.207031548E-1
1.016893792E0,1.762790654E0,-1.573257691E-1,4.471055907E-1
1.026842792E0,1.614108970E0,-1.271506280E-1,6.095985442E-1
1.036791792E0,1.269584738E0,-1.612808257E-2,6.409133077E-1
1.046740792E0,8.922928561E-1,9.543357611E-2,6.467798191E-1
1.056689917E0,5.429343290E-1,9.324642509E-2,5.998050427E-1
1.066638917E0,2.295831750E-1,6.692138314E-4,5.137404603E-1
1.076587917E0,2.344082974E-2,-9.934331685E-2,3.932194054E-1
1.086536917E0,-7.428741306E-2,-1.474872440E-1,2.633597624E-1
1.096485917E0,-1.280319130E-1,-1.637281778E-1,1.455991781E-1
1.106434917E0,-1.705098516E-1,-1.481380391E-1,2.386833429E-2
1.116383917E0,-1.553397988E-1,-1.568100446E-1,5.640224218E-3
1.126332917E0,-1.824649226E-1,-1.367865470E-1,1.644353986E-1
1.136281917E0,-3.801113366E-1,-7.459643841E-2,1.645874262E-1
1.146230917E0,-5.790153406E-1,6.624018252E-3,1.325920469E-1
1.156179917E0,-6.569569711E-1,8.129471630E-2,1.466487533E-1
1.166128917E0,-6.617866981E-1,1.430214331E-1,1.268933505E-1
1.176077917E0,-6.565978789E-1,1.839987203E-1,1.802182031E-1
1.186026917E0,-6.805990912E-1,2.350840893E-1,2.459906083E-1
1.195975917E0,-7.119433100E-1,2.620625576E-1,2.685076511E-1
1.205924917E0,-7.480758137E-1,2.638038585E-1,2.116083956E-1
1.215873917E0,-7.678250769E-1,2.807113749E-1,6.466786623E-2
1.225822917E0,-8.714490672E-1,2.550558391E-1,4.580416381E-2
1.235771917E0,-9.509977318E-1,1.977507868E-1,-2.227204442E-2
1.245720917E0,-1.033593527E0,1.305519533E-1,-1.499582773E-1
1.255669917E0,-1.020347317E0,3.969119221E-2,-2.312883693E-1
1.265618917E0,-1.033071736E0,-2.425922066E-2,-3.373668015E-1
1.275567917E0,-1.165939698E0,-8.646804035E-2,-4.284716839E-1
1.285516917E0,-1.304677534E0,-1.228049773E-1,-5.405242163E-1
1.295465917E0,-1.378833677E0,-1.449372733E-1,-6.960689235E-1
1.305414917E0,-1.431653330E0,-1.799340284E-1,-7.914095289E-1
1.315363917E0,-1.447954052E0,-2.631059933E-1,-9.096320432E-1
1.325312917E0,-1.468103265E0,-4.121778327E-1,-1.103511681E0
1.335261917E0,-1.476276795E0,-5.178092453E-1,-1.241291962E0
1.345210917E0,-1.330824967E0,-6.041840225E-1,-1.354682338E0
1.355159917E0,-1.209680380E0,-6.845101476E-1,-1.440414798E0
