"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.340791678E-3,-2.267335052E0,4.616549835E0,8.299940186E0
1.328979165E-2,-2.165846100E0,4.637057190E0,8.254734192E0
2.323879173E-2,-2.052831116E0,4.664899292E0,8.324040070E0
3.318779171E-2,-2.018253021E0,4.708608398E0,8.363557892E0
4.313679168E-2,-2.066752167E0,4.724924469E0,8.333769836E0
5.308579165E-2,-2.265838165E0,4.691543884E0,8.421487427E0
6.303479173E-2,-2.537223816E0,4.607418823E0,8.609795837E0
7.298379170E-2,-2.614612885E0,4.577630768E0,8.727002106E0
8.293279167E-2,-2.624342651E0,4.546345825E0,8.766669617E0
9.288179164E-2,-2.530338135E0,4.520749054E0,8.738079071E0
1.028307917E-1,-2.344125366E0,4.479285278E0,8.724008331E0
1.127797917E-1,-2.267933807E0,4.445006561E0,8.693471832E0
1.227287917E-1,-2.331252136E0,4.383035431E0,8.529562683E0
1.326777916E-1,-2.244732056E0,4.297563171E0,8.487051086E0
1.426267917E-1,-2.172432404E0,4.234993286E0,8.696016541E0
1.525757917E-1,-2.187550964E0,4.157304840E0,8.941955109E0
1.625247917E-1,-2.158661041E0,4.060605927E0,9.110654297E0
1.724737916E-1,-2.126927032E0,4.001329193E0,9.236392822E0
1.824227917E-1,-2.091600494E0,3.988605652E0,9.290879517E0
1.923717917E-1,-2.049537964E0,3.999532928E0,9.384135590E0
2.023207917E-1,-2.021546173E0,4.018842773E0,9.407037964E0
2.122697916E-1,-1.902393951E0,4.101470947E0,9.326355743E0
2.222187917E-1,-1.690434723E0,4.221371613E0,9.253457336E0
2.321677917E-1,-1.506317596E0,4.319717102E0,9.146878967E0
2.421167917E-1,-1.261127472E0,4.396657104E0,9.116342468E0
2.520657916E-1,-1.056652679E0,4.403542786E0,9.091344452E0
2.620147917E-1,-9.526190186E-1,4.344565430E0,8.943751373E0
2.719637917E-1,-9.330097961E-1,4.269721069E0,8.887917480E0
2.819127917E-1,-8.102650452E-1,4.126019897E0,8.981622620E0
2.918617917E-1,-7.241940308E-1,3.866759033E0,8.952133942E0
3.018107917E-1,-8.104147339E-1,3.628903656E0,8.756490784E0
3.117597917E-1,-7.324269104E-1,3.474125519E0,8.784931641E0
3.217087917E-1,-6.562353516E-1,3.324586487E0,8.818910980E0
3.316577917E-1,-5.037025452E-1,3.088976440E0,8.899742889E0
3.416067917E-1,-9.415420532E-2,2.961890717E0,9.170230408E0
3.515557917E-1,-6.212081909E-2,2.965932312E0,9.084009705E0
3.615047917E-1,-2.932402039E-1,2.900817719E0,8.731642456E0
3.714537917E-1,-4.499642944E-1,2.824177094E0,8.405470734E0
3.814027917E-1,-5.441184998E-1,2.733465729E0,8.027506714E0
3.913517917E-1,-4.002676392E-1,2.607876892E0,7.804769897E0
4.013007917E-1,-2.573149109E-1,2.560425568E0,7.768694916E0
4.112497917E-1,-8.562194824E-2,2.603984985E0,7.991880798E0
4.211987917E-1,1.342707825E-1,2.719844055E0,8.587791595E0
4.311477917E-1,3.607498169E-2,2.936892700E0,9.182654572E0
4.410957916E-1,-2.008822632E-1,3.114872589E0,9.882000275E0
4.510447917E-1,-1.243913269E-1,3.202590179E0,1.045485901E1
4.609937917E-1,8.517288208E-2,3.315305786E0,1.083207458E1
4.709427917E-1,2.377056885E-1,3.414848785E0,1.086036575E1
