"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.651541679E-3,-4.813524404E-1,9.736280644E-1,-4.304673386E-1
1.168254169E-2,-5.622369745E-1,9.462601715E-1,-4.744097489E-1
2.171254170E-2,-7.886794639E-1,9.252984881E-1,-3.330281675E-1
3.174254170E-2,-1.230842988E0,1.104408644E0,-2.016114110E-1
4.177354171E-2,-1.687574850E0,1.523041218E0,1.670198679E-2
5.180354172E-2,-2.182679941E0,2.068709815E0,5.341197610E-1
6.183354172E-2,-2.531755500E0,2.575586813E0,1.361646371E0
7.186354173E-2,-2.574660614E0,2.925026361E0,2.248742076E0
8.189454174E-2,-2.310719054E0,2.988159333E0,2.992282205E0
9.192454175E-2,-1.883906517E0,2.808120055E0,3.598205189E0
1.019545418E-1,-1.428785563E0,2.514212683E0,4.069717058E0
1.119855418E-1,-9.727518591E-1,2.142386486E0,4.492097697E0
1.220155418E-1,-5.719337046E-1,1.727403159E0,4.829493150E0
1.320455418E-1,-3.887416077E-1,1.250003144E0,5.028501965E0
1.420765417E-1,-2.225792339E-1,7.472425854E-1,5.015171483E0
1.521065417E-1,5.062329277E-2,2.077457249E-1,4.688820251E0
1.621365417E-1,3.140649162E-1,-2.289781344E-1,4.024722733E0
1.721675417E-1,4.151951422E-1,-4.959620011E-1,3.339610907E0
1.821975417E-1,3.762823606E-1,-6.124215800E-1,2.768407520E0
1.922275417E-1,3.047086403E-1,-6.449437934E-1,2.270347538E0
2.022575417E-1,4.435205166E-1,-6.422388715E-1,1.700787218E0
2.122885417E-1,7.493543074E-1,-7.325760144E-1,1.018393763E0
2.223185417E-1,1.079562363E0,-9.401065618E-1,2.088976264E-1
2.323485417E-1,1.314735476E0,-1.080059084E0,-5.844151711E-1
2.423795417E-1,1.491558932E0,-1.041085052E0,-1.198530689E0
2.524095417E-1,1.837837182E0,-1.030730803E0,-1.403779653E0
2.624395418E-1,2.262076505E0,-1.180396135E0,-1.423551428E0
2.724705418E-1,2.522716874E0,-1.357880765E0,-1.566438083E0
2.825005418E-1,2.738470945E0,-1.513833023E0,-1.746003737E0
2.925305418E-1,2.719378032E0,-1.607715917E0,-1.954651687E0
3.025605418E-1,2.002190135E0,-1.178964736E0,-1.926534766E0
3.125915417E-1,1.375812275E0,-7.489555272E-1,-1.829439411E0
3.226215417E-1,1.047583209E0,-4.430037689E-1,-2.112148780E0
3.326515417E-1,8.515865873E-1,-2.509165952E-1,-2.619196517E0
3.426825417E-1,7.306160277E-1,-2.540428090E-1,-3.175043362E0
3.527125417E-1,4.515847041E-1,-3.103313228E-1,-3.725143563E0
3.627425417E-1,7.338511460E-2,-3.680667302E-1,-4.184840548E0
3.727735417E-1,-2.156054060E-1,-3.966794953E-1,-4.403039925E0
3.828035417E-1,-3.930727865E-1,-3.601610023E-1,-4.338625243E0
3.928335417E-1,-4.965478190E-1,-2.736517391E-1,-4.091483903E0
4.028635417E-1,-5.701818788E-1,-1.241109529E-1,-3.555215875E0
4.128945417E-1,-7.212873068E-1,6.080519557E-2,-2.616706188E0
4.229245418E-1,-8.010476406E-1,1.058065367E-1,-1.600957705E0
4.329545418E-1,-7.682569668E-1,2.031810960E-1,-9.513536811E-1
4.429855418E-1,-5.463673389E-1,1.839069191E-1,-7.639205986E-1
4.530155418E-1,-2.877264257E-1,3.532829225E-2,-5.352704930E-1
4.630455418E-1,-1.182091389E-1,-5.772663653E-2,-5.249986893E-1
4.730765417E-1,-1.366840015E-1,-3.835744232E-2,-2.870310456E-1
4.831065417E-1,-2.977793243E-1,1.029323378E-1,5.365346611E-2
4.931365417E-1,-4.961704543E-1,2.685593989E-1,1.532765722E-1
5.031665417E-1,-8.228607517E-1,5.123245570E-1,1.106310743E-1
5.131975417E-1,-1.247455951E0,7.355578020E-1,5.173856145E-1
5.232275417E-1,-1.667645785E0,1.053826135E0,9.048963833E-1
5.332575417E-1,-1.908988149E0,1.238798125E0,1.353746783E0
5.432885417E-1,-1.828793879E0,1.225851220E0,1.493570666E0
5.533185417E-1,-1.379829897E0,1.096094196E0,1.456178307E0
5.633485417E-1,-6.663203368E-1,8.976987532E-1,1.243371232E0
5.733795417E-1,2.062593262E-1,5.986698058E-1,1.187136220E0
5.834095418E-1,1.049274078E0,2.965190300E-1,1.406127310E0
5.934395418E-1,1.936542860E0,-2.795115262E-2,1.664663705E0
6.034695418E-1,2.645889641E0,-3.243929994E-1,2.002809940E0
6.135005418E-1,3.122851115E0,-5.465062103E-1,2.350859020E0
6.235305418E-1,3.375656653E0,-6.837219429E-1,2.648840731E0
6.335605417E-1,3.382001467E0,-6.379818061E-1,3.214001021E0
6.435915417E-1,3.026625826E0,-1.862232935E-1,4.035098618E0
6.536215417E-1,2.027125879E0,4.528393704E-1,4.399828050E0
6.636515417E-1,8.747111557E-1,8.529359785E-1,3.924031926E0
6.736815417E-1,3.188996134E-1,7.237926194E-1,3.013599983E0
6.837125417E-1,4.307677393E-1,1.597766295E-1,2.253673033E0
6.937425417E-1,1.971635802E-1,-2.084713644E-1,2.165859548E0
7.037725417E-1,-7.869674722E-1,-2.992534804E-1,2.108879017E0
7.138035417E-1,-9.703524542E-1,-8.179886323E-1,1.592273421E0
7.238335417E-1,-1.174820084E0,-1.147331592E0,1.328913658E0
7.338635417E-1,-1.317022322E0,-1.348129655E0,1.263671595E0
7.438945418E-1,-1.191033390E0,-1.622832139E0,1.279764302E0
7.539245418E-1,-9.880824546E-1,-1.820971181E0,1.231628854E0
7.639545418E-1,-6.743044174E-1,-1.941647480E0,1.308003430E0
7.739845418E-1,-2.203723486E-1,-2.163372435E0,1.455076107E0
7.840155417E-1,2.359643877E-3,-2.305427031E0,1.354578842E0
7.940455417E-1,1.428651662E-1,-2.267440887E0,1.340323915E0
8.040755417E-1,2.702827196E-1,-2.146285117E0,1.172665531E0
8.141065417E-1,3.944970220E-1,-1.813838747E0,8.356992638E-1
8.241365417E-1,1.776332221E-1,-1.142671654E0,4.175672114E-2
8.341665417E-1,-3.968212903E-2,-5.184331432E-1,-1.042806473E0
8.441965417E-1,-1.317089711E-1,-2.432333538E-1,-1.295114998E0
8.542275417E-1,-1.695175061E-1,-1.947336236E-1,-1.149301811E0
8.642575417E-1,1.835367903E-1,1.764426559E-1,-3.137825249E0
8.742875417E-1,1.207469036E-1,3.569973662E-1,-2.667102170E0
8.843185417E-1,-7.418801039E-3,1.336910310E-1,-3.065331470E0
