"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.109458321E-3,-4.460723877E0,7.116052094E0,6.059998169E0
7.921541692E-3,-4.473447418E0,7.047195282E0,6.179599457E0
1.795154170E-2,-4.675227814E0,7.020850067E0,6.419849854E0
2.798154170E-2,-5.033432922E0,7.202572174E0,6.647975464E0
3.801254171E-2,-5.399571533E0,7.593110046E0,7.043752441E0
4.804254172E-2,-5.783523102E0,8.072113953E0,7.759264526E0
5.807254172E-2,-5.953569489E0,8.461454315E0,8.744515686E0
6.810254173E-2,-5.810167694E0,8.685388641E0,9.716594238E0
7.813354174E-2,-5.364843750E0,8.597521362E0,1.053718781E1
8.816354175E-2,-4.793781281E0,8.329428864E0,1.119821320E1
9.819354175E-2,-4.203408966E0,7.960296478E0,1.173050629E1
1.082245418E-1,-3.616329803E0,7.539222107E0,1.222373062E1
1.182545418E-1,-3.152145081E0,7.076983337E0,1.258762390E1
1.282845418E-1,-2.893632660E0,6.572232971E0,1.280557068E1
1.383155417E-1,-2.628084869E0,6.044430542E0,1.276335846E1
1.483455417E-1,-2.292183380E0,5.506598969E0,1.235560638E1
1.583755417E-1,-2.024390259E0,5.103337555E0,1.166419418E1
1.684065417E-1,-1.932780762E0,4.897365875E0,1.100780914E1
1.784365417E-1,-1.959425354E0,4.817432098E0,1.046758255E1
1.884665417E-1,-1.972148895E0,4.812791748E0,9.958341522E0
1.984965417E-1,-1.727108459E0,4.825515289E0,9.368268585E0
2.085275417E-1,-1.352587280E0,4.716242523E0,8.648864594E0
2.185575417E-1,-9.883946228E-1,4.509372711E0,7.845934296E0
2.285875417E-1,-7.008425903E-1,4.403692474E0,7.094347229E0
2.386185417E-1,-4.174818420E-1,4.447102203E0,6.612050171E0
2.486485417E-1,4.760101318E-2,4.349355469E0,6.551725616E0
2.586785418E-1,5.264552307E-1,4.121379547E0,6.571185150E0
2.687095418E-1,8.327183533E-1,3.862567749E0,6.495292969E0
2.787395418E-1,1.121767273E0,3.585194550E0,6.374643860E0
2.887695418E-1,9.653425598E-1,3.501069489E0,6.269412689E0
2.987995418E-1,2.508782959E-1,3.888164520E0,6.452182617E0
3.088305417E-1,-2.436932373E-1,4.155209198E0,6.537804565E0
3.188605417E-1,-4.769082642E-1,4.358785858E0,6.242618408E0
3.288905417E-1,-5.947132874E-1,4.396357727E0,5.766308899E0
3.389215417E-1,-6.709048462E-1,4.277355194E0,5.273533630E0
3.489515417E-1,-9.280700684E-1,4.110302582E0,4.806055756E0
3.589815417E-1,-1.203647003E0,3.936963043E0,4.448599091E0
3.690125417E-1,-1.358874207E0,3.810027008E0,4.382436676E0
3.790425417E-1,-1.411864014E0,3.736380157E0,4.574337616E0
3.890725417E-1,-1.377734985E0,3.702251129E0,4.945415955E0
3.991025417E-1,-1.352886658E0,3.741619263E0,5.678142242E0
4.091335417E-1,-1.409768372E0,3.782334595E0,6.637796631E0
4.191635418E-1,-1.443298645E0,3.658691711E0,7.860603790E0
4.291935418E-1,-1.338666229E0,3.666026459E0,8.196654968E0
4.392245418E-1,-1.130598907E0,3.443589020E0,8.566236420E0
4.492545418E-1,-9.178912354E-1,3.200494537E0,8.683143311E0
4.592845418E-1,-8.434959412E-1,3.027753754E0,8.800948334E0
4.693155417E-1,-9.352551270E-1,3.011587372E0,9.108408966E0
4.793455417E-1,-1.107995911E0,3.086282043E0,9.437724152E0
4.893755417E-1,-1.301992493E0,3.242257690E0,9.467063141E0
4.994055417E-1,-1.559906158E0,3.443289642E0,9.530082092E0
5.094365417E-1,-1.872156830E0,3.695215759E0,9.988878021E0
5.194665417E-1,-2.108964386E0,4.013603668E0,1.037537430E1
5.294965417E-1,-2.086361389E0,4.179159393E0,1.079240707E1
5.395275417E-1,-1.728156281E0,4.160298615E0,1.083761307E1
5.495575417E-1,-9.924362183E-1,4.064048767E0,1.075827805E1
5.595875417E-1,-2.185455322E-2,3.870650940E0,1.050754944E1
5.696185417E-1,1.031954041E0,3.579506378E0,1.052506302E1
5.796485418E-1,2.063758392E0,3.297343140E0,1.074869797E1
5.896785418E-1,3.046464844E0,2.984044647E0,1.101095261E1
5.997085418E-1,3.779939575E0,2.709665222E0,1.134401001E1
6.097395418E-1,4.225562897E0,2.525099030E0,1.167332520E1
6.197695418E-1,4.402794342E0,2.422262878E0,1.198752182E1
6.297995417E-1,4.253404999E0,2.578687592E0,1.268013153E1
6.398305417E-1,3.595972137E0,3.151995392E0,1.344294525E1
6.498605417E-1,2.243684235E0,3.812571716E0,1.360520782E1
6.598905417E-1,9.449848938E-1,4.139641571E0,1.295615753E1
6.699205417E-1,3.113525391E-1,3.942800903E0,1.202509369E1
6.799515417E-1,2.779719543E-1,3.347488861E0,1.135718262E1
6.899815417E-1,-5.366340637E-1,3.216660919E0,1.140208923E1
7.000115417E-1,-1.503323822E0,3.022215271E0,1.116378479E1
7.100425417E-1,-1.735640717E0,2.540067902E0,1.064152084E1
7.200725417E-1,-2.023791504E0,2.310445404E0,1.042252625E1
7.301025417E-1,-2.110760651E0,2.115101624E0,1.037746994E1
7.401335418E-1,-1.921853485E0,1.878743134E0,1.038450531E1
7.501635418E-1,-1.690584412E0,1.711091766E0,1.032088760E1
7.601935418E-1,-1.304387512E0,1.605261841E0,1.047656387E1
7.702235418E-1,-8.898994446E-1,1.389111328E0,1.052281769E1
7.802545417E-1,-7.303312683E-1,1.327589264E0,1.042581940E1
7.902845417E-1,-6.605763245E-1,1.434317322E0,1.036609360E1
8.003145417E-1,-6.047424316E-1,1.621577911E0,1.014530273E1
8.103455417E-1,-6.661148071E-1,2.123484192E0,9.668843536E0
8.203755417E-1,-1.030756531E0,2.878514099E0,8.727451172E0
8.304055417E-1,-1.296304321E0,3.493884430E0,7.620203705E0
8.404355417E-1,-1.533710632E0,3.669319611E0,7.972421265E0
8.504665417E-1,-1.529070282E0,3.828887787E0,7.015311584E0
8.604965417E-1,-1.322649536E0,4.215683441E0,5.771098938E0
8.705265417E-1,-1.581461334E0,4.313280487E0,6.111491089E0
