"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.285529667E0,1.261269003E-1,-8.441619873E-1,1.247652248E-1
1.295559667E0,2.914870977E-1,-7.617185116E-1,2.665636539E-1
1.305590667E0,5.153279305E-1,-7.187369466E-1,4.565460086E-1
1.315620667E0,7.373495698E-1,-7.418992519E-1,6.371496320E-1
1.325650667E0,9.164159894E-1,-7.818604112E-1,7.103558779E-1
1.335680667E0,1.026877284E0,-8.764558434E-1,6.593403816E-1
1.345711667E0,1.035884023E0,-1.065384388E0,5.255839229E-1
1.355741667E0,9.579402804E-1,-1.225076795E0,3.904713690E-1
1.365771667E0,7.923166752E-1,-1.311480999E0,2.528750002E-1
1.375802667E0,5.590586662E-1,-1.271362782E0,1.403809339E-1
1.385832667E0,2.713344991E-1,-1.099732161E0,3.480597213E-2
1.395862667E0,-2.593234181E-2,-8.596231341E-1,-6.080816686E-2
1.405892667E0,-2.988286614E-1,-5.775601268E-1,-1.247367412E-1
1.415923667E0,-5.243954062E-1,-2.545458376E-1,-1.483043879E-1
1.425953667E0,-7.157504559E-1,-4.345060443E-4,-1.344028860E-1
1.435983667E0,-8.747086525E-1,1.692972779E-1,-8.929293603E-2
1.446014667E0,-9.857196212E-1,2.514834404E-1,-3.607428819E-2
1.456044667E0,-1.046097755E0,2.627515495E-1,5.221219733E-3
1.466074667E0,-1.035318255E0,2.696071565E-1,3.556213155E-2
1.476104667E0,-9.579604268E-1,2.833094001E-1,5.908530205E-2
1.486135667E0,-8.263500929E-1,3.077379465E-1,5.433995649E-2
1.496165667E0,-6.512115598E-1,2.827695012E-1,1.205401961E-2
1.506195667E0,-4.652220607E-1,1.985166520E-1,-4.246001691E-2
1.516225667E0,-3.113723099E-1,7.303676754E-2,-8.368175477E-2
1.526256667E0,-2.065433860E-1,-6.774642318E-2,-9.545443207E-2
1.536286667E0,-1.386040151E-1,-2.025990486E-1,-1.064093485E-1
1.546316667E0,-1.033662930E-1,-3.109335005E-1,-1.377217919E-1
1.556347667E0,-1.058294550E-1,-3.835121095E-1,-1.940037161E-1
1.566377667E0,-1.445141286E-1,-4.184467494E-1,-2.645265758E-1
1.576407667E0,-2.025342882E-1,-4.201312065E-1,-3.358835578E-1
1.586437667E0,-2.872138023E-1,-3.522704840E-1,-4.021104574E-1
1.596468667E0,-3.911378086E-1,-2.444284558E-1,-4.440166354E-1
1.606498667E0,-5.069262981E-1,-1.167312115E-1,-4.657101631E-1
1.616528667E0,-6.160807610E-1,2.078963071E-2,-4.610091448E-1
1.626558667E0,-7.134284973E-1,1.479947120E-1,-4.175372124E-1
1.636589667E0,-7.937832475E-1,2.814651430E-1,-3.340436518E-1
1.646619667E0,-8.257480860E-1,3.888339102E-1,-2.954952717E-1
1.656649667E0,-8.161391616E-1,4.740084708E-1,-2.806100845E-1
1.666680667E0,-7.468747497E-1,5.601464510E-1,-2.373143882E-1
1.676710667E0,-6.367560029E-1,6.258311868E-1,-1.595508903E-1
1.686740667E0,-4.990358651E-1,6.692079306E-1,-8.417350054E-2
1.696770667E0,-3.331547379E-1,6.994408965E-1,-2.654295787E-2
1.706801667E0,-1.642175466E-1,6.809981465E-1,2.056317963E-2
1.716831667E0,-3.897201642E-2,6.147634387E-1,8.455068618E-2
1.726861667E0,3.612256795E-2,5.360989571E-1,1.373258829E-1
1.736891667E0,6.898091733E-2,4.629445672E-1,1.726995856E-1
1.746922667E0,7.202724367E-2,3.820935786E-1,1.832194179E-1
1.756952667E0,5.585120246E-2,3.298450112E-1,1.933341026E-1
1.766982667E0,2.467854694E-2,3.340844512E-1,2.207473367E-1
1.777013667E0,1.079069357E-2,4.254244864E-1,2.454441637E-1
1.787043667E0,1.410437468E-2,6.020839214E-1,2.425929606E-1
1.797073667E0,-3.100710921E-3,7.579233646E-1,2.156194001E-1
1.807103667E0,-6.591401994E-2,9.025883079E-1,1.778988391E-1
1.817134667E0,-1.707014143E-1,1.045347691E0,1.014493257E-1
1.827164667E0,-3.211151958E-1,1.079996586E0,-2.768915892E-2
1.837194667E0,-4.798827469E-1,1.018818140E0,-1.751939356E-1
1.847224667E0,-6.231663823E-1,8.875879049E-1,-2.864674032E-1
1.857255667E0,-6.985967159E-1,7.513802648E-1,-3.336117566E-1
1.867285667E0,-6.550679803E-1,6.714357138E-1,-3.298485875E-1
1.877315667E0,-4.790828824E-1,6.354982257E-1,-3.227243721E-1
1.887345667E0,-2.319356352E-1,5.784703493E-1,-3.381494880E-1
1.897376667E0,1.858419366E-2,4.535595775E-1,-3.493762910E-1
1.907406458E0,2.256827056E-1,2.386152744E-1,-3.400371373E-1
1.917436458E0,3.884766698E-1,3.137207776E-2,-3.222003281E-1
1.927467458E0,5.300487280E-1,-6.717380881E-2,-3.440205753E-1
1.937497458E0,6.518923044E-1,5.597528443E-2,-4.474598765E-1
1.947527458E0,7.234060764E-1,3.686114848E-1,-6.111598015E-1
1.957557458E0,7.369114757E-1,6.929371357E-1,-7.772874832E-1
1.967588458E0,7.128549814E-1,9.685322642E-1,-8.799945712E-1
1.977618458E0,6.556788087E-1,1.153951406E0,-9.075031877E-1
1.987648458E0,5.716091990E-1,1.223594069E0,-9.063423276E-1
1.997678458E0,4.640661180E-1,1.230765343E0,-8.706197143E-1
2.007709458E0,3.105708361E-1,1.167943835E0,-8.249424696E-1
2.017739458E0,1.776048988E-1,1.156238079E0,-7.820421457E-1
2.027769458E0,5.572588742E-2,1.232048512E0,-6.952139735E-1
2.037799458E0,-5.911786854E-2,1.426004648E0,-5.769134164E-1
2.047830458E0,-1.634187400E-1,1.703994274E0,-4.556071758E-1
2.057860458E0,-1.828805953E-1,1.929323792E0,-4.031149447E-1
2.067890458E0,-1.870154291E-1,1.995460510E0,-3.508162200E-1
2.077920458E0,-1.926243156E-1,2.051625967E0,-2.371644974E-1
2.087951458E0,-2.002586126E-1,2.069369555E0,-6.280664355E-2
2.097981458E0,-2.042882442E-1,2.009007692E0,1.798043996E-1
2.108011458E0,-2.246353477E-1,2.006026983E0,5.406424403E-1
2.118042458E0,-2.738995850E-1,2.015230417E0,9.371458888E-1
2.128072458E0,-3.288178146E-1,2.003942966E0,1.286574602E0
2.138102458E0,-3.924388587E-1,1.885227799E0,1.592137098E0
2.148132458E0,-3.784135282E-1,1.735377431E0,1.840558290E0
2.158163458E0,-3.359811008E-1,1.463472724E0,2.008779526E0
2.168193458E0,-2.775314748E-1,1.276074171E0,2.065067053E0
2.178223458E0,-2.241992652E-1,1.222146273E0,2.020437717E0
2.188253458E0,-2.120133042E-1,1.279159784E0,1.870041132E0
2.198284458E0,-2.742191553E-1,1.443829179E0,1.649576902E0
2.208314458E0,-3.998086154E-1,1.626944423E0,1.423556089E0
2.218344458E0,-5.471003056E-1,1.687342048E0,1.254137516E0
2.228374458E0,-6.482725143E-1,1.535565257E0,1.131719947E0
2.238405458E0,-6.659201980E-1,1.265355706E0,1.027864933E0
2.248435458E0,-5.971280336E-1,9.467336535E-1,9.280021191E-1
2.258465458E0,-4.862798452E-1,6.121085286E-1,8.315829039E-1
2.268495458E0,-3.426076174E-1,3.885475397E-1,6.973698139E-1
2.278526458E0,-2.627647221E-1,3.095680177E-1,6.199642420E-1
2.288556458E0,-2.519289851E-1,5.489789248E-1,5.946403146E-1
2.298586458E0,-3.852058351E-1,7.483788729E-1,6.154363751E-1
2.308616458E0,-6.235488653E-1,5.895474553E-1,6.821342707E-1
2.318647458E0,-7.944798470E-1,5.224408507E-1,7.532500029E-1
2.328677458E0,-8.877025843E-1,6.438086033E-1,8.233540654E-1
2.338707458E0,-9.635262489E-1,7.548466921E-1,9.165660143E-1
2.348738458E0,-1.007786989E0,9.724565744E-1,9.858393073E-1
2.358768458E0,-1.014778852E0,1.322862744E0,9.749805331E-1
2.368798458E0,-8.858084679E-1,1.496651530E0,9.010766745E-1
2.378828458E0,-6.945940256E-1,1.410980225E0,6.915567517E-1
2.388859458E0,-5.327379704E-1,1.357397676E0,3.793196380E-1
2.398889458E0,-5.197936893E-1,1.379677176E0,3.125008941E-2
2.408919458E0,-5.828908086E-1,1.341002107E0,-3.318978846E-1
2.418949458E0,-5.906502008E-1,1.097483158E0,-7.214637399E-1
2.428980458E0,-5.144568682E-1,9.925484657E-1,-1.079078197E0
2.439010458E0,-4.199570119E-1,9.293569922E-1,-1.140970111E0
2.449040458E0,-3.746680021E-1,1.073241830E0,-1.006625772E0
2.459070458E0,-3.736847639E-1,1.047184110E0,-7.358804941E-1
2.469101458E0,-3.363268971E-1,8.505188823E-1,-4.106090367E-1
2.479131458E0,-2.562624216E-1,5.976469517E-1,-1.246348098E-1
2.489161458E0,-1.199918687E-1,4.223815501E-1,1.469251961E-1
2.499191458E0,8.114629239E-2,1.915672123E-1,3.876778781E-1
2.509222458E0,2.123879045E-1,1.296366751E-1,5.253269076E-1
2.519252458E0,2.809706926E-1,2.131376863E-1,5.877385736E-1
2.529282458E0,2.686358988E-1,3.076866865E-1,5.767261386E-1
2.539312458E0,1.685556173E-1,5.626153350E-1,5.556983352E-1
2.549343458E0,-1.852684841E-2,1.009617448E0,5.343537927E-1
2.559373458E0,-1.745433509E-1,1.399588943E0,4.356085062E-1
2.569403458E0,-2.769581676E-1,1.727638364E0,2.484796345E-1
2.579433458E0,-3.310435116E-1,1.882315874E0,2.454188094E-2
2.589464458E0,-4.189959168E-1,1.889821410E0,-1.626827866E-1
2.599494458E0,-5.143716931E-1,1.877295732E0,-2.677498162E-1
2.609524458E0,-5.643517971E-1,1.867266059E0,-3.058736920E-1
2.619554458E0,-6.282178760E-1,1.814505816E0,-2.671212554E-1
2.629585458E0,-6.704466939E-1,1.781395078E0,-1.518926173E-1
2.639615458E0,-6.556978226E-1,1.627407193E0,3.909039125E-2
2.649645458E0,-5.617052317E-1,1.154440880E0,2.750158310E-1
2.659675458E0,-4.786798656E-1,2.582317889E-1,5.766068101E-1
2.669706458E0,-5.338069201E-1,-1.068518281E0,9.791970849E-1
2.679736458E0,-1.055835724E0,-2.180490017E0,1.527964592E0
2.689766458E0,-1.914695263E0,-2.477556944E0,2.197131157E0
2.699796458E0,-2.618180275E0,-2.606135368E0,2.782906771E0
2.709827458E0,-2.974604368E0,-2.863795757E0,3.063205481E0
2.719857458E0,-3.010612249E0,-3.066573143E0,3.103232145E0
2.729887458E0,-2.816838741E0,-3.134829044E0,2.926484346E0
2.739917458E0,-2.584461689E0,-3.308545589E0,2.781643152E0
2.749948458E0,-2.446894884E0,-3.120976925E0,2.472495079E0
2.759978458E0,-2.529575109E0,-2.562192440E0,2.020637989E0
2.770008458E0,-2.872427940E0,-1.849741340E0,1.446818590E0
2.780038458E0,-3.405929089E0,-1.053548813E0,8.228487968E-1
2.790069458E0,-3.854388237E0,-2.230793983E-1,2.339844257E-1
2.800099458E0,-4.126791954E0,5.143206120E-1,-2.575608194E-1
2.810129458E0,-4.289865017E0,1.021322608E0,-6.531710625E-1
2.820159458E0,-4.370616436E0,1.282764912E0,-9.014266729E-1
2.830189458E0,-4.408393860E0,1.445508242E0,-1.014342666E0
2.840220458E0,-4.459036350E0,1.420131803E0,-1.059990644E0
2.850250458E0,-4.466030121E0,1.190340757E0,-1.032266140E0
2.860280458E0,-4.410976887E0,7.694787383E-1,-9.959046841E-1
2.870310458E0,-4.311900139E0,5.211956501E-1,-9.145863056E-1
2.880341458E0,-4.142627716E0,-4.452498630E-2,-8.602343798E-1
2.890371458E0,-3.824465513E0,-1.526812315E-1,-7.347501516E-1
2.900401458E0,-3.476330280E0,1.896612048E-1,-5.147232413E-1
2.910432042E0,-3.168404818E0,1.011945248E0,-1.355704665E-1
2.920463042E0,-2.931933403E0,1.827231526E0,2.188225091E-1
2.930493042E0,-2.766785145E0,2.717813015E0,4.682440162E-1
2.940523042E0,-2.508504629E0,3.382142067E0,5.792115927E-1
2.950553042E0,-2.065048456E0,3.727736950E0,7.037247419E-1
2.960584042E0,-1.609430909E0,3.877253771E0,9.273839593E-1
2.970614042E0,-1.282747746E0,3.945227861E0,1.169531822E0
2.980644042E0,-1.147098303E0,3.962883472E0,1.375557899E0
2.990674042E0,-1.161717415E0,3.916183472E0,1.503148079E0
3.000705042E0,-1.330772161E0,3.931508780E0,1.660078049E0
3.010735042E0,-1.773349643E0,3.701135874E0,1.896503091E0
3.020765042E0,-2.221445084E0,3.502878189E0,2.188526392E0
3.030795042E0,-2.673448801E0,2.967980623E0,2.458333254E0
3.040826042E0,-3.084541082E0,2.455295801E0,2.651280642E0
3.050856042E0,-3.387374640E0,1.984110355E0,2.697915554E0
3.060886042E0,-3.662914038E0,1.652695894E0,2.620706320E0
3.070916042E0,-3.966297626E0,1.512733698E0,2.482456446E0
3.080947042E0,-4.299853325E0,1.506374002E0,2.293922424E0
3.090977042E0,-4.521398067E0,1.537936449E0,2.062284470E0
3.101007042E0,-4.382040977E0,1.603023767E0,1.733747005E0
3.111037042E0,-3.894167423E0,1.422669530E0,1.408316374E0
3.121067042E0,-3.273688078E0,9.553839564E-1,1.089903831E0
3.131098042E0,-2.625115633E0,4.774907529E-1,7.876709104E-1
3.141128042E0,-2.083322525E0,1.161930189E-1,3.550270796E-1
3.151158042E0,-1.504756808E0,-1.765122265E-1,-2.380471379E-1
3.161188042E0,-1.151071787E0,-1.098924503E-1,-6.970634460E-1
3.171219042E0,-9.806445241E-1,1.847198755E-1,-1.189342618E0
3.181249042E0,-8.878674507E-1,6.739982367E-1,-1.741801858E0
3.191279042E0,-7.873808742E-1,1.145042896E0,-2.266922474E0
3.201309042E0,-6.751866937E-1,1.566378355E0,-2.540679216E0
3.211340042E0,-6.403338909E-1,1.916693449E0,-2.530956030E0
3.221370042E0,-6.043559313E-1,2.112968445E0,-2.292258978E0
3.231400042E0,-4.000265002E-1,2.023558617E0,-1.980289340E0
3.241430042E0,-4.231091738E-1,1.999013066E0,-1.736651897E0
3.251461042E0,-3.981215656E-1,1.809767842E0,-1.660752773E0
3.261491042E0,-4.591662884E-1,1.670483470E0,-1.698598146E0
3.271521042E0,-3.333184719E-1,1.491401076E0,-1.737729430E0
3.281551042E0,-1.867202520E-1,1.248136759E0,-1.715482473E0
3.291581042E0,-1.083932519E-1,1.081701398E0,-1.782459378E0
3.301612042E0,-6.994120032E-2,1.179310441E0,-1.851689816E0
3.311642042E0,-1.956762746E-2,1.305006981E0,-1.829383492E0
3.321672042E0,-2.924741805E-2,1.193268418E0,-1.746095300E0
3.331702042E0,-5.991939455E-2,9.689530730E-1,-1.691070437E0
3.341733042E0,-6.617489457E-2,6.951574683E-1,-1.709782600E0
3.351763042E0,1.436550915E-2,4.682322741E-1,-1.793164730E0
3.361793042E0,1.501981765E-1,2.687585950E-1,-1.952270150E0
3.371823042E0,3.374743462E-1,1.952164620E-1,-2.118390560E0
3.381854042E0,4.986677468E-1,2.174631804E-1,-2.273360491E0
3.391884042E0,6.347506642E-1,2.835875154E-1,-2.414283514E0
3.401914042E0,7.842898369E-1,4.733406603E-1,-2.503412962E0
3.411944042E0,9.399611950E-1,6.416570544E-1,-2.399105072E0
3.421975042E0,1.030771017E0,6.377094984E-1,-2.167301655E0
3.432005042E0,1.082320094E0,5.671401620E-1,-1.967871070E0
3.442035042E0,9.834949374E-1,4.753052890E-1,-1.919881225E0
3.452065042E0,1.155823708E0,9.776380062E-1,-1.687713027E0
3.462095042E0,1.421074748E0,1.502291322E0,-1.308085561E0
3.472126042E0,1.414775729E0,1.593151331E0,-9.576903582E-1
3.482156042E0,1.323199987E0,1.314881086E0,-7.379289865E-1
3.492186042E0,1.149553180E0,1.142014265E0,-6.296204925E-1
3.502216042E0,1.016454458E0,1.024973392E0,-5.827246308E-1
3.512247042E0,8.602977991E-1,1.004754663E0,-4.857747555E-1
3.522277042E0,6.591763496E-1,7.126274109E-1,-3.948411047E-1
3.532307042E0,4.860792458E-1,5.946312547E-1,-2.798429132E-1
3.542337042E0,3.782646358E-1,6.048772335E-1,-1.699217260E-1
3.552367042E0,3.464183509E-1,7.372609973E-1,-1.465510875E-1
3.562398042E0,3.697199523E-1,8.284583092E-1,-2.489799857E-1
3.572428042E0,3.630894125E-1,9.507922530E-1,-3.092274368E-1
3.582458042E0,3.139378428E-1,1.023730874E0,-1.888307184E-1
3.592488042E0,3.262112141E-1,9.367110729E-1,6.001958624E-2
3.602519042E0,3.688420355E-1,6.864514351E-1,2.791322172E-1
3.612549042E0,4.074357450E-1,3.750432134E-1,4.692085981E-1
3.622579042E0,4.210785925E-1,-5.380020477E-3,6.445601583E-1
3.632609042E0,4.442631006E-1,-2.894311845E-1,7.235903740E-1
3.642640042E0,4.352437854E-1,-3.663078547E-1,7.816211581E-1
3.652670042E0,4.195843339E-1,-3.289130330E-1,8.113768697E-1
3.662700042E0,3.116570711E-1,-1.483874619E-1,9.034953713E-1
3.672730042E0,2.069579661E-1,-2.230322808E-1,9.368426204E-1
3.682760042E0,1.791747957E-1,-4.025381207E-1,9.515563250E-1
3.692791042E0,2.235248685E-1,-6.595523357E-1,9.102714658E-1
3.702821042E0,3.457064331E-1,-8.680847883E-1,8.504192829E-1
3.712851042E0,4.681408107E-1,-1.087795138E0,7.682943344E-1
3.722881042E0,5.580587387E-1,-1.306462407E0,6.830571890E-1
3.732912042E0,5.977939963E-1,-1.512498021E0,5.410216451E-1
3.742942042E0,5.166403055E-1,-1.676942110E0,3.868991733E-1
3.752972042E0,3.719194233E-1,-1.834846139E0,2.218843549E-1
3.763002042E0,1.934112310E-1,-2.059753180E0,-3.088851832E-2
3.773032042E0,-5.896169692E-2,-1.917111635E0,-5.788796544E-1
3.783063042E0,-3.965781033E-1,-1.249687552E0,-1.346807480E0
3.793093042E0,-7.068103552E-1,-3.984748721E-1,-2.100059509E0
3.803123042E0,-8.707803488E-1,2.663012743E-1,-2.687577724E0
3.813153042E0,-8.057487011E-1,5.097033381E-1,-2.978054523E0
3.823184042E0,-5.571034551E-1,4.258654118E-1,-2.827516079E0
3.833214042E0,-3.178388774E-1,4.593284726E-1,-2.515519857E0
3.843244042E0,-5.540885031E-2,5.613057017E-1,-2.095149755E0
3.853274042E0,2.310071737E-1,7.034181952E-1,-1.658927441E0
3.863304042E0,4.105153978E-1,6.290142536E-1,-1.389508486E0
3.873335042E0,3.877103031E-1,3.547928631E-1,-1.325800180E0
3.883365042E0,1.661507636E-1,-1.914057732E-1,-1.410003304E0
3.893395042E0,-2.047825009E-1,-6.924620867E-1,-1.593429685E0
