"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
9.197474861E1,5.233528225E1,4.866284928E0,1.957446729E0,1.653178222E0,9.584985355E1,4.732415168E0,3.380648416E0
9.297475231E1,5.233528539E1,4.866310611E0,2.522623140E0,1.663118169E0,9.179938639E1,4.735998662E0,3.375626416E0
9.397475648E1,5.233528197E1,4.866334642E0,1.975898832E0,1.694048949E0,9.673784939E1,4.734779683E0,3.377335990E0
9.497476053E1,5.233528480E1,4.866357090E0,2.182869809E0,1.677157424E0,9.382361675E1,4.728213569E0,3.386522328E0
9.597476375E1,5.233528200E1,4.866381212E0,2.517827064E0,1.714806954E0,9.748369766E1,4.726807388E0,3.388484758E0
9.697476876E1,5.233528347E1,4.866404254E0,2.233305483E0,1.707573710E0,9.353742041E1,4.727152685E0,3.388003029E0
9.797477150E1,5.233528306E1,4.866428955E0,2.680437862E0,1.693168680E0,9.172768816E1,4.729897739E0,3.384169679E0
9.897477579E1,5.233528184E1,4.866452829E0,2.646315197E0,1.689751588E0,9.127788711E1,4.728734547E0,3.385794828E0
9.997478044E1,5.233528109E1,4.866474720E0,2.902109070E0,1.658494602E0,9.253698300E1,4.730454887E0,3.383390843E0
1.009747840E2,5.233527935E1,4.866495275E0,2.460742433E0,1.637760383E0,9.644682793E1,4.730056180E0,3.383948221E0
1.019747888E2,5.233527975E1,4.866520151E0,2.490802969E0,1.672403178E0,9.408074086E1,4.726318862E0,3.389166128E0
1.029747927E2,5.233528338E1,4.866543102E0,2.199153854E0,1.714147189E0,8.563794155E1,4.725704047E0,3.390023347E0
1.039747955E2,5.233528208E1,4.866564763E0,2.883804313E0,1.669140932E0,8.892090717E1,4.727216601E0,3.387913847E0
1.049748000E2,5.233528179E1,4.866584550E0,2.424982546E0,1.668498966E0,9.153234789E1,4.729178388E0,3.385174856E0
1.059748044E2,5.233528382E1,4.866606899E0,2.253354945E0,1.676832481E0,8.814323629E1,4.729675088E0,3.384480846E0
1.069748082E2,5.233528233E1,4.866629850E0,2.030271396E0,1.678031993E0,8.838596067E1,4.728535036E0,3.386073455E0
1.079748119E2,5.233528209E1,4.866650305E0,2.547142507E0,1.656459978E0,8.816941807E1,4.731944830E0,3.381306723E0
1.089748164E2,5.233528400E1,4.866671031E0,2.716668949E0,1.642604015E0,8.643914350E1,4.730922901E0,3.382736397E0
1.099748205E2,5.233528629E1,4.866691479E0,2.314812964E0,1.666295975E0,8.390214302E1,4.733443763E0,3.379208070E0
1.109748243E2,5.233529019E1,4.866711204E0,2.329888268E0,1.678575563E0,7.907723197E1,4.733665005E0,3.378898142E0
1.119748286E2,5.233529201E1,4.866731744E0,2.540619945E0,1.651451581E0,7.706869441E1,4.731570743E0,3.381830176E0
1.129748321E2,5.233529377E1,4.866753934E0,2.554753346E0,1.661591197E0,7.775577961E1,4.735000286E0,3.377026698E0
1.139748368E2,5.233529468E1,4.866773871E0,2.859611913E0,1.640161595E0,7.782290939E1,4.734836252E0,3.377256682E0
1.149748404E2,5.233530127E1,4.866791797E0,2.717853582E0,1.654124274E0,7.183485015E1,4.737340740E0,3.373742691E0
1.159748442E2,5.233531544E1,4.866798410E0,2.804807336E0,1.475235452E0,4.880036811E1,4.736513044E0,3.374904624E0
1.169748483E2,5.233532470E1,4.866806331E0,2.764318864E0,1.337493507E0,3.939652978E1,4.738656110E0,3.371894913E0
1.179748526E2,5.233533234E1,4.866822374E0,2.781036174E0,1.367786835E0,4.460197795E1,4.744191993E0,3.364101569E0
1.189748567E2,5.233533686E1,4.866834938E0,2.403940865E0,1.207422569E0,4.915640725E1,4.740962328E0,3.368651546E0
1.199748607E2,5.233534967E1,4.866848135E0,2.605867416E0,1.390928587E0,4.016734479E1,4.740757432E0,3.368939894E0
1.209748644E2,5.233535880E1,4.866858318E0,2.049923851E0,1.336056260E0,3.747598721E1,4.740458523E0,3.369360477E0
1.219748689E2,5.233536656E1,4.866864563E0,1.735030412E0,1.077772675E0,3.188900263E1,4.735858167E0,3.375823522E0
1.229748733E2,5.233537716E1,4.866875361E0,1.668511780E0,1.218809336E0,3.095883384E1,4.733233123E0,3.379503105E0
1.239748772E2,5.233538778E1,4.866893278E0,2.157645405E0,1.418017635E0,3.625437532E1,4.738874807E0,3.371587548E0
1.249748807E2,5.233539205E1,4.866906001E0,1.582371150E0,1.144034746E0,4.092914400E1,4.739537616E0,3.370655756E0
