"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.365589584E-1,7.358477116E-1,1.154879928E0,1.410208642E-2
7.465079583E-1,3.634949028E-1,1.191660047E0,2.975535095E-1
7.564579584E-1,-8.997171372E-2,1.277792096E0,5.727317929E-1
7.664079583E-1,-5.093852282E-1,1.435865164E0,7.538432479E-1
7.763579583E-1,-7.742055655E-1,1.408529520E0,8.091268539E-1
7.863079584E-1,-7.812261581E-1,1.116811872E0,7.510771155E-1
7.962579583E-1,-5.519471169E-1,7.148187160E-1,6.141949296E-1
8.062069584E-1,-2.015745044E-1,3.264839947E-1,4.232827425E-1
8.161569583E-1,1.315712780E-1,5.561840162E-2,2.480771989E-1
8.261069583E-1,3.079111576E-1,1.837302744E-2,1.811096072E-1
8.360569584E-1,3.060243726E-1,5.720996112E-2,1.876128018E-1
8.460069583E-1,1.649588645E-1,1.042933166E-1,2.110616714E-1
8.559569584E-1,-4.396521673E-2,1.265193224E-1,1.773813218E-1
8.659069584E-1,-2.314610779E-1,9.322795272E-2,9.577033669E-2
8.758559583E-1,-3.209324479E-1,2.395239659E-2,2.441038378E-2
8.858059584E-1,-2.625471652E-1,-1.160222813E-1,3.908038139E-3
8.957559583E-1,-1.019006670E-1,-3.432140946E-1,3.135219589E-2
9.057059584E-1,6.533811986E-2,-5.600513220E-1,8.840349317E-2
9.156559583E-1,2.067157775E-1,-6.769976616E-1,1.425400525E-1
9.256057083E-1,2.764967084E-1,-6.759563684E-1,1.855237484E-1
9.355547084E-1,2.558514178E-1,-5.938296318E-1,1.972901821E-1
9.455047083E-1,1.594079733E-1,-4.632751048E-1,1.851805151E-1
9.554547084E-1,1.018383540E-3,-3.144050539E-1,1.561507881E-1
9.654047083E-1,-1.473761499E-1,-2.303732485E-1,1.145444810E-1
9.753547083E-1,-2.205019593E-1,-2.298443615E-1,6.141432747E-2
9.853047084E-1,-2.015429139E-1,-3.019097447E-1,1.933158748E-2
9.952537083E-1,-9.312796593E-2,-4.452001154E-1,1.548881643E-2
1.005203708E0,7.866829634E-2,-6.465169787E-1,5.095785856E-2
1.015153708E0,2.443076372E-1,-7.845295668E-1,1.001388505E-1
1.025103708E0,4.195649326E-1,-7.413535714E-1,1.117193401E-1
1.035053708E0,5.195301175E-1,-7.159802318E-1,7.834083587E-2
1.045003708E0,4.683609605E-1,-6.205144525E-1,3.311929479E-2
1.054953708E0,2.611210644E-1,-3.826187849E-1,9.985466488E-3
1.064902708E0,-3.978364542E-2,-5.900451913E-2,8.982254192E-3
1.074852708E0,-3.189030588E-1,2.147261649E-1,8.246531710E-3
1.084802708E0,-4.724667966E-1,3.059458137E-1,1.509618200E-2
1.094752708E0,-4.178794622E-1,1.896804720E-1,4.201666266E-2
1.104702708E0,-1.540283859E-1,-1.946316101E-2,9.564260393E-2
1.114652708E0,1.690758616E-1,-1.830901653E-1,1.882744431E-1
1.124601708E0,3.555133939E-1,-2.531416714E-1,2.440093458E-1
1.134551708E0,4.178096354E-1,-2.513757944E-1,2.530815005E-1
1.144501708E0,3.939122856E-1,-1.931609362E-1,2.299551219E-1
1.154451708E0,2.874605954E-1,-9.515233338E-2,1.703099161E-1
1.164401708E0,8.591043204E-2,3.920041770E-2,9.721626341E-2
1.174351708E0,-1.747548729E-1,2.094271332E-1,2.315131761E-2
1.184301708E0,-3.772589564E-1,3.461202681E-1,-4.587089270E-2
1.194250708E0,-4.629391730E-1,3.859372735E-1,-9.624474496E-2
1.204200708E0,-3.845628798E-1,3.075197041E-1,-1.149071157E-1
