"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.405526710E1,5.233613656E1,4.868849206E0,1.742307757E1,1.043933568E1,1.794354867E2,4.758409256E0,3.343961480E0
4.505526757E1,5.233604907E1,4.868847539E0,1.843796843E1,1.051339602E1,1.809067043E2,4.760335008E0,3.341219485E0
4.605526781E1,5.233596625E1,4.868847002E0,1.798498798E1,9.564416524E0,1.801093972E2,4.742586420E0,3.366364668E0
4.705526817E1,5.233588562E1,4.868827902E0,1.852412997E1,9.446057238E0,1.804571637E2,4.744021764E0,3.364341620E0
4.805526841E1,5.233581875E1,4.868832092E0,1.867442567E1,8.802317571E0,1.801953568E2,4.745089919E0,3.362834919E0
4.905526900E1,5.233573553E1,4.868850436E0,1.938352003E1,8.825944385E0,1.772246874E2,4.736478901E0,3.374952541E0
5.005526888E1,5.233566395E1,4.868831506E0,1.932707687E1,7.609191987E0,1.805511954E2,4.737416171E0,3.373636770E0
5.105526865E1,5.233559802E1,4.868802359E0,1.689317609E1,6.902685381E0,1.828372902E2,4.724303334E0,3.391975094E0
5.205526912E1,5.233555562E1,4.868785510E0,1.683264755E1,5.677740872E0,1.841996797E2,4.723961433E0,3.392451239E0
5.305526972E1,5.233551699E1,4.868778018E0,1.569716889E1,4.993886138E0,1.860660670E2,4.732586308E0,3.380408832E0
5.405526888E1,5.233546805E1,4.868760646E0,1.463999444E1,4.450385021E0,1.896761796E2,4.737659850E0,3.373294558E0
5.505526984E1,5.233543421E1,4.868747518E0,1.484414707E1,3.656359866E0,1.863467925E2,4.743613669E0,3.364916996E0
5.605527043E1,5.233540403E1,4.868719681E0,1.404500870E1,3.395202825E0,1.829982296E2,4.750825969E0,3.354726464E0
5.705527031E1,5.233537844E1,4.868714389E0,1.464443386E1,2.711505511E0,1.807115139E2,4.751386571E0,3.353932421E0
5.805526936E1,5.233537108E1,4.868706951E0,1.513118692E1,1.565251282E0,1.809045856E2,4.748946208E0,3.357386923E0
5.905526984E1,5.233537868E1,4.868697649E0,1.537076207E1,7.160646336E-1,1.833398313E2,4.748924187E0,3.357418070E0
6.005527031E1,5.233539426E1,4.868692622E0,1.596027304E1,4.009737528E-2,NaN,4.759664825E0,3.342174111E0
6.105527020E1,5.233540118E1,4.868677251E0,1.637461608E1,4.542498465E-2,NaN,4.760633221E0,3.340794572E0
6.205527139E1,5.233540575E1,4.868669873E0,1.635374258E1,4.140700698E-2,NaN,4.754880745E0,3.348976879E0
6.305527127E1,5.233541197E1,4.868675485E0,1.700894292E1,4.264437394E-2,NaN,4.755543950E0,3.348035061E0
6.405527043E1,5.233541995E1,4.868674878E0,1.763851658E1,4.949868062E-2,NaN,4.754075776E0,3.350119483E0
6.505527091E1,5.233543887E1,4.868714172E0,1.935273347E1,1.264280246E-1,2.142488600E2,4.702169709E0,3.422592156E0
6.605527115E1,5.233543606E1,4.868707915E0,1.911853704E1,9.374705430E-2,2.142488548E2,4.700515631E0,3.424863477E0
6.705527127E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.700094872E0,3.425440881E0
6.805527067E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.697373787E0,3.429171406E0
6.905527115E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.698320731E0,3.427873881E0
7.005527186E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.691584570E0,3.437087612E0
7.105527103E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.691287663E0,3.437492851E0
7.205527127E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.692553877E0,3.435764128E0
7.305527139E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.693174023E0,3.434916975E0
7.405527163E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.694726526E0,3.432794762E0
7.505527210E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.696034361E0,3.431005438E0
7.605527234E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.697186830E0,3.429427492E0
7.705527139E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.698275507E0,3.427935865E0
7.805527198E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.699246213E0,3.426605035E0
7.905527139E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.700489088E0,3.424899906E0
8.005527246E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.700944294E0,3.424275073E0
8.105527198E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.701652940E0,3.423302012E0
8.205527234E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.702953641E0,3.421514882E0
8.305527186E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.705352532E0,3.418215117E0
8.405527163E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.706981780E0,3.415971246E0
8.505527186E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.709183878E0,3.412934842E0
8.605527234E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.709805754E0,3.412076610E0
8.705527258E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.711175518E0,3.410185079E0
8.805527186E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.712295156E0,3.408637762E0
8.905527222E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.713426411E0,3.407073304E0
9.005527198E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.714728522E0,3.405271208E0
9.105527186E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.715038505E0,3.404841983E0
9.205527198E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.715762309E0,3.403839432E0
9.305527174E1,5.233543624E1,4.868708296E0,1.911216014E1,0.000000000E0,2.142488551E2,4.716459115E0,3.402873851E0
9.405527246E1,5.233541702E1,4.868676753E0,1.746840455E1,0.000000000E0,2.142488292E2,4.716592036E0,3.402689612E0
9.505527198E1,5.233541702E1,4.868676753E0,1.746840455E1,0.000000000E0,2.142488292E2,4.716856540E0,3.402322944E0
9.605527294E1,5.233541612E1,4.868680327E0,1.734780237E1,3.008949709E-2,2.142488325E2,4.714666463E0,3.405357129E0
9.705527318E1,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.716395900E0,3.402961467E0
9.805527234E1,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.716442173E0,3.402897334E0
9.905527258E1,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.716520436E0,3.402788857E0
1.000552728E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.716731952E0,3.402495662E0
1.010552721E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.716860254E0,3.402317795E0
1.020552726E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.716976633E0,3.402156445E0
1.030552723E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.717049939E0,3.402054806E0
1.040552728E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.716883269E0,3.402285887E0
1.050552729E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.717077285E0,3.402016891E0
1.060552731E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.717271230E0,3.401747959E0
1.070552729E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.716829718E0,3.402360129E0
1.080552721E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.717757135E0,3.401074043E0
1.090552732E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.718087603E0,3.400615592E0
1.100552727E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.717822614E0,3.400983214E0
1.110552728E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.718471913E0,3.400082328E0
1.120552728E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.718751377E0,3.399694467E0
1.130552729E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.719862135E0,3.398152212E0
1.140552729E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.720097989E0,3.397824600E0
1.150552726E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.720242547E0,3.397623777E0
1.160552731E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.720305332E0,3.397536550E0
1.170552725E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.720388596E0,3.397420865E0
1.180552734E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.720529696E0,3.397224812E0
1.190552727E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.720583000E0,3.397150743E0
1.200552725E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.720601517E0,3.397125013E0
1.210552723E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.720624478E0,3.397093106E0
1.220552733E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.720688423E0,3.397004246E0
1.230552728E2,5.233541652E1,4.868680811E0,1.732489592E1,0.000000000E0,2.142488328E2,4.720704353E0,3.396982108E0
1.240552726E2,5.233539979E1,4.868679009E0,1.472855445E1,5.174870911E-1,1.720925448E2,4.719957277E0,3.398020062E0
1.250552728E2,5.233537653E1,4.868676317E0,1.421442293E1,1.849126369E0,1.757054117E2,4.720362463E0,3.397457174E0
1.260552733E2,5.233534484E1,4.868670641E0,1.449548473E1,2.960334680E0,1.806480010E2,4.721413002E0,3.395997099E0
1.270552768E2,5.233530537E1,4.868667806E0,1.441608396E1,3.907561307E0,1.809908411E2,4.723354544E0,3.393296168E0
1.280552732E2,5.233526232E1,4.868667438E0,1.395890124E1,4.321295481E0,1.801247900E2,4.722246383E0,3.394838160E0
1.290552732E2,5.233522533E1,4.868668358E0,1.336947328E1,4.054135543E0,1.790264628E2,4.724875449E0,3.391178118E0
1.300552729E2,5.233518486E1,4.868670490E0,1.338853963E1,4.262369222E0,1.779946940E2,4.728228163E0,3.386501952E0
1.310552732E2,5.233514629E1,4.868666387E0,1.334591540E1,4.335548987E0,1.809178738E2,4.725077802E0,3.390896164E0
1.320552727E2,5.233510969E1,4.868641400E0,1.373588621E1,4.322336890E0,1.950305954E2,4.724990156E0,3.391018293E0
1.330552750E2,5.233507816E1,4.868599007E0,1.321751717E1,4.450410128E0,2.134046384E2,4.725234421E0,3.390677911E0
1.340552766E2,5.233506675E1,4.868529368E0,1.311226065E1,4.742413044E0,2.390850499E2,4.722856513E0,3.393989303E0
1.350552732E2,5.233505793E1,4.868440025E0,1.221120092E1,5.678652645E0,2.562944173E2,4.722761070E0,3.394122112E0
1.360552747E2,5.233506337E1,4.868335629E0,1.019993012E1,6.574830587E0,2.674614372E2,4.719261450E0,3.398986378E0
1.370552752E2,5.233507469E1,4.868220027E0,8.866535589E0,7.506437841E0,2.694582520E2,4.730622566E0,3.383156392E0
1.380552733E2,5.233507986E1,4.868068192E0,7.606188470E0,9.020130957E0,2.694582520E2,4.737038264E0,3.374167382E0
1.390552683E2,5.233508139E1,4.867936972E0,5.896364290E0,9.102026585E0,2.694582520E2,4.741722014E0,3.367582126E0
1.400552713E2,5.233508296E1,4.867803014E0,5.538389900E0,9.066778279E0,2.694582520E2,4.745058680E0,3.362878998E0
1.410552704E2,5.233508531E1,4.867668330E0,4.705658520E0,9.093667133E0,2.694582520E2,4.747149062E0,3.359927502E0
1.420552658E2,5.233508436E1,4.867536124E0,4.372813073E0,9.109726262E0,2.700000000E2,4.749744145E0,3.356257974E0
1.430552629E2,5.233508054E1,4.867405902E0,3.176607242E0,9.006336536E0,2.700000000E2,4.756415836E0,3.346796293E0
1.440552605E2,5.233507994E1,4.867264772E0,2.586005879E0,9.249219616E0,2.700000000E2,4.753845706E0,3.350445947E0
1.450552542E2,5.233507780E1,4.867126153E0,2.142506842E0,9.314057082E0,2.680070190E2,4.759374919E0,3.342586935E0
1.460552528E2,5.233508036E1,4.866989016E0,1.829601697E0,9.144579395E0,2.656123047E2,4.754637378E0,3.349322385E0
1.470552509E2,5.233508399E1,4.866853404E0,2.612837323E0,8.958360433E0,2.671913147E2,4.756620904E0,3.346504834E0
1.480552489E2,5.233506606E1,4.866731623E0,1.359268975E0,8.544133846E0,2.677815857E2,4.764126985E0,3.335810411E0
1.490552471E2,5.233506289E1,4.866613313E0,9.891412724E-1,8.029814761E0,2.709447021E2,4.725580946E0,3.390194944E0
1.500552459E2,5.233506393E1,4.866509758E0,1.724259766E0,7.140227017E0,2.709447021E2,4.713912672E0,3.406400498E0
1.510552430E2,5.233506487E1,4.866424841E0,1.266348003E0,6.246082549E0,2.713936768E2,4.710139102E0,3.411616431E0
1.520552422E2,5.233506583E1,4.866360027E0,4.473422877E-1,5.203762379E0,2.713936768E2,4.713042691E0,3.407604089E0
1.530552412E2,5.233508239E1,4.866299024E0,3.724950822E-1,4.399815825E0,2.713936768E2,4.728669156E0,3.385886154E0
1.540552391E2,5.233507900E1,4.866256868E0,3.061926477E-1,3.600925954E0,2.713936768E2,4.758221190E0,3.344229079E0
1.550552378E2,5.233507999E1,4.866251004E0,3.210377600E-1,2.388240955E0,2.713936768E2,4.779563827E0,3.313654578E0
1.560552361E2,5.233508038E1,4.866253533E0,2.450574944E-1,1.378398769E0,2.713936768E2,4.790209473E0,3.298246539E0
1.570552357E2,5.233507593E1,4.866264867E0,-9.366492582E-1,4.768675262E-1,2.713936768E2,4.807490730E0,3.273006250E0
1.580552343E2,5.233507101E1,4.866265115E0,4.936569817E-1,3.771201796E-1,2.713936768E2,4.815613193E0,3.261043792E0
1.590552340E2,5.233506411E1,4.866256362E0,5.391227175E-1,3.825153699E-1,2.713936768E2,4.825531830E0,3.246348655E0
1.600552331E2,5.233506469E1,4.866256326E0,4.495978374E-1,9.856265799E-2,2.713936768E2,4.826285979E0,3.245227371E0
1.610552325E2,5.233506451E1,4.866261379E0,2.958433405E-1,4.914810659E-2,2.713936768E2,4.805046399E0,3.276593679E0
1.620552312E2,5.233506117E1,4.866250047E0,4.506442640E-1,2.170797310E-2,2.713936768E2,4.800360517E0,3.283454879E0
1.630552307E2,5.233506115E1,4.866253458E0,5.048766276E-1,1.285461602E-2,2.713936768E2,4.798519575E0,3.286144689E0
1.640552294E2,5.233505502E1,4.866257817E0,7.283586049E-1,7.956206227E-2,2.713936768E2,4.796297169E0,3.289387557E0
1.650552289E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.793973316E0,3.292773433E0
1.660552285E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.786516972E0,3.303602929E0
1.670552280E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.784424177E0,3.306633080E0
1.680552272E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.782321317E0,3.309673678E0
1.690552274E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.782718178E0,3.309100160E0
1.700552263E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.782017040E0,3.310113300E0
1.710552251E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.780970409E0,3.311624825E0
1.720552247E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.780232002E0,3.312690604E0
1.730552249E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.779656138E0,3.313521426E0
1.740552245E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.779181060E0,3.314206607E0
1.750552249E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.778565270E0,3.315094417E0
1.760552235E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.777157221E0,3.317123139E0
1.770552241E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.776344832E0,3.318292796E0
1.780552229E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.774780054E0,3.320544001E0
1.790552226E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.773427046E0,3.322488717E0
1.800552219E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.771979835E0,3.324566963E0
1.810552227E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.770948744E0,3.326046470E0
1.820552218E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.770290228E0,3.326990858E0
1.830552222E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.769152637E0,3.328621359E0
1.840552220E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.768003851E0,3.330266703E0
1.850552214E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.766973410E0,3.331741518E0
1.860552216E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.766095467E0,3.332997304E0
1.870552208E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.765412272E0,3.333974042E0
1.880552210E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.764661306E0,3.335047176E0
1.890552211E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.763800832E0,3.336276167E0
1.900552202E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.763074908E0,3.337312459E0
1.910552205E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.762392878E0,3.338285654E0
1.920552205E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.762169022E0,3.338604984E0
1.930552204E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.761742850E0,3.339212791E0
1.940552206E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.761257430E0,3.339904896E0
1.950552197E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.760529377E0,3.340942545E0
1.960552199E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.760045352E0,3.341632129E0
1.970552197E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.759786720E0,3.342000510E0
1.980552198E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.759516731E0,3.342385005E0
1.990552204E2,5.233505014E1,4.866272609E0,7.347506750E-1,0.000000000E0,2.713936768E2,4.759250816E0,3.342763632E0
2.000552193E2,5.233504730E1,4.866268326E0,7.051142883E-1,1.331410027E-2,2.713936768E2,4.758975452E0,3.343155647E0
2.010552205E2,5.233504760E1,4.866267058E0,6.630176576E-1,0.000000000E0,2.713936768E2,4.759433824E0,3.342503061E0
2.020552199E2,5.233504920E1,4.866264582E0,6.330768764E-1,0.000000000E0,2.713936768E2,4.760340287E0,3.341211964E0
2.030552195E2,5.233504920E1,4.866264582E0,6.330768764E-1,0.000000000E0,2.713936768E2,4.760780119E0,3.340585232E0
2.040552199E2,5.233504920E1,4.866264582E0,6.330768764E-1,0.000000000E0,2.713936768E2,4.759886305E0,3.341858674E0
2.050552232E2,5.233504920E1,4.866264582E0,6.330768764E-1,0.000000000E0,2.713936768E2,4.759414122E0,3.342531113E0
2.060552189E2,5.233504920E1,4.866264582E0,6.330768764E-1,0.000000000E0,2.713936768E2,4.766421659E0,3.332530810E0
2.070552194E2,5.233504920E1,4.866264582E0,6.330768764E-1,0.000000000E0,2.713936768E2,4.763575645E0,3.336597685E0
2.080552195E2,5.233504920E1,4.866264582E0,6.330768764E-1,0.000000000E0,2.713936768E2,4.763211462E0,3.337117559E0
2.090552195E2,5.233504920E1,4.866264582E0,6.330768764E-1,0.000000000E0,2.713936768E2,4.766191108E0,3.332860536E0
2.100552199E2,5.233504920E1,4.866264582E0,6.330768764E-1,0.000000000E0,2.713936768E2,4.764387705E0,3.335438026E0
2.110552188E2,5.233504920E1,4.866264582E0,6.330768764E-1,0.000000000E0,2.713936768E2,4.763201532E0,3.337131732E0
2.120552200E2,5.233504920E1,4.866264582E0,6.330768764E-1,0.000000000E0,2.713936768E2,4.763723869E0,3.336386059E0
2.130552193E2,5.233504920E1,4.866264582E0,6.330768764E-1,0.000000000E0,2.713936768E2,4.764235431E0,3.335655527E0
