"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.085473530E2,5.198964279E1,5.193715780E0,-9.374837577E-2,NaN,NaN,8.871753140E2,2.217914581E0
4.110123070E2,5.198933106E1,5.193875549E0,-9.373982251E-2,NaN,NaN,8.919719985E2,3.036032677E0
4.110388330E2,5.198932777E1,5.193877235E0,-9.373955429E-2,NaN,NaN,8.919725620E2,2.270633459E0
4.110401480E2,5.198932760E1,5.193877319E0,-9.373946488E-2,NaN,NaN,8.919725633E2,1.847017169E0
4.118777790E2,5.198922442E1,5.193930202E0,-9.373933077E-2,NaN,NaN,8.925323765E2,2.888931990E0
4.120129911E2,5.198920789E1,5.193938674E0,-9.373931587E-2,NaN,NaN,8.925470371E2,2.504960775E0
4.120386760E2,5.198920475E1,5.193940281E0,-9.373931587E-2,NaN,NaN,8.925475666E2,2.100959539E0
4.161627860E2,5.198871719E1,5.194190164E0,-9.373930842E-2,NaN,NaN,9.058654745E2,3.073836803E0
4.161657281E2,5.198871685E1,5.194190337E0,-9.373930842E-2,NaN,NaN,9.058654814E2,2.203907490E0
4.286800730E2,5.198741591E1,5.194857072E0,-9.373930842E-2,NaN,NaN,1.017627500E3,3.108023882E0
4.286856151E2,5.198741539E1,5.194857340E0,-9.373930842E-2,NaN,NaN,1.017627523E3,2.224230051E0
4.676604930E2,5.198466816E1,5.196265265E0,5.454033375E0,NaN,NaN,1.712016081E3,3.158115149E0
4.676655390E2,5.198466790E1,5.196265397E0,5.465301991E0,NaN,NaN,1.712016093E3,2.253128052E0
4.909356021E2,5.198366932E1,5.196777124E0,1.357129478E1,NaN,NaN,1.917498617E3,3.172482491E0
4.909444621E2,5.198366901E1,5.196777285E0,1.359943771E1,NaN,NaN,1.917498649E3,2.277757645E0
5.108217061E2,5.198306110E1,5.197088805E0,1.629499435E1,NaN,NaN,2.057547036E3,3.162075281E0
5.108272741E2,5.198306095E1,5.197088879E0,1.630577087E1,NaN,NaN,2.057547048E3,2.259927273E0
5.288221371E2,5.198265190E1,5.197298494E0,1.086400795E1,NaN,NaN,2.166860533E3,3.172009468E0
5.288258470E2,5.198265183E1,5.197298532E0,1.083996010E1,NaN,NaN,2.166860538E3,2.260969877E0
5.387375730E2,5.198247108E1,5.197391153E0,8.434320450E0,NaN,NaN,2.200311965E3,3.155826569E0
5.387431420E2,5.198247098E1,5.197391201E0,8.415105820E0,NaN,NaN,2.200311976E3,2.260008574E0
5.469314611E2,5.198234141E1,5.197457602E0,5.659610748E0,NaN,NaN,2.223062154E3,3.170273066E0
5.469354310E2,5.198234135E1,5.197457632E0,5.632858753E0,NaN,NaN,2.223062159E3,2.266594648E0
5.711610041E2,5.198204219E1,5.197610930E0,4.036573410E0,NaN,NaN,2.399061019E3,3.159956932E0
5.711652881E2,5.198204214E1,5.197610952E0,4.031363964E0,NaN,NaN,2.399061025E3,2.253182888E0
