"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.265916665E-2,-1.106009392E0,-1.302210594E0,3.228283430E0
2.260816668E-2,9.759536482E-1,2.542842990E-1,-1.066440918E0
3.255716665E-2,-1.112621204E0,3.916991293E-1,-1.303935522E0
4.250616668E-2,-3.534306012E-1,-2.865346169E-1,1.267774587E0
5.245516665E-2,3.514281857E-1,-2.047636449E-1,9.835607296E-1
6.240416667E-2,-5.700674561E-1,3.203391248E-1,-4.087694907E-1
7.235316664E-2,4.115578086E-1,2.450667483E-1,1.703697377E-1
8.230216667E-2,-4.329570830E-3,-1.374925983E-1,9.719873357E-1
9.225116664E-2,4.449950748E-1,-1.714052796E-2,3.601639259E-1
1.022011667E-1,1.383282020E-1,8.464429379E-3,-5.430426121E-2
1.121501666E-1,3.465178036E-1,-3.252689123E-2,3.427181733E-1
1.220991667E-1,5.375901931E-1,-9.860218227E-2,4.363256639E-1
1.320481666E-1,1.595151493E-2,-2.162230182E-1,3.054462665E-1
1.419971667E-1,3.096146004E-1,-2.497936374E-1,8.002733231E-2
1.519461666E-1,3.043733938E-1,-4.489784539E-1,2.294763172E-1
1.618951667E-1,9.656487346E-1,-4.401444805E-1,3.494179130E-2
1.718441666E-1,5.249726692E-1,-4.624703193E-1,-4.072550619E-1
1.817931667E-1,-5.032209539E-1,-6.173706633E-1,1.143955117E-1
1.917421666E-1,9.803986285E-2,-1.949835920E-1,-1.770571983E-1
2.016911667E-1,7.371201780E-1,1.320716447E-1,-9.579107487E-1
2.116401666E-1,-7.146956675E-2,1.955607122E-1,-4.023018855E-1
2.215891667E-1,-2.241885777E0,5.085767841E-1,6.736378348E-1
2.315381666E-1,-3.691238191E0,1.112993526E0,2.101921999E-1
2.414871667E-1,-2.644022040E0,1.406407392E0,-9.756547093E-1
2.514371666E-1,3.086588730E-1,7.710787600E-1,-7.413322198E-1
2.613861667E-1,1.536925870E0,-3.159940588E-1,8.330341029E-1
2.713351666E-1,1.487676929E-1,1.406430781E-1,-5.372328186E-1
2.812841667E-1,4.150607293E-1,7.562630850E-1,-2.123553189E0
2.912331666E-1,1.679444443E0,4.685847527E-1,-5.440255290E-1
3.011821667E-1,1.681415977E0,-9.637673199E-2,8.461195868E-1
3.111311666E-1,8.404531232E-1,3.702199674E-1,-4.545987976E-1
3.210801667E-1,-2.884731517E-1,8.338608992E-1,-9.943108356E-1
3.310291666E-1,-5.431152637E-1,4.716264743E-1,-2.415321064E-1
3.409781667E-1,1.903021650E-1,-4.669510406E-1,-7.816107649E-1
3.509271666E-1,2.329799834E0,-2.446580279E0,1.449358699E0
3.608761667E-1,-2.647043881E0,1.627916878E0,1.337434806E0
3.708251666E-1,-4.283767835E0,2.668733543E0,-3.599684535E0
3.807741667E-1,-3.274824635E0,1.923865512E0,-4.275471221E0
3.907231666E-1,6.023095806E0,-1.084471393E-1,-4.164954168E-1
4.006721667E-1,4.217515081E0,-1.192649560E0,9.054746729E-1
4.106221666E-1,1.962860886E0,-1.244513778E0,3.146170980E0
4.205711667E-1,-4.190794475E0,2.960725951E-1,2.581304805E0
4.305201666E-1,-2.460052264E0,2.029946283E0,-1.801458730E0
4.404691667E-1,-1.681987543E0,1.092235326E0,-5.105581132E0
4.504181666E-1,2.659385015E0,-2.571120125E-1,-2.129537230E0
4.603671667E-1,5.222127834E0,-2.440750605E-1,4.475955874E-1
4.703161666E-1,2.851010258E0,-3.225552195E-1,2.075156955E0
4.802651667E-1,4.374527878E-1,2.170118076E-1,1.414371300E-1
4.902141666E-1,1.327012619E-1,7.100414300E-1,-2.406112284E0
5.001631667E-1,1.024115409E0,3.016473305E-1,-1.602717133E0
5.101121666E-1,1.236578229E0,-2.657834333E-1,8.658720660E-1
5.200611667E-1,1.508729134E0,2.095408201E-2,7.023201817E-1
5.300101666E-1,1.310950135E0,1.047410570E0,-1.622493001E0
5.399591667E-1,7.393405120E-1,5.933508861E-1,-1.012524328E0
5.499081666E-1,-1.270753451E-1,-1.983153355E-1,4.174526060E-1
5.598571667E-1,2.950628723E-1,1.341316187E-1,-5.855214643E-1
5.698071666E-1,-1.744312868E-1,5.620536643E-1,-1.133891475E0
5.797561667E-1,-1.292539445E0,5.030844945E-1,-4.382043743E-1
