"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.156805241E1,5.159283711E1,4.993119308E0,7.888572769E0,3.734350309E0,1.896974846E2,4.740726358E0,3.368983620E0
4.256805205E1,5.159280058E1,4.993101490E0,7.684362298E0,3.964494000E0,1.939132779E2,4.740438805E0,3.369388218E0
4.356805301E1,5.159277118E1,4.993089620E0,7.937205095E0,3.616653592E0,1.943514254E2,4.740239694E0,3.369668333E0
4.456805336E1,5.159273902E1,4.993080622E0,7.369939612E0,3.562894454E0,1.912024119E2,4.739658464E0,3.370485823E0
4.556805325E1,5.159270226E1,4.993071289E0,7.163877326E0,3.826748441E0,1.897889624E2,4.739731404E0,3.370383250E0
4.656805372E1,5.159267245E1,4.993067484E0,6.386514508E0,3.554743581E0,1.879730682E2,4.739347849E0,3.370922574E0
4.756805432E1,5.159263821E1,4.993055185E0,6.374629339E0,3.672423252E0,1.909475121E2,4.738737466E0,3.371780578E0
4.856805444E1,5.159260139E1,4.993041845E0,6.933634988E0,3.908785142E0,1.925587281E2,4.738057532E0,3.372735959E0
4.956805527E1,5.159257009E1,4.993035857E0,7.143116588E0,3.647407552E0,1.894297521E2,4.737688484E0,3.373254343E0
5.056805515E1,5.159253718E1,4.993030370E0,7.325426021E0,3.536189676E0,1.874309184E2,4.737436796E0,3.373607807E0
5.156805515E1,5.159250137E1,4.993025018E0,6.748871190E0,3.711749705E0,1.868270999E2,4.737481046E0,3.373545668E0
5.256805551E1,5.159246631E1,4.993011181E0,6.445752789E0,3.895183956E0,1.905357718E2,4.736995173E0,3.374227876E0
5.356805563E1,5.159243342E1,4.992998660E0,6.842340554E0,3.845604268E0,1.924583526E2,4.737844080E0,3.373035800E0
5.456805575E1,5.159239895E1,4.992985897E0,6.628918036E0,3.840076982E0,1.930524909E2,4.737967764E0,3.372862063E0
5.556805611E1,5.159236686E1,4.992975067E0,7.023261752E0,3.729307286E0,1.921987055E2,4.737738844E0,3.373183611E0
5.656805563E1,5.159232778E1,4.992971602E0,7.133490295E0,3.949237387E0,1.877865572E2,4.737837271E0,3.373045364E0
5.756805551E1,5.159229050E1,4.992965000E0,6.839154795E0,4.079729950E0,1.871722461E2,4.738373848E0,3.372291552E0
5.856805587E1,5.159225663E1,4.992959789E0,7.170447188E0,3.985155585E0,1.863943294E2,4.738582967E0,3.371997701E0
5.956805587E1,5.159222024E1,4.992955223E0,7.663822503E0,4.044628987E0,1.857071556E2,4.738736155E0,3.371782419E0
6.056805670E1,5.159218731E1,4.992938238E0,7.333143793E0,3.953207373E0,1.911063336E2,4.738896040E0,3.371557704E0
6.156805658E1,5.159215402E1,4.992932978E0,7.563464251E0,3.833707152E0,1.887953075E2,4.739510327E0,3.370694126E0
6.256805706E1,5.159211916E1,4.992930284E0,7.609524778E0,3.871169989E0,1.849398403E2,4.738659321E0,3.371890401E0
6.356805730E1,5.159209385E1,4.992937470E0,7.783763453E0,3.306478078E0,1.783507473E2,4.738739129E0,3.371778240E0
6.456805670E1,5.159206696E1,4.992956274E0,7.643725676E0,3.194044086E0,1.657600532E2,4.738701609E0,3.371830970E0
6.556805670E1,5.159204249E1,4.992989379E0,7.597856950E0,3.266470530E0,1.514048463E2,4.738980779E0,3.371438596E0
6.656805694E1,5.159201684E1,4.993016311E0,7.332081783E0,3.314258495E0,1.492735083E2,4.739179455E0,3.371159315E0
6.756805778E1,5.159198123E1,4.993033353E0,7.286573266E0,3.658461449E0,1.587888897E2,4.739166160E0,3.371178005E0
6.856805837E1,5.159195003E1,4.993028900E0,7.121237825E0,3.527085983E0,1.733944532E2,4.739929535E0,3.370104603E0
6.956805837E1,5.159192083E1,4.993018944E0,7.297488020E0,3.307362173E0,1.846627377E2,4.740108851E0,3.369852387E0
7.056805825E1,5.159188499E1,4.993003720E0,7.014125570E0,3.695245958E0,1.908665831E2,4.739764349E0,3.370336919E0
7.156805861E1,5.159185483E1,4.992994810E0,6.986419394E0,3.592840986E0,1.906137025E2,4.739795782E0,3.370292714E0
7.256805778E1,5.159182061E1,4.992984721E0,7.155218500E0,3.696464915E0,1.907797554E2,4.739761603E0,3.370340781E0
7.356805933E1,5.159178632E1,4.992980060E0,7.314349743E0,3.726916298E0,1.880256165E2,4.740149595E0,3.369795075E0
7.456805849E1,5.159175382E1,4.992971152E0,7.325729757E0,3.674014880E0,1.893733681E2,4.740096782E0,3.369869363E0
7.556805837E1,5.159171855E1,4.992965512E0,7.525994667E0,3.714735813E0,1.888510293E2,4.740125181E0,3.369829417E0
7.656805897E1,5.159168663E1,4.992952310E0,7.393255623E0,3.648246209E0,1.921906525E2,4.740096275E0,3.369870077E0
7.756805933E1,5.159165226E1,4.992945866E0,7.653620882E0,3.700732379E0,1.899225059E2,4.739888046E0,3.370162956E0
7.856805873E1,5.159161958E1,4.992938504E0,7.525883520E0,3.681580520E0,1.887616050E2,4.739588100E0,3.370584768E0
7.956806040E1,5.159158809E1,4.992932674E0,7.611601323E0,3.568627810E0,1.870502975E2,4.740353039E0,3.369508880E0
8.056806004E1,5.159155558E1,4.992926132E0,7.914070638E0,3.551185652E0,1.870862953E2,4.739848866E0,3.370218058E0
8.156805944E1,5.159152369E1,4.992911828E0,7.548936809E0,3.590200229E0,1.920890343E2,4.740277063E0,3.369615765E0
8.256805956E1,5.159149396E1,4.992898988E0,7.661822696E0,3.424261893E0,1.943486424E2,4.740104079E0,3.369859100E0
8.356805968E1,5.159146324E1,4.992893969E0,7.534654333E0,3.409704198E0,1.888236191E2,4.740244912E0,3.369660993E0
8.456805933E1,5.159143684E1,4.992892405E0,7.671096471E0,3.127394781E0,1.845198703E2,4.739384753E0,3.370870688E0
8.556806028E1,5.159140978E1,4.992880022E0,7.512163190E0,3.063917201E0,1.926581458E2,4.739676411E0,3.370460584E0
8.656805944E1,5.159138233E1,4.992872999E0,7.586892250E0,3.053596707E0,1.913839464E2,4.739375068E0,3.370884305E0
8.756805992E1,5.159135873E1,4.992861984E0,7.601896379E0,2.866515041E0,1.933752556E2,4.739843293E0,3.370225895E0
8.856805992E1,5.159134006E1,4.992854274E0,7.875082452E0,2.314336033E0,1.924851913E2,4.739761679E0,3.370340675E0
8.956806016E1,5.159132566E1,4.992844703E0,7.767291546E0,1.986612532E0,1.961971964E2,4.740227745E0,3.369685142E0
9.056806004E1,5.159130049E1,4.992847966E0,7.693110581E0,2.440218181E0,1.814042305E2,4.740233012E0,3.369677733E0
9.156806111E1,5.159127503E1,4.992842039E0,7.391315637E0,2.718930559E0,1.841577489E2,4.739651394E0,3.370495765E0
9.256806064E1,5.159124909E1,4.992840681E0,7.870352366E0,2.840964444E0,1.827409060E2,4.739536699E0,3.370657044E0
9.356805980E1,5.159122562E1,4.992834770E0,7.817526969E0,2.777283097E0,1.860603529E2,4.739774862E0,3.370322135E0
9.456806087E1,5.159119837E1,4.992827757E0,8.062296512E0,2.922935993E0,1.887112053E2,4.738304232E0,3.372389367E0
9.556806087E1,5.159116837E1,4.992814724E0,7.942184642E0,3.146686082E0,1.922984456E2,4.739018853E0,3.371385077E0
9.656806076E1,5.159113667E1,4.992807294E0,7.750230346E0,3.383152505E0,1.904250356E2,4.739471081E0,3.370749309E0
9.756806076E1,5.159110672E1,4.992797927E0,7.450815962E0,3.382584577E0,1.909130848E2,4.739507413E0,3.370698224E0
9.856806195E1,5.159108310E1,4.992789965E0,7.620240840E0,3.008361958E0,1.915344867E2,4.739322789E0,3.370957807E0
9.956806195E1,5.159105974E1,4.992788266E0,7.569444197E0,2.785329327E0,1.869927593E2,4.739848049E0,3.370219207E0
1.005680614E2,5.159103433E1,4.992782628E0,7.031995689E0,2.873064130E0,1.888492411E2,4.739958936E0,3.370063251E0
1.015680615E2,5.159100391E1,4.992772741E0,6.955069036E0,3.167854239E0,1.911523931E2,4.740131438E0,3.369820616E0
1.025680610E2,5.159097470E1,4.992760351E0,7.027848579E0,3.311149018E0,1.930899376E2,4.740211899E0,3.369707433E0
1.035680611E2,5.159094306E1,4.992750896E0,6.882726680E0,3.466074726E0,1.925226234E2,4.740475488E0,3.369336609E0
1.045680617E2,5.159090651E1,4.992746349E0,6.955916879E0,3.748494906E0,1.887639899E2,4.739732320E0,3.370381961E0
1.055680621E2,5.159087345E1,4.992731196E0,7.181554379E0,3.779034716E0,1.925972178E2,4.739673076E0,3.370465275E0
1.065680621E2,5.159084328E1,4.992713445E0,6.841699912E0,3.655800052E0,1.973534527E2,4.739258855E0,3.371047692E0
1.075680614E2,5.159080798E1,4.992702793E0,6.889304020E0,3.764647043E0,1.937805420E2,4.738934230E0,3.371504025E0
1.085680618E2,5.159077248E1,4.992691532E0,6.908009704E0,3.897973745E0,1.929928566E2,4.738606324E0,3.371964878E0
