"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.488901666E-1,6.284399331E-2,2.793499529E-1,5.577172339E-2
7.588391667E-1,1.290008575E-1,1.307002306E-1,1.694177091E-2
7.687881666E-1,3.376515582E-2,-2.780205756E-2,-6.985011697E-2
7.787371667E-1,-1.007750034E-1,-1.357873082E-1,-1.600243598E-1
7.886861666E-1,-1.065926850E-1,-2.089621872E-1,-2.259181589E-1
7.986351667E-1,-3.198268358E-3,-1.965690851E-1,-2.843785584E-1
8.085841666E-1,-2.064703405E-2,-2.300372869E-1,-3.475500643E-1
8.185331667E-1,9.245023131E-3,-2.733890116E-1,-3.666973710E-1
8.284821666E-1,1.559508443E-1,-2.377655208E-1,-3.275475502E-1
8.384311667E-1,1.787867844E-1,-1.981789172E-1,-2.434392422E-1
8.483801666E-1,1.669785976E-1,-3.356336951E-1,-2.788001597E-1
8.583291667E-1,2.969333902E-2,-1.622697860E-1,-2.332683802E-1
8.682781666E-1,-3.360020816E-1,-3.131127954E-1,-3.134012818E-1
8.782271667E-1,-4.847374558E-1,-2.777986526E-1,-3.849806488E-1
8.881761666E-1,5.386369675E-2,-3.067791462E-1,-3.204013705E-1
8.981251667E-1,2.607641816E-1,-2.187025696E-1,-3.935918510E-1
9.080751666E-1,5.818232149E-2,-1.442480385E-1,-3.448232412E-1
9.180241667E-1,-1.030008346E-1,-4.040545821E-1,-4.155295789E-1
9.279731666E-1,2.008407936E-2,-3.080010116E-1,-4.449948072E-1
9.379221667E-1,1.984913647E-1,-1.435275525E-1,-4.721728265E-1
9.478711666E-1,1.804769337E-1,1.003111433E-2,-3.918044865E-1
9.578201667E-1,1.109371111E-1,-3.283976912E-1,-4.081980884E-1
9.677691666E-1,-8.950224519E-2,-3.809290528E-1,-3.887604773E-1
9.777181667E-1,-2.598505914E-1,-3.226699531E-1,-4.285948277E-1
9.876671666E-1,-1.648473740E-1,-5.674265027E-1,-3.960059881E-1
9.976161667E-1,9.308690578E-2,-3.435756862E-1,-4.576836228E-1
1.007565167E0,1.253564358E-1,-1.538062841E-1,-4.365442693E-1
1.017514167E0,1.802020706E-2,-3.849508166E-1,-3.400687575E-1
1.027463167E0,-8.833871782E-2,-6.062864065E-1,-3.190244734E-1
1.037412167E0,-6.203423440E-2,-6.003521085E-1,-3.849625587E-1
1.047361167E0,1.171392500E-1,-5.557478666E-1,-4.381458759E-1
1.057310167E0,1.357641816E-1,-4.582902789E-1,-5.024341345E-1
1.067260167E0,7.018463314E-2,-5.614355206E-1,-5.248395801E-1
1.077209167E0,-4.452043027E-2,-6.433251500E-1,-4.769093096E-1
1.087158167E0,-8.738320321E-2,-6.140034795E-1,-4.904749393E-1
1.097107167E0,-9.051525593E-2,-5.772308111E-1,-4.567698836E-1
1.107056167E0,-1.266154647E-1,-5.820032358E-1,-3.590568900E-1
1.117005167E0,7.323621958E-2,-4.747125208E-1,-2.342675030E-1
1.126954167E0,1.640199125E-1,-4.438795149E-1,-1.247993261E-1
1.136903167E0,1.549391896E-1,-3.339586258E-1,-4.524599016E-2
1.146852167E0,1.981822699E-1,-2.054491043E-1,3.131882846E-2
1.156801167E0,1.780079454E-1,-9.559674654E-4,1.095493212E-1
1.166750167E0,-9.539057314E-2,2.082265466E-1,9.402575344E-2
1.176699167E0,-2.176679298E-2,1.401171386E-1,1.964754164E-1
1.186648167E0,1.551547199E-1,3.384792209E-1,2.507868707E-1
1.196597167E0,2.216019481E-2,4.662222266E-1,3.235585093E-1
