"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.474779168E-2,-2.867407313E-1,-1.674288806E-1,-1.660911546E0
2.481779167E-2,-2.732827798E-1,-1.523351705E-1,-2.286803942E0
3.488679168E-2,-3.721681134E-1,-1.528932872E-1,-2.882103705E0
4.495679167E-2,-4.223226057E-1,-1.288378420E-1,-3.245325140E0
5.502579168E-2,-4.774814375E-1,-1.242811069E-1,-3.183677360E0
6.509579167E-2,-5.286292255E-1,-1.582566458E-1,-2.815618524E0
7.516579167E-2,-4.991886409E-1,-2.385070494E-1,-2.434559573E0
8.523479167E-2,-4.665803272E-1,-3.144886932E-1,-2.093737067E0
9.530479167E-2,-4.318063509E-1,-3.146740499E-1,-1.766119328E0
1.053737917E-1,-3.446765520E-1,-2.919102547E-1,-1.461160135E0
1.154437917E-1,-2.742440620E-1,-2.341286543E-1,-1.245817707E0
1.255137917E-1,-2.954418267E-1,-1.635434058E-1,-1.079996518E0
1.355827917E-1,-3.476245719E-1,-8.260653913E-2,-9.449837244E-1
1.456527917E-1,-3.778175470E-1,4.344510466E-2,-9.248798275E-1
1.557217917E-1,-3.995265046E-1,2.664833450E-1,-1.002617975E0
1.657917917E-1,-4.454690281E-1,3.961509070E-1,-1.122358426E0
1.758617917E-1,-4.914291664E-1,4.258369285E-1,-1.204572033E0
1.859307917E-1,-4.995231016E-1,4.477961469E-1,-1.141271245E0
1.960007917E-1,-5.892375892E-1,4.888529563E-1,-9.204248339E-1
2.060697917E-1,-7.746375217E-1,5.505787960E-1,-5.371380937E-1
2.161397917E-1,-1.009943220E0,4.848251018E-1,1.252765954E-2
2.262097917E-1,-1.671100612E0,2.554847324E-1,5.746871585E-1
2.362787917E-1,-1.818791631E0,4.525432089E-1,9.554835695E-1
2.463487917E-1,-1.504271363E0,1.130434601E0,8.575982559E-1
2.564177917E-1,-1.230991069E0,1.242295929E0,9.377179742E-1
2.664877917E-1,-1.114496991E0,1.051999173E0,8.273634732E-1
2.765577917E-1,-9.821056500E-1,8.705419448E-1,7.750045806E-1
2.866267917E-1,-8.492978409E-1,8.508695725E-1,8.096177584E-1
2.966967917E-1,-8.033549519E-1,8.468513659E-1,8.909548670E-1
3.067657917E-1,-7.944951046E-1,7.326388720E-1,9.903978789E-1
3.168357917E-1,-7.384347783E-1,5.288031802E-1,1.081232620E0
3.269047917E-1,-5.619466603E-1,2.683787200E-1,1.199873795E0
3.369747917E-1,-2.148967235E-1,-9.836770892E-3,1.309971603E0
3.470447917E-1,2.446786393E-1,-2.914883780E-1,1.391385895E0
3.571137917E-1,7.424490380E-1,-5.775397226E-1,1.418145677E0
3.671837917E-1,1.190556549E0,-8.318468258E-1,1.345465372E0
3.772527917E-1,1.523576531E0,-1.021882504E0,1.099526803E0
3.873227917E-1,1.835420674E0,-1.148961796E0,8.472562855E-1
3.973927917E-1,2.052649267E0,-1.280965905E0,6.334008050E-1
4.074617917E-1,2.169598843E0,-1.392690994E0,4.903346407E-1
4.175317917E-1,2.202514866E0,-1.479409002E0,3.952764559E-1
4.276007917E-1,2.156145715E0,-1.553034218E0,4.002372336E-1
4.376707917E-1,2.107267670E0,-1.576184514E0,5.107572109E-1
4.477407917E-1,1.997351272E0,-1.582581368E0,6.417020971E-1
4.578097917E-1,1.836615699E0,-1.576069909E0,7.954160410E-1
4.678797917E-1,1.631022334E0,-1.627215797E0,8.428463155E-1
4.779487917E-1,1.305368383E0,-1.836075709E0,7.739783943E-1
4.880187917E-1,1.192401930E0,-1.948262435E0,6.689308262E-1
4.980887917E-1,1.281207688E0,-2.016617263E0,4.981476903E-1
5.081577917E-1,1.268295281E0,-2.029158663E0,3.707567418E-1
5.182277917E-1,1.172764641E0,-2.037244485E0,4.125596559E-1
5.282967917E-1,1.006508127E0,-2.163298468E0,7.570454425E-1
5.383667917E-1,9.308805326E-1,-2.344376796E0,1.016599252E0
5.484367917E-1,6.884619883E-1,-2.488581998E0,1.102145187E0
5.585057917E-1,4.092182645E-1,-2.604493401E0,1.183422654E0
5.685757917E-1,1.740368190E-1,-2.367610123E0,8.322377121E-1
5.786447917E-1,2.205020106E-1,-1.384673291E0,-1.964313626E-2
5.887147917E-1,7.196624386E-1,-4.280287573E-1,-3.863629603E-1
5.987847917E-1,7.192139572E-1,2.932144761E-2,-6.729618967E-1
6.088537917E-1,3.945174873E-1,8.738693029E-2,-7.790099233E-1
6.189237917E-1,2.664786673E-1,-1.099413952E-1,-6.412004060E-1
6.289927917E-1,6.032163084E-2,-9.633667856E-2,-1.546518373E-1
6.390627917E-1,3.338128638E-1,5.907675862E-2,3.373790807E-1
6.491317917E-1,8.900210667E-1,-1.707153082E-2,4.781151295E-1
6.592017917E-1,1.330742083E0,-2.499366018E-1,2.466951978E-1
6.692717917E-1,1.652245388E0,-4.896610415E-1,-7.796618879E-2
6.793407917E-1,1.781872897E0,-5.212362984E-1,-2.220661408E-1
6.894107917E-1,2.311062285E0,-1.137327299E-1,-2.666884069E0
