"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.273069583E-1,-4.759652252E0,3.112776947E0,4.726870422E0
9.373769583E-1,-5.766757965E0,2.597398682E0,5.545518036E0
9.474459583E-1,-7.310198364E0,2.730921021E0,5.478457489E0
9.575159583E-1,-8.488547974E0,3.386108551E0,5.140610046E0
9.675849583E-1,-9.212891693E0,3.750301208E0,5.265001373E0
9.776549583E-1,-9.334139557E0,3.338657227E0,6.027665405E0
9.877239583E-1,-9.185049591E0,2.503244476E0,6.493496704E0
9.977939583E-1,-8.788673859E0,1.756746826E0,6.184389496E0
1.007863958E0,-8.063581696E0,1.329834595E0,5.357808380E0
1.017932958E0,-7.220235443E0,9.738748169E-1,4.446952515E0
1.028002958E0,-6.612050171E0,4.906796265E-1,3.635939026E0
1.038071958E0,-6.254743195E0,4.999603271E-2,3.414848785E0
1.048141958E0,-6.077212372E0,-2.972817993E-1,3.960763550E0
1.058211958E0,-5.802234192E0,-5.559439087E-1,5.203179932E0
1.068280958E0,-5.793851624E0,-4.761598206E-1,6.632856903E0
1.078350958E0,-5.582341461E0,-1.007255402E0,6.586303711E0
1.088419958E0,-5.347180481E0,-1.394350433E0,5.755082245E0
1.098489958E0,-5.297783203E0,-1.882036285E0,5.102140045E0
1.108559958E0,-5.511987762E0,-2.702330475E0,4.530778198E0
1.118628958E0,-5.707032166E0,-3.733985138E0,4.328698425E0
1.128698958E0,-5.796096954E0,-4.680766296E0,4.317771149E0
1.138767958E0,-6.111491089E0,-5.140011292E0,4.019890594E0
1.148837958E0,-6.759194183E0,-5.242548065E0,3.561992798E0
1.158906958E0,-7.642956390E0,-5.127587128E0,3.317850494E0
1.168976958E0,-8.830137634E0,-5.057832184E0,3.706891479E0
1.179046958E0,-1.000833755E1,-4.971910858E0,4.440066833E0
1.189115958E0,-1.110615463E1,-4.923561401E0,5.367089081E0
1.199185958E0,-1.201266953E1,-4.647685089E0,5.888005829E0
1.209254958E0,-1.260843063E1,-4.222419434E0,5.948180695E0
1.219324958E0,-1.292068130E1,-3.885769501E0,5.804479523E0
1.229394958E0,-1.287053558E1,-3.705244904E0,5.971831512E0
1.239463958E0,-1.227911545E1,-3.748055878E0,6.223009186E0
1.249533958E0,-1.141151962E1,-3.788471832E0,6.446943512E0
1.259602958E0,-1.043539948E1,-3.447929993E0,6.279441833E0
1.269672958E0,-9.504485321E0,-3.062481537E0,6.185736694E0
1.279741958E0,-8.829089813E0,-2.910397797E0,6.296805725E0
1.289811958E0,-8.425978088E0,-3.128194885E0,6.492299194E0
1.299881958E0,-8.366551666E0,-3.495081940E0,6.495891724E0
1.309950958E0,-8.841364288E0,-3.478466492E0,6.179150391E0
1.320020958E0,-9.190887451E0,-2.879262543E0,5.554199982E0
1.330089958E0,-9.171876984E0,-2.197729797E0,5.022505646E0
1.340159958E0,-8.958121490E0,-1.961970062E0,4.596790924E0
1.350229958E0,-8.661737823E0,-2.220183105E0,4.240232391E0
1.360298958E0,-8.315807190E0,-2.624342651E0,4.159400482E0
1.370368958E0,-8.114176483E0,-3.006048889E0,4.278403015E0
1.380437958E0,-8.175548859E0,-3.710034943E0,4.816234589E0
1.390507958E0,-8.412356415E0,-4.580624542E0,5.086273041E0
1.400576958E0,-8.584498444E0,-5.032085724E0,4.602778473E0
1.410646958E0,-8.985664215E0,-5.091512146E0,4.127816162E0
1.420716958E0,-9.924960938E0,-4.949008484E0,3.881428528E0
1.430785958E0,-1.117111954E1,-4.788841553E0,3.874991913E0
1.440855958E0,-1.208975922E1,-4.728816376E0,3.980971527E0
1.450924958E0,-1.234393066E1,-4.741240540E0,4.069287872E0
1.460994958E0,-1.206281525E1,-4.796325989E0,4.239933014E0
1.471064958E0,-1.150627258E1,-4.907844086E0,4.352498932E0
1.481133958E0,-1.065768723E1,-5.204826508E0,4.491410065E0
1.491203958E0,-9.593550110E0,-5.503006439E0,4.624333649E0
1.501272958E0,-8.588689728E0,-5.539081421E0,4.706662445E0
1.511342958E0,-7.878566437E0,-5.337001648E0,4.794529724E0
1.521411958E0,-7.640711060E0,-5.190606079E0,5.046306152E0
1.531481958E0,-7.961493988E0,-5.228776703E0,5.452261963E0
1.541551958E0,-8.789122925E0,-5.466332703E0,6.184090118E0
1.551620958E0,-9.855205994E0,-5.574707336E0,6.870263214E0
1.561690958E0,-1.044872177E1,-5.562133484E0,6.211034088E0
1.571759958E0,-1.058239380E1,-5.725294189E0,5.669909363E0
1.581829958E0,-1.038136185E1,-5.896238708E0,5.239554291E0
1.591899958E0,-1.012524445E1,-6.111640778E0,4.816833344E0
1.601968958E0,-1.031579819E1,-6.307433624E0,4.353397064E0
1.612038958E0,-1.092622879E1,-6.334527283E0,3.924987946E0
1.622107958E0,-1.138786880E1,-6.190975800E0,3.941304016E0
1.632177958E0,-1.126497437E1,-5.711073761E0,4.119732971E0
1.642246958E0,-1.034139496E1,-5.441634064E0,4.084855499E0
1.652316958E0,-9.186696167E0,-5.436394958E0,3.628454590E0
1.662386958E0,-8.042176208E0,-5.316494293E0,2.800526276E0
1.672455958E0,-7.045249329E0,-5.246290283E0,2.182611237E0
1.682525958E0,-6.643335114E0,-5.286257172E0,1.834135895E0
1.692594958E0,-6.979386292E0,-5.241649933E0,1.674268341E0
1.702664958E0,-7.849377136E0,-4.954097900E0,1.896855469E0
1.712734958E0,-8.610244904E0,-4.280199280E0,2.320773926E0
1.722803958E0,-8.942853241E0,-3.597618713E0,3.069816284E0
1.732873958E0,-9.029972076E0,-3.548670502E0,3.722758484E0
1.742942958E0,-8.560398560E0,-4.021088104E0,3.928430786E0
1.753012958E0,-7.992479553E0,-4.803960114E0,3.478167114E0
1.763081958E0,-7.228767700E0,-5.713468781E0,2.656525726E0
1.773151958E0,-6.584357758E0,-6.415209503E0,1.951940918E0
1.783221958E0,-6.498885498E0,-6.649622040E0,1.640289001E0
1.793290958E0,-6.790030060E0,-6.423891449E0,1.559606781E0
1.803360958E0,-7.107968903E0,-6.032904510E0,1.670077057E0
1.813429167E0,-7.316335602E0,-5.699847107E0,2.032623138E0
1.823499167E0,-7.388485565E0,-5.565127258E0,2.337239685E0
1.833568167E0,-7.238647156E0,-5.671106873E0,2.833008728E0
1.843638167E0,-6.611601105E0,-5.864205322E0,3.095263367E0
1.853708167E0,-6.323001251E0,-6.001469879E0,3.312312012E0
1.863777167E0,-6.598428497E0,-5.523513794E0,3.228486328E0
1.873847167E0,-7.196434937E0,-4.547693024E0,2.800975342E0
1.883916167E0,-7.984546051E0,-3.851490784E0,2.433190155E0
1.893986167E0,-8.864566040E0,-3.785927124E0,2.488275604E0
1.904056167E0,-9.730215912E0,-4.081861725E0,2.610421600E0
1.914125167E0,-1.095541809E1,-4.417763214E0,2.489323425E0
1.924195167E0,-1.210772186E1,-4.408183136E0,2.294728088E0
1.934264167E0,-1.229543152E1,-3.937561798E0,1.709744568E0
1.944334167E0,-1.147438889E1,-3.277733917E0,1.148711243E0
1.954403167E0,-9.956844635E0,-2.350412292E0,1.282083893E0
1.964473167E0,-8.184679871E0,-1.436562653E0,1.692979431E0
1.974543167E0,-6.653813324E0,-8.909472656E-1,2.143542480E0
1.984612167E0,-5.304219818E0,-6.310876465E-1,2.365830231E0
1.994682167E0,-4.240232391E0,-1.090931396E0,3.076552277E0
2.004751167E0,-4.302652588E0,-2.081571350E0,3.337010651E0
2.014821167E0,-4.786147156E0,-2.680326233E0,2.444267120E0
2.024890167E0,-5.380112000E0,-2.778821411E0,1.855990448E0
2.034960167E0,-5.479355621E0,-3.268752594E0,1.854044495E0
2.045030167E0,-5.451363831E0,-3.044967957E0,1.954785004E0
