"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.212203503E-2,5.208340385E1,5.116058954E0,2.193897486E0,NaN,NaN,4.917751426E2,3.004583168E1
3.598439598E1,5.208340385E1,5.116058954E0,2.193897486E0,NaN,NaN,1.072346469E3,3.004583168E1
3.609838200E1,5.208340385E1,5.116058954E0,2.193897486E0,NaN,NaN,1.072348665E3,3.004583168E1
4.799397707E1,5.207713120E1,5.123860164E0,2.193897486E0,NaN,NaN,1.103173148E3,3.004583168E1
4.799635208E1,5.207323190E1,5.128709672E0,2.193897486E0,NaN,NaN,1.103173150E3,3.004583168E1
4.953301907E1,5.207318351E1,5.128769846E0,2.193897486E0,NaN,NaN,1.103959009E3,3.004583168E1
4.953402400E1,5.207318347E1,5.128769885E0,2.193897486E0,NaN,NaN,1.103959009E3,3.004583168E1
6.742990005E1,5.206608684E1,5.137830605E0,2.193897486E0,NaN,NaN,1.217310183E3,3.004583168E1
6.743863797E1,5.206228954E1,5.142688182E0,2.193897486E0,NaN,NaN,1.217310216E3,3.004583168E1
8.465156603E1,5.205974587E1,5.151672631E0,2.193897486E0,NaN,NaN,1.337286918E3,3.004583168E1
8.466527605E1,5.205912387E1,5.155500475E0,2.193897486E0,NaN,NaN,1.337287001E3,3.004583168E1
1.248674461E2,5.205752857E1,5.160521768E0,2.193897486E0,NaN,NaN,1.452639645E3,3.004583168E1
1.248826671E2,5.205752802E1,5.160523098E0,2.193897486E0,NaN,NaN,1.452639749E3,3.004583168E1
1.459993401E2,5.204768760E1,5.170679085E0,2.193897486E0,NaN,NaN,1.414000000E3,3.004583168E1
1.460220600E2,5.204421874E1,5.173917720E0,2.193897486E0,NaN,NaN,1.414000000E3,3.004583168E1
1.489875671E2,5.204239991E1,5.176930978E0,2.193897486E0,NaN,NaN,1.414000000E3,3.004583168E1
1.490052730E2,5.204165530E1,5.178224654E0,2.193897486E0,NaN,NaN,1.414000000E3,3.004583168E1
1.531517000E2,5.203666982E1,5.166479040E0,6.382069588E0,NaN,NaN,1.376666667E2,3.416031265E1
1.536286061E2,5.203662137E1,5.166444380E0,6.381044626E0,NaN,NaN,1.376666667E2,3.459474945E1
1.806858131E2,5.203411916E1,5.168568956E0,2.190943003E0,NaN,NaN,9.506057258E2,5.321295929E1
1.806957790E2,5.203411842E1,5.168569585E0,2.190943003E0,NaN,NaN,9.506057993E2,5.321295929E1
1.807105551E2,5.203411732E1,5.168570517E0,2.190943003E0,NaN,NaN,9.506059609E2,5.321295929E1
1.817944270E2,5.203403749E1,5.168638285E0,2.190943003E0,NaN,NaN,9.514714867E2,5.321295929E1
1.820537810E2,5.203401859E1,5.168654331E0,2.190943003E0,NaN,NaN,9.515213684E2,5.321295929E1
1.834667470E2,5.203166219E1,5.171676984E0,2.190943003E0,NaN,NaN,9.529950746E2,5.321295929E1
1.844516450E2,5.203158786E1,5.171742275E0,2.190943003E0,NaN,NaN,9.537145410E2,5.321295929E1
1.844559860E2,5.203158753E1,5.171742560E0,2.190943003E0,NaN,NaN,9.537145551E2,5.321295929E1
1.844574860E2,5.203158742E1,5.171742659E0,2.190943003E0,NaN,NaN,9.537145568E2,5.321295929E1
1.844757740E2,5.203158605E1,5.171743861E0,2.190943003E0,NaN,NaN,9.537148065E2,5.321295929E1
1.853727990E2,5.203151936E1,5.171802433E0,2.190943003E0,NaN,NaN,9.543132851E2,5.321295929E1
1.877580960E2,5.203134649E1,5.171954247E0,2.190943003E0,NaN,NaN,9.585194940E2,5.321295929E1
1.879729201E2,5.202944099E1,5.174450317E0,2.190943003E0,NaN,NaN,9.585540714E2,5.321295929E1
1.879768460E2,5.202783336E1,5.176561682E0,2.190943003E0,NaN,NaN,9.585540829E2,5.321295929E1
2.028899240E2,5.202538585E1,5.179537623E0,2.190943003E0,NaN,NaN,1.104111368E3,5.321295929E1
2.028984660E2,5.202416991E1,5.181274014E0,2.190943003E0,NaN,NaN,1.104111415E3,5.321295929E1
2.369501411E2,5.200878003E1,5.193616764E0,2.190943003E0,NaN,NaN,2.301192578E3,5.321295929E1
2.369537700E2,5.200215287E1,5.198147723E0,2.190943003E0,NaN,NaN,2.301192582E3,5.321295929E1
2.665129580E2,5.200367941E1,5.208537694E0,2.190943003E0,NaN,NaN,1.414000000E3,5.321295929E1
2.665159980E2,5.200418761E1,5.209870064E0,2.190943003E0,NaN,NaN,1.414000000E3,5.321295929E1
2.872686100E2,5.199604210E1,5.211878852E0,2.190943003E0,NaN,NaN,1.593194714E3,5.321295929E1
2.872840821E2,5.199136849E1,5.212064221E0,2.190943003E0,NaN,NaN,1.593194816E3,5.321295929E1
3.004519340E2,5.198713641E1,5.209653736E0,2.190943003E0,NaN,NaN,1.662117961E3,5.321295929E1
3.004568321E2,5.198532177E1,5.207734042E0,2.190943003E0,NaN,NaN,1.662117971E3,5.321295929E1
3.317512280E2,5.197986184E1,5.194750430E0,2.190943003E0,NaN,NaN,1.979000000E3,5.321295929E1
3.317578300E2,5.197788200E1,5.186713348E0,2.190943003E0,NaN,NaN,1.979000015E3,5.321295929E1
3.739520581E2,5.196241090E1,5.206834641E0,2.190943003E0,NaN,NaN,1.414000000E3,5.321295929E1
3.740081490E2,5.196077463E1,5.210297751E0,2.190943003E0,NaN,NaN,1.414000000E3,5.321295929E1
3.972880460E2,5.195993658E1,5.209637182E0,2.190943003E0,NaN,NaN,1.638017835E3,5.321295929E1
3.973069570E2,5.195993602E1,5.209636737E0,2.190943003E0,NaN,NaN,1.638017996E3,5.321295929E1
3.980054750E2,5.195588624E1,5.208205214E0,2.190943003E0,NaN,NaN,1.414000000E3,5.321295929E1
3.982762190E2,5.195438122E1,5.207674842E0,2.190943003E0,NaN,NaN,1.414000000E3,5.321295929E1
4.135530630E2,5.195368053E1,5.209682365E0,2.190943003E0,NaN,NaN,1.523654133E3,5.321295929E1
4.135574510E2,5.195351056E1,5.211115559E0,2.190943003E0,NaN,NaN,1.523654142E3,5.321295929E1
4.316871871E2,5.195308403E1,5.211142365E0,2.190943003E0,NaN,NaN,1.661523496E3,5.321295929E1
4.316957220E2,5.195308385E1,5.211142376E0,2.190943003E0,NaN,NaN,1.661523529E3,5.321295929E1
4.413204310E2,5.195116606E1,5.228041830E0,2.190943003E0,NaN,NaN,1.414000000E3,5.321295929E1
4.413379810E2,5.195056602E1,5.233877730E0,2.190943003E0,NaN,NaN,1.414000000E3,5.321295929E1
4.721688570E2,5.194994994E1,5.238249749E0,2.190943003E0,NaN,NaN,1.414188686E3,5.321295929E1
4.721841940E2,5.194994970E1,5.238250922E0,2.190943003E0,NaN,NaN,1.414188793E3,5.321295929E1
4.967875680E2,5.194962919E1,5.239813825E0,2.190943003E0,NaN,NaN,1.649098025E3,5.321295929E1
4.967981080E2,5.194962908E1,5.239814374E0,2.190943003E0,NaN,NaN,1.649098074E3,5.321295929E1
5.009119760E2,5.194958652E1,5.240021905E0,2.190943003E0,NaN,NaN,1.656323265E3,5.321295929E1
5.009189310E2,5.194958645E1,5.240022244E0,2.190943003E0,NaN,NaN,1.656323287E3,5.321295929E1
5.345120081E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,1.679298984E3,5.321295929E1
5.345193020E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,1.679298990E3,5.321295929E1
6.515793580E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,1.866741002E3,5.321295929E1
6.515897590E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,1.866741010E3,5.321295929E1
6.595899670E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,1.872936637E3,5.321295929E1
6.596000121E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,1.872936652E3,5.321295929E1
6.750507920E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,1.914188546E3,5.321295929E1
6.750584240E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,1.914188560E3,5.321295929E1
6.773734261E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,1.915518266E3,5.321295929E1
6.773771340E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,1.915518269E3,5.321295929E1
6.823339100E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,1.921878876E3,5.321295929E1
6.823419930E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,1.921878894E3,5.321295929E1
6.892311521E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,1.935028850E3,5.321295929E1
6.892381641E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,1.935028865E3,5.321295929E1
7.252297190E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,2.267289572E3,5.321295929E1
7.252371451E2,5.194954962E1,5.240201835E0,2.190943003E0,NaN,NaN,2.267289590E3,5.321295929E1
7.570081950E2,5.190013981E1,5.257970217E0,2.190943003E0,NaN,NaN,1.489000000E3,5.321295929E1
7.570250130E2,5.189159199E1,5.261044117E0,2.190943003E0,NaN,NaN,1.489000000E3,5.321295929E1
7.805083390E2,5.188594081E1,5.263073717E0,2.190943003E0,NaN,NaN,1.704200294E3,5.321295929E1
7.805141530E2,5.188593965E1,5.263074133E0,2.190943003E0,NaN,NaN,1.704200308E3,5.321295929E1
