"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.769714458E0,-5.981998891E-2,-1.334322095E-1,1.239606142E-1
1.779745458E0,-1.439092159E-1,-1.133573502E-1,1.131201610E-1
1.789776458E0,-1.879818588E-1,-1.002913490E-1,1.122128218E-1
1.799807458E0,-1.985612065E-1,-8.608496189E-2,1.161867529E-1
1.809837458E0,-1.837702841E-1,-5.769966170E-2,1.253392398E-1
1.819868458E0,-1.439186782E-1,-2.377147041E-2,1.353111714E-1
1.829899458E0,-9.262591600E-2,9.908678476E-4,1.425653547E-1
1.839930458E0,-3.999885544E-2,4.442511592E-3,1.462920904E-1
1.849961458E0,6.716718432E-3,-1.055454649E-2,1.341872215E-1
1.859991458E0,4.572970420E-2,-3.592550755E-2,1.040435210E-1
1.870022458E0,7.401380688E-2,-5.608616769E-2,6.522022188E-2
1.880053458E0,8.566834778E-2,-7.634279877E-2,3.626761585E-2
1.890084458E0,7.448732853E-2,-7.466527820E-2,2.576410957E-2
1.900115458E0,5.654940754E-2,-5.328859389E-2,8.236207068E-3
1.910145458E0,4.410925135E-2,-2.639758959E-2,-9.825350717E-3
1.920176458E0,4.436891153E-2,-1.949464716E-2,-2.641227655E-2
1.930207458E0,4.856978357E-2,-1.107532997E-2,-5.075356737E-2
1.940238458E0,3.985798359E-2,1.877213828E-2,-6.830149144E-2
1.950268458E0,1.526023075E-2,6.119309738E-2,-7.067889720E-2
1.960299458E0,-1.215153653E-2,7.959298044E-2,-7.613838464E-2
1.970330458E0,-1.870477572E-2,4.457054660E-2,-8.894313127E-2
1.980361458E0,-1.175324060E-2,-2.982299216E-2,-9.788022935E-2
1.990392458E0,-4.968037829E-3,-9.397428483E-2,-1.020685807E-1
2.000422458E0,2.457443625E-4,-1.161730587E-1,-9.943012893E-2
2.010453458E0,8.041881956E-3,-1.090786681E-1,-9.192746878E-2
2.020484458E0,1.667269692E-2,-1.009874791E-1,-7.972529531E-2
2.030515458E0,1.438584086E-2,-9.791631997E-2,-5.809590220E-2
2.040546458E0,-3.953989595E-3,-1.033171341E-1,-3.386497125E-2
2.050576458E0,-3.041649237E-2,-1.006252170E-1,-1.309364568E-2
2.060607458E0,-5.049511418E-2,-7.525603473E-2,6.491187029E-3
2.070638458E0,-5.414338037E-2,-2.961131930E-2,2.643134072E-2
2.080669458E0,-3.476592526E-2,6.713132374E-3,4.598841816E-2
2.090700458E0,2.016589977E-3,2.138768137E-2,5.500748008E-2
2.100730458E0,3.465388343E-2,1.665275171E-2,6.164200231E-2
2.110761458E0,5.208933353E-2,-2.939059166E-3,6.632810086E-2
2.120792458E0,4.876124859E-2,-2.087699808E-2,7.015719265E-2
2.130823458E0,3.434396163E-2,-1.581592672E-2,7.231009007E-2
2.140854458E0,1.990851760E-2,1.165319979E-2,7.438404858E-2
2.150884458E0,5.237695761E-3,4.493872076E-2,7.592069358E-2
2.160915458E0,3.171209246E-3,8.759482950E-2,7.284107059E-2
2.170946458E0,5.086821038E-3,1.205293462E-1,5.804348364E-2
2.180977458E0,1.741445810E-2,1.380832046E-1,3.444095701E-2
2.191008458E0,2.300416678E-2,1.311227679E-1,2.643078100E-3
2.201038458E0,3.113022819E-2,1.227309108E-1,-3.424553573E-2
2.211069458E0,3.112916276E-2,1.191138029E-1,-6.904825568E-2
2.221100458E0,2.776406333E-2,1.469990164E-1,-1.008048654E-1
2.231131458E0,2.287316695E-2,2.001381367E-1,-1.309387982E-1
2.241161458E0,3.011882864E-2,2.781093717E-1,-1.620453149E-1
2.251192458E0,4.806507379E-2,3.518379033E-1,-1.918625981E-1
2.261223458E0,6.605096906E-2,4.033350646E-1,-2.097506821E-1
2.271254458E0,7.922881842E-2,4.093042612E-1,-2.124375403E-1
2.281285458E0,8.863662183E-2,3.837411404E-1,-2.192479968E-1
2.291316458E0,9.228275716E-2,3.352556527E-1,-2.267772853E-1
2.301346458E0,9.594114125E-2,2.867797315E-1,-2.414140105E-1
2.311377458E0,1.084486768E-1,2.438426316E-1,-2.607549429E-1
2.321408458E0,1.351796389E-1,2.232781500E-1,-2.752295434E-1
2.331439458E0,1.730103791E-1,2.100984305E-1,-2.824062407E-1
2.341470458E0,2.136163712E-1,2.064034939E-1,-2.785749137E-1
2.351500458E0,2.514273822E-1,1.975263804E-1,-2.743117213E-1
2.361531458E0,2.841513753E-1,1.986489296E-1,-2.713850737E-1
2.371562458E0,3.011327386E-1,1.830228269E-1,-2.679629028E-1
2.381593458E0,2.961317599E-1,1.372035444E-1,-2.515542507E-1
2.391624458E0,2.738656104E-1,7.139257342E-2,-2.242773771E-1
2.401654458E0,1.780135036E-1,-7.241120189E-2,-1.942718476E-1
2.411685458E0,-4.035396278E-1,-7.119690776E-1,-1.408959776E-1
2.421716458E0,-7.465726733E-1,-7.349418998E-1,-2.286966145E-1
2.431747458E0,-7.805697918E-1,-2.551390827E-1,-2.167438120E-1
