"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.758958319E-3,-4.139491882E0,4.844974823E0,3.442840576E0
1.270895835E-2,-4.383334808E0,5.211562500E0,3.522175598E0
2.265895833E-2,-5.387596436E0,5.761369171E0,4.437821503E0
3.260895837E-2,-5.171745300E0,6.078709259E0,5.702840881E0
4.255795834E-2,-4.249064026E0,6.340065765E0,7.216193848E0
5.250795832E-2,-3.435056763E0,6.071224823E0,8.665929108E0
6.245795835E-2,-2.615211639E0,5.516927490E0,9.560169525E0
7.240795833E-2,-1.943558350E0,4.930596771E0,9.708810425E0
8.235795837E-2,-1.628313904E0,4.410129089E0,9.224717102E0
9.230795834E-2,-1.850451965E0,4.088747406E0,8.411308594E0
1.022579583E-1,-2.473755798E0,4.038751373E0,7.665409698E0
1.122069584E-1,-3.174598389E0,4.425547028E0,7.337890778E0
1.221569583E-1,-3.773203583E0,5.182522888E0,7.679779816E0
1.321069584E-1,-4.062551880E0,5.900130615E0,8.293054504E0
1.420569583E-1,-3.921245728E0,6.295159149E0,8.750203857E0
1.520069583E-1,-3.361260223E0,6.231092377E0,8.923842773E0
1.619569584E-1,-2.556683350E0,5.686075745E0,8.859027557E0
1.719059583E-1,-1.799108734E0,4.968318329E0,8.548573151E0
1.818559584E-1,-1.375789032E0,4.371060333E0,8.094118195E0
1.918059583E-1,-1.323847046E0,3.995641022E0,7.636070709E0
2.017559583E-1,-1.518292694E0,3.847898254E0,7.181615753E0
2.117059584E-1,-1.957030334E0,4.108805695E0,6.898554382E0
2.216559583E-1,-2.558180237E0,4.649181976E0,7.011269989E0
2.316059584E-1,-2.919977875E0,5.157973938E0,7.338788910E0
2.415549583E-1,-3.109334106E0,5.541626129E0,7.880213013E0
2.515049584E-1,-3.139870605E0,5.706732788E0,8.554261322E0
2.614549584E-1,-2.859503632E0,5.517675934E0,9.111402740E0
2.714049583E-1,-2.414029999E0,5.111720123E0,9.551487579E0
2.813549584E-1,-1.849104767E0,4.708758087E0,9.737700348E0
2.913049583E-1,-1.120120697E0,4.301155701E0,9.620943146E0
3.012539584E-1,-5.002597046E-1,3.829785919E0,9.212292938E0
3.112039584E-1,-1.523831177E-1,3.522924042E0,8.778944092E0
3.211539583E-1,-1.601669312E-1,3.424129486E0,8.507857819E0
3.311039584E-1,-4.249662781E-1,3.556304626E0,8.430618439E0
3.410539583E-1,-7.069798279E-1,3.894750824E0,8.581205292E0
3.510039583E-1,-8.729846191E-1,4.152963867E0,8.897497559E0
3.609529583E-1,-8.505313110E-1,4.200564880E0,9.298363953E0
3.709029583E-1,-6.153703308E-1,4.022584991E0,9.748028870E0
3.808529584E-1,-3.167413330E-1,3.745211792E0,9.941576385E0
3.908029583E-1,-1.056802368E-1,3.402873688E0,9.669591980E0
4.007529583E-1,-1.511856079E-2,3.104843445E0,9.182804260E0
4.107029584E-1,-2.245330811E-3,2.835553436E0,8.712033234E0
4.206529583E-1,6.316864014E-2,2.808459778E0,8.358169098E0
4.306019584E-1,1.312770081E-1,2.990032196E0,8.195008392E0
4.405519583E-1,6.750961304E-2,3.176544342E0,8.430319061E0
4.505019584E-1,-7.933502197E-3,3.444487152E0,9.013206940E0
4.604519584E-1,-5.568420410E-2,3.679049377E0,9.581125946E0
4.704019583E-1,4.236190796E-2,3.824696503E0,1.003393433E1
4.803519584E-1,3.698808289E-1,3.798500977E0,1.028975235E1
4.903009583E-1,7.201524353E-1,3.745062103E0,1.019709503E1
5.002509584E-1,9.602531433E-1,3.650309143E0,9.713151398E0
5.102009583E-1,1.119971008E0,3.290008392E0,8.968599701E0
5.201509583E-1,1.127156067E0,2.847977600E0,8.292605438E0
5.301009584E-1,9.780661011E-1,2.763852539E0,7.860603790E0
5.400509583E-1,6.162684631E-1,2.956801300E0,7.728728027E0
5.499999584E-1,1.528321838E-1,3.149300995E0,7.969577179E0
5.599499583E-1,-1.691482544E-1,3.221301270E0,8.591982880E0
5.698999583E-1,-1.426533508E-1,3.097059631E0,9.516161041E0
5.798499584E-1,2.194436646E-1,2.881507874E0,1.049916687E1
5.897999583E-1,8.261320496E-1,2.920426941E0,1.124716141E1
5.997499583E-1,1.399739227E0,3.072959747E0,1.162796951E1
6.096989583E-1,1.793270874E0,3.075953522E0,1.164578247E1
6.196489583E-1,2.010020142E0,2.845582581E0,1.112995514E1
6.295989584E-1,2.065255280E0,2.527643738E0,1.030591873E1
6.395489583E-1,2.149679718E0,2.569855957E0,9.856403503E0
6.494989584E-1,2.139650574E0,3.033741302E0,9.778565369E0
6.594489584E-1,2.004781036E0,3.521277466E0,1.003004242E1
6.693989583E-1,1.659299469E0,3.810326385E0,1.035726196E1
6.793479584E-1,1.088237000E0,3.782484283E0,1.068717590E1
6.892979583E-1,4.025129700E-1,3.504362640E0,1.098475708E1
6.992479584E-1,-2.248324585E-1,3.039130096E0,1.092742630E1
7.091979583E-1,-4.227209473E-1,2.426753540E0,1.063688049E1
7.191479583E-1,-5.349874878E-1,1.815574493E0,9.981543274E0
7.290979584E-1,-6.688092041E-1,1.384021912E0,9.166937256E0
7.390469583E-1,-9.470805359E-1,9.993218994E-1,8.215964813E0
7.489969584E-1,-9.768685913E-1,8.066725159E-1,7.178472290E0
7.589469583E-1,-6.584806824E-1,1.184786224E0,6.606811066E0
7.688969583E-1,-2.993774414E-4,1.909878387E0,6.708898773E0
7.788469584E-1,6.801855469E-1,2.639311523E0,7.517217865E0
7.887969583E-1,1.305285645E0,3.228186951E0,8.865464172E0
7.987469583E-1,1.822310486E0,3.605252838E0,1.037492523E1
8.086959583E-1,2.031425629E0,3.615281982E0,1.117561020E1
8.186459583E-1,1.697170715E0,3.324736176E0,1.091230774E1
8.285959584E-1,7.373666382E-1,2.761307831E0,9.981543274E0
8.385459583E-1,-1.315763855E-1,2.157463531E0,8.851393433E0
8.484959584E-1,-4.251159668E-1,1.852697296E0,8.055049438E0
