"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.621702898E1,5.233241002E1,5.030012399E0,2.423941250E0,1.885532435E1,9.133926392E1,4.761909633E0,3.338974945E0
5.721702826E1,5.233238667E1,5.030309014E0,2.494060634E0,1.975704101E1,9.416042699E1,4.768480698E0,3.329583887E0
5.821702957E1,5.233233652E1,5.030611469E0,2.401809696E0,2.076867641E1,9.914245691E1,4.754827353E0,3.349052683E0
5.921702886E1,5.233228030E1,5.030915564E0,2.274384245E0,2.163119461E1,1.034036245E2,4.751799919E0,3.353346771E0
6.021702933E1,5.233222860E1,5.031225267E0,2.276629782E0,2.220516946E1,1.053584661E2,4.754088995E0,3.350100724E0
6.121702921E1,5.233217204E1,5.031528520E0,2.954983384E0,2.221327554E1,1.067021867E2,4.755533735E0,3.348049571E0
6.221702909E1,5.233211279E1,5.031844159E0,2.524038652E0,2.240564645E1,1.073774585E2,4.753405679E0,3.351070199E0
6.321702933E1,5.233202153E1,5.032143928E0,3.042579751E0,2.252371953E1,1.123008499E2,4.753612013E0,3.350777501E0
6.421702898E1,5.233194240E1,5.032446548E0,2.304193146E0,2.248707810E1,1.146294556E2,4.756584661E0,3.346556349E0
6.521702838E1,5.233185631E1,5.032752510E0,3.429716020E0,2.275671838E1,1.147990112E2,4.757282693E0,3.345563989E0
6.621702838E1,5.233176849E1,5.033062793E0,2.410250657E0,2.303774166E1,1.147990112E2,4.753109385E0,3.351490445E0
6.721702898E1,5.233169684E1,5.033374836E0,1.914745625E0,2.296623094E1,1.138785095E2,4.751151565E0,3.354265321E0
6.821702874E1,5.233161962E1,5.033680552E0,2.019697310E0,2.285684903E1,1.127070618E2,4.736105711E0,3.375476223E0
6.921702921E1,5.233152535E1,5.033979187E0,2.324208691E0,2.273521995E1,1.117980804E2,4.743558538E0,3.364994714E0
7.021702838E1,5.233145097E1,5.034283729E0,3.176197635E0,2.240151565E1,1.107438583E2,4.745452898E0,3.362322683E0
7.121702862E1,5.233137864E1,5.034595465E0,3.063408445E0,2.246513546E1,1.107438583E2,4.741547752E0,3.367827481E0
7.221702862E1,5.233130686E1,5.034909903E0,2.622434050E0,2.254137648E1,1.100589218E2,4.745444573E0,3.362334433E0
7.321702850E1,5.233123638E1,5.035229802E0,1.838573744E0,2.267365131E1,1.092213135E2,4.749969889E0,3.355938481E0
7.421702933E1,5.233117028E1,5.035546756E0,1.612872895E0,2.273526877E1,1.083037186E2,4.749898906E0,3.356038947E0
7.521702874E1,5.233110679E1,5.035863548E0,2.643264795E0,2.281851148E1,1.070631104E2,4.750962196E0,3.354533536E0
7.621702874E1,5.233104819E1,5.036178511E0,1.279225541E0,2.255963086E1,1.068646088E2,4.754704970E0,3.349226430E0
7.721702778E1,5.233099019E1,5.036493902E0,1.564007087E0,2.241193995E1,1.061405106E2,4.755454640E0,3.348161913E0
7.821702838E1,5.233093263E1,5.036818525E0,1.323552166E0,2.265562971E1,1.061405106E2,4.762291088E0,3.338430862E0
7.921702862E1,5.233087554E1,5.037140581E0,2.416553523E0,2.269855159E1,1.061405106E2,4.763447884E0,3.336780078E0
8.021702862E1,5.233081919E1,5.037463967E0,2.651604566E0,2.268260837E1,1.055479736E2,4.771162109E0,3.325740393E0
8.121702814E1,5.233076512E1,5.037781214E0,2.159557565E0,2.257348321E1,1.055479736E2,4.768406211E0,3.329690562E0
8.221702766E1,5.233070675E1,5.038103060E0,1.473436160E0,2.273213053E1,1.068788910E2,4.769084703E0,3.328718692E0
8.321702754E1,5.233064682E1,5.038424273E0,2.263481090E0,2.279577678E1,1.072071381E2,4.768574882E0,3.329448998E0
8.421702790E1,5.233058572E1,5.038746325E0,2.483154411E0,2.284775420E1,1.072071381E2,4.762743395E0,3.337785551E0
8.521702778E1,5.233052990E1,5.039057381E0,1.935280218E0,2.236272323E1,1.072071381E2,4.769692263E0,3.327848066E0
8.621702790E1,5.233046897E1,5.039362250E0,2.174329856E0,2.195943885E1,1.072071381E2,4.813711286E0,3.263850592E0
8.721702802E1,5.233041206E1,5.039677920E0,2.501634704E-1,2.196874170E1,1.072071381E2,4.869953029E0,3.179322966E0
8.821702838E1,5.233035780E1,5.040014030E0,4.389009718E-1,2.252143843E1,1.070634003E2,4.809060115E0,3.270699902E0
8.921702898E1,5.233028449E1,5.040331626E0,2.029711045E-1,2.266205545E1,1.070634003E2,4.799618165E0,3.284539923E0
9.021702814E1,5.233022611E1,5.040645785E0,3.144107955E-1,2.243210648E1,1.066800308E2,4.792502962E0,3.294913109E0
9.121702826E1,5.233018435E1,5.040956299E0,4.150077133E-1,2.205555333E1,1.076413574E2,4.785652535E0,3.304855042E0
9.221702766E1,5.233012475E1,5.041261906E0,3.844139930E-1,2.185192800E1,1.076413574E2,4.775100126E0,3.320083707E0
9.321702778E1,5.233004873E1,5.041563235E0,-3.247104539E-1,2.180352528E1,1.078794403E2,4.784186371E0,3.306977139E0
9.421702814E1,5.232998963E1,5.041863469E0,4.530291352E-2,2.160659678E1,1.074225235E2,4.791199574E0,3.296808104E0
9.521702850E1,5.232993133E1,5.042166714E0,-2.319015190E-1,2.130133599E1,1.074225235E2,4.795969261E0,3.289865633E0
9.621702838E1,5.232987618E1,5.042455128E0,-1.110241620E0,2.086837638E1,1.071255875E2,4.792335372E0,3.295156857E0
9.721702838E1,5.232982106E1,5.042748787E0,-1.025876236E0,2.096683978E1,1.062892151E2,4.797793186E0,3.287205132E0
9.821702826E1,5.232977263E1,5.043049731E0,-1.322097150E0,2.097836385E1,1.039106674E2,4.793340773E0,3.293694168E0
9.921702814E1,5.232974839E1,5.043359139E0,-1.567947296E0,2.109896537E1,9.991683960E1,4.796878328E0,3.288540002E0
1.002170283E2,5.232972619E1,5.043644694E0,-9.250748204E-1,2.044653855E1,9.695423126E1,4.792293316E0,3.295218021E0
1.012170279E2,5.232969682E1,5.043935258E0,-5.780005781E-1,2.018173627E1,9.285511780E1,4.797175099E0,3.288107070E0
1.022170275E2,5.232969968E1,5.044219850E0,-1.577034216E0,1.959607838E1,8.726403809E1,4.788601268E0,3.300580999E0
1.032170281E2,5.232972455E1,5.044511662E0,-1.650518489E0,1.993747462E1,8.486030579E1,4.789194987E0,3.299719444E0
