"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.297598750E-1,-5.770888329E-1,1.571625657E-2,3.571169674E-1
7.397888750E-1,-4.413948953E-1,2.893787250E-2,3.132565618E-1
7.498178750E-1,-3.004316390E-1,6.033813581E-2,2.732609510E-1
7.598468750E-1,-1.731536686E-1,8.671532571E-2,2.512486875E-1
7.698758750E-1,-6.954337656E-2,1.087069064E-1,2.512100637E-1
7.799048750E-1,1.438959595E-2,1.382989883E-1,2.528817058E-1
7.899338750E-1,8.835703135E-2,1.715871692E-1,2.588801980E-1
7.999628750E-1,1.507514119E-1,2.119584680E-1,2.710258067E-1
8.099928750E-1,1.986928433E-1,2.471721172E-1,2.942267358E-1
8.200218750E-1,2.269423604E-1,2.705802321E-1,3.181835115E-1
8.300508750E-1,2.408648133E-1,2.866244316E-1,3.481320739E-1
8.400798750E-1,2.376111001E-1,2.718396485E-1,3.778737485E-1
8.501088750E-1,2.088382989E-1,2.229706347E-1,4.102822840E-1
8.601378750E-1,1.650051773E-1,1.523902267E-1,4.442569911E-1
8.701668750E-1,1.068665013E-1,7.552392781E-2,4.779798090E-1
8.801958750E-1,2.414110489E-2,6.484312937E-3,5.050829649E-1
8.902248750E-1,-5.991518125E-2,-4.006268457E-2,5.065485239E-1
9.002548750E-1,-1.271963418E-1,-9.159272164E-2,4.797669649E-1
9.102838750E-1,-1.692109108E-1,-1.400891393E-1,4.269663095E-1
9.203128750E-1,-1.765880585E-1,-1.750747412E-1,3.666534722E-1
9.303418749E-1,-1.384667754E-1,-1.674194783E-1,3.123143315E-1
9.403708749E-1,-4.508357123E-2,-1.254542619E-1,2.538543940E-1
9.503998749E-1,7.461779565E-2,-5.329326168E-2,1.946576387E-1
9.604288749E-1,1.990847737E-1,1.103725843E-2,1.346827298E-1
9.704578749E-1,2.945290208E-1,5.757226795E-2,6.930718571E-2
9.804868749E-1,3.543680608E-1,1.232804433E-1,6.172113866E-2
9.905158749E-1,3.542370200E-1,1.150464863E-1,6.650390476E-2
1.000545875E0,2.948951423E-1,1.598711163E-1,5.038289353E-2
1.010574875E0,1.599024385E-1,1.764639467E-1,2.810981311E-2
1.020603875E0,-3.038676456E-2,1.417918056E-1,-3.099944443E-2
1.030632875E0,-1.812662929E-1,6.496653706E-2,-7.768465579E-2
1.040661875E0,-2.488046736E-1,-4.139923677E-2,-1.073261872E-1
1.050690875E0,-2.165641934E-1,-1.447914094E-1,-1.255920082E-1
1.060719875E0,-9.391856939E-2,-2.328414470E-1,-1.753278375E-1
1.070748875E0,6.373657286E-2,-2.334105670E-1,-2.333834171E-1
1.080777875E0,2.223130763E-1,-2.111010104E-1,-3.897934854E-1
