"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.653541652E-3,-4.006418610E0,4.805606689E0,4.645589447E0
1.560454170E-2,-4.121080170E0,4.600682831E0,5.481451263E0
2.555454167E-2,-4.201762390E0,4.270319824E0,7.013814697E0
3.550554166E-2,-3.910019073E0,4.107458496E0,8.342900848E0
4.545654164E-2,-4.043242035E0,4.196223907E0,9.037306824E0
5.540754169E-2,-4.515360260E0,4.412973175E0,8.545878754E0
6.535754167E-2,-3.534300385E0,4.504432983E0,7.612868958E0
7.530854165E-2,-2.811004486E0,4.527934113E0,6.591243439E0
8.525954169E-2,-1.811233521E0,4.034560089E0,5.116659851E0
9.520954167E-2,-1.609153748E0,2.941233673E0,4.635260925E0
1.051605417E-1,-3.751199341E-1,2.197879486E0,9.096284180E0
1.151115416E-1,1.715881805E0,3.712280273E-2,1.558184738E1
1.250625417E-1,2.960992584E0,-1.925745392E0,1.706436447E1
1.350125417E-1,5.428461456E0,-1.619631958E0,1.859747635E1
1.449635417E-1,4.540657654E0,-1.245410156E-1,1.345432159E1
1.549145417E-1,2.319277039E0,1.405277710E0,8.778345337E0
1.648655417E-1,6.818321228E-1,2.161056061E0,5.707032166E0
1.748155417E-1,9.237290955E-1,2.555336151E0,5.804928589E0
1.847665416E-1,7.586224365E-1,2.390229492E0,6.487359467E0
1.947175417E-1,-1.272354126E-2,1.673669586E0,1.695973206E0
2.046675417E-1,8.704399109E-1,1.830094299E0,7.424710236E0
2.146185416E-1,1.720522156E0,2.857707367E0,1.718980362E1
2.245695417E-1,-5.467230835E0,3.127446442E0,1.241203903E1
2.345205417E-1,-4.373904419E0,2.953657837E0,1.204769669E1
2.444705417E-1,-2.104174347E0,1.606758728E0,1.131107849E1
2.544215416E-1,-2.444267120E0,8.405021667E-1,1.147528702E1
2.643725417E-1,-2.711162109E0,7.948471069E-1,1.210173431E1
2.743235417E-1,-4.119283905E0,1.440304871E0,1.247386047E1
2.842735416E-1,-4.174668732E0,1.945653992E0,1.234288284E1
2.942245417E-1,-2.627186737E0,1.491049347E0,1.285272263E1
3.041755417E-1,-3.285218353E0,1.072220306E0,1.419617889E1
3.141265417E-1,-4.374054108E0,1.287622375E0,1.430634979E1
3.240765416E-1,-5.848188629E0,2.671195221E0,1.400427795E1
3.340275417E-1,-4.247417450E0,2.527044983E0,1.446891174E1
3.439785417E-1,-3.090173950E0,1.923949127E0,1.394530060E1
3.539285416E-1,-3.573518829E0,1.922901306E0,1.288011566E1
3.638795417E-1,-3.908073120E0,1.770368500E0,1.145627655E1
3.738305417E-1,-4.120631104E0,1.912273407E0,1.020981857E1
3.837815417E-1,-3.965403900E0,2.023492126E0,9.957443390E0
3.937315416E-1,-3.746858368E0,2.314337311E0,1.003812561E1
4.036825417E-1,-3.060535583E0,2.616259460E0,1.051473450E1
4.136335417E-1,-3.392245789E0,2.445015564E0,1.157063873E1
4.235845417E-1,-4.696633301E0,2.613115997E0,1.270093826E1
4.335345417E-1,-5.741310883E0,3.126548309E0,1.358679611E1
4.434855417E-1,-7.072792053E0,3.189417572E0,1.441996353E1
4.534365417E-1,-7.117399292E0,3.019670563E0,1.446022980E1
4.633865416E-1,-6.471492462E0,2.636467438E0,1.354712860E1
4.733375417E-1,-5.531896362E0,2.471211090E0,1.245425125E1
4.832885417E-1,-4.976251831E0,2.993025970E0,1.113968491E1
4.932395417E-1,-5.338348846E0,3.209475861E0,8.996591492E0
5.031895417E-1,-6.191724243E0,3.354973297E0,6.275849304E0
5.131405417E-1,-5.904022522E0,3.697910156E0,3.801644440E0
5.230915417E-1,-5.159171448E0,4.148173828E0,1.731449432E0
5.330425416E-1,-4.827610931E0,4.756957855E0,4.679269409E-1
5.429925417E-1,-4.554578705E0,5.534740448E0,-1.564247131E-1
5.529435417E-1,-4.653223572E0,5.913452911E0,-4.864883423E-2
5.628945417E-1,-5.015769653E0,5.820795593E0,5.107379150E-1
5.728445417E-1,-4.576582947E0,5.562133484E0,9.472302246E-1
5.827955417E-1,-3.740122375E0,5.347030792E0,1.220861206E0
5.927464583E-1,-2.875819702E0,5.153034210E0,1.352886658E0
6.026974584E-1,-2.215243378E0,4.698579254E0,1.826202393E0
6.126474583E-1,-1.947450256E0,4.462969208E0,2.668351135E0
6.225984583E-1,-1.529818726E0,4.447850647E0,3.419040070E0
6.325494584E-1,-5.971083069E-1,4.154760132E0,4.035757599E0
6.425004583E-1,6.011499023E-1,3.467838593E0,4.707710266E0
6.524504583E-1,1.432670746E0,2.440524902E0,5.279072113E0
6.624014583E-1,1.759890289E0,1.572629700E0,5.550457764E0
6.723524584E-1,1.331481171E0,1.175954590E0,6.131549377E0
6.823024583E-1,9.818083191E-1,7.608677673E-1,7.172484741E0
6.922534583E-1,1.855541382E0,-5.432203674E-1,8.797655182E0
7.022044584E-1,4.411775665E0,-1.642983398E0,1.003138962E1
7.121554583E-1,6.896907806E0,-1.178648987E0,8.826545105E0
7.221054583E-1,7.940238190E0,-5.186714172E-1,5.935008087E0
7.320564584E-1,6.850204926E0,2.209405518E-1,3.138673096E0
7.420074583E-1,3.789220276E0,1.211430817E0,3.870650940E0
7.519584583E-1,-4.288581848E-1,2.491119690E0,8.439300385E0
7.619084583E-1,-2.874472504E0,2.927162933E0,1.371178619E1
7.718594584E-1,-3.219804382E0,2.146236877E0,1.624616592E1
7.818104583E-1,-2.720742188E0,1.410367126E0,1.561043793E1
7.917604583E-1,-1.764979706E0,1.611997833E0,1.313518524E1
8.017114584E-1,-2.432292023E0,2.499502258E0,1.110555588E1
8.116624583E-1,-3.664828949E0,2.884651337E0,1.118309464E1
