"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.241529143E1,5.230894368E1,5.123805599E0,5.796576142E0,2.277000046E1,3.024476929E2,4.610442975E0,3.545187246E0
2.341529274E1,5.230909171E1,5.123554980E0,5.459357233E0,2.286000061E1,3.031321716E2,4.610443400E0,3.545186693E0
2.441529441E1,5.230919048E1,5.123265531E0,5.631964580E0,2.284000015E1,3.036584167E2,4.610443737E0,3.545186254E0
2.541529644E1,5.230930336E1,5.122986511E0,6.249640363E0,2.284000015E1,3.036584167E2,4.610444101E0,3.545185782E0
2.641529691E1,5.230941027E1,5.122713552E0,4.850592263E0,2.277000046E1,3.041214294E2,4.613500868E0,3.541206966E0
2.741529942E1,5.230953072E1,5.122434320E0,4.561346659E0,2.277000046E1,3.046257324E2,4.610444829E0,3.545184835E0
2.841530049E1,5.230964641E1,5.122161611E0,4.658514808E0,2.281999969E1,3.051477356E2,4.610445196E0,3.545184357E0
2.941530037E1,5.230976173E1,5.121894064E0,3.918829750E0,2.281999969E1,3.060054626E2,4.610445563E0,3.545183880E0
3.041530156E1,5.230987729E1,5.121617223E0,3.785406898E0,2.281999969E1,3.079359436E2,4.610445933E0,3.545183399E0
3.141530287E1,5.230999755E1,5.121353461E0,3.971075595E0,2.275000000E1,3.084281921E2,4.610446313E0,3.545182905E0
3.241530478E1,5.231011874E1,5.121094463E0,3.851507404E0,2.265999985E1,3.084367676E2,4.610446691E0,3.545182413E0
3.341530836E1,5.231024009E1,5.120836406E0,2.990543508E0,2.272744447E1,3.084650269E2,4.825202176E0,3.246838616E0
3.441530561E1,5.231036487E1,5.120582425E0,3.052121698E0,2.274303309E1,3.084075928E2,4.828175114E0,3.242416090E0
3.541530728E1,5.231049421E1,5.120334663E0,3.133724269E0,2.270695746E1,3.086093750E2,4.828210963E0,3.242362708E0
3.641530716E1,5.231062317E1,5.120088769E0,3.075153295E0,2.271126826E1,3.086093750E2,4.821564216E0,3.252238543E0
3.741530824E1,5.231075630E1,5.119847802E0,3.036943316E0,2.271901006E1,3.099325867E2,4.812098786E0,3.266227534E0
3.841530871E1,5.231089303E1,5.119608206E0,2.902433731E0,2.269611781E1,3.119438782E2,4.816358525E0,3.259942882E0
3.941530943E1,5.231103140E1,5.119364165E0,2.929097242E0,2.270808224E1,3.123090515E2,4.816101800E0,3.260322144E0
4.041531062E1,5.231117363E1,5.119123707E0,3.224621788E0,2.275762019E1,3.127232499E2,4.821171985E0,3.252819965E0
4.141531181E1,5.231131762E1,5.118870850E0,3.203171992E0,2.278371723E1,3.135155565E2,4.821884644E0,3.251763446E0
4.241531086E1,5.231146052E1,5.118634078E0,3.158434375E0,2.269525424E1,3.137843714E2,4.822505597E0,3.250842475E0
4.341531193E1,5.231160313E1,5.118402819E0,3.394870547E0,2.271323212E1,3.138387100E2,4.825157003E0,3.246905746E0
4.441531205E1,5.231174439E1,5.118165770E0,3.335513764E0,2.262217841E1,3.140971763E2,4.827672341E0,3.243164627E0
4.541531217E1,5.231188731E1,5.117921242E0,3.750014137E0,2.265776883E1,3.142087242E2,4.827020850E0,3.244134206E0
4.641531312E1,5.231202719E1,5.117684975E0,3.686710414E0,2.256115494E1,3.138504832E2,4.823889136E0,3.248789103E0
4.741531360E1,5.231216615E1,5.117444363E0,3.647334791E0,2.270993836E1,3.137869405E2,4.819344870E0,3.255526386E0
4.841531384E1,5.231230580E1,5.117206730E0,3.816628847E0,2.267929502E1,3.132427877E2,4.823664746E0,3.249122258E0
4.941531432E1,5.231244689E1,5.116962797E0,3.531073150E0,2.268028641E1,3.130991058E2,4.824258108E0,3.248241177E0
5.041531444E1,5.231259210E1,5.116721655E0,4.352420749E0,2.275780314E1,3.131361864E2,4.817392554E0,3.258414647E0
5.141531479E1,5.231272418E1,5.116473285E0,3.896393313E0,2.268302699E1,3.119554522E2,4.821484806E0,3.252356268E0
5.241531479E1,5.231285824E1,5.116230914E0,4.389543816E0,2.286279112E1,3.111149318E2,4.820373341E0,3.254003363E0
5.341531599E1,5.231298207E1,5.115975197E0,3.556786148E0,2.272856100E1,3.101773096E2,4.819381120E0,3.255472723E0
5.441531539E1,5.231311783E1,5.115710364E0,3.733645377E0,2.277331259E1,3.089761764E2,4.818836951E0,3.256278163E0
5.541531670E1,5.231323911E1,5.115445362E0,3.536796143E0,2.283195700E1,3.078013502E2,4.819057349E0,3.255951980E0
5.641532028E1,5.231335986E1,5.115168915E0,3.796323112E0,2.281912680E1,3.058533630E2,4.823987482E0,3.248643072E0
5.741531634E1,5.231348025E1,5.114891193E0,4.710974678E0,2.284526645E1,3.035386658E2,4.821674400E0,3.252075186E0
5.841531646E1,5.231359792E1,5.114608807E0,4.806292194E0,2.305977561E1,3.029466248E2,4.809561170E0,3.269963056E0
5.941531634E1,5.231371415E1,5.114329419E0,4.455631134E0,2.293734399E1,3.038789823E2,4.824448086E0,3.247959005E0
6.041531777E1,5.231382247E1,5.114039685E0,4.595543426E0,2.302124521E1,3.026197606E2,4.830664177E0,3.238706630E0
6.141531730E1,5.231391751E1,5.113743419E0,4.571030742E0,2.291006601E1,3.011576363E2,4.825653904E0,3.246167190E0
6.241531754E1,5.231401431E1,5.113459503E0,4.914313244E0,2.283854004E1,3.003708016E2,4.816377315E0,3.259915121E0
6.341531754E1,5.231410588E1,5.113168896E0,4.323526781E0,2.286851298E1,2.993100772E2,4.809493459E0,3.270062645E0
6.441531813E1,5.231419848E1,5.112867152E0,4.339419561E0,2.284494190E1,2.981337233E2,4.801923776E0,3.281168250E0
6.541531754E1,5.231428707E1,5.112563182E0,4.330485433E0,2.283236086E1,2.973354243E2,4.801828657E0,3.281307450E0
6.641531837E1,5.231437489E1,5.112255624E0,3.792973581E0,2.280887532E1,2.940281982E2,4.820399016E0,3.253965329E0
6.741531754E1,5.231445634E1,5.111944837E0,2.685913106E0,2.277996197E1,2.949766418E2,4.859011586E0,3.196019937E0
6.841531837E1,5.231453583E1,5.111636897E0,2.770389877E0,2.285303282E1,2.939341802E2,4.927311430E0,3.089682687E0
6.941531777E1,5.231461966E1,5.111333734E0,3.249612833E0,2.277396582E1,2.939599774E2,5.569575248E0,2.655303106E0
7.041531777E1,5.231470239E1,5.111028471E0,3.354822907E0,2.277020606E1,2.939003504E2,7.545874021E0,1.765324139E0
7.141531765E1,5.231477237E1,5.110730278E0,3.095221134E0,2.245634621E1,2.898737793E2,9.565275736E0,1.821824728E0
7.241531777E1,5.231484012E1,5.110403940E0,3.242224933E0,2.264421595E1,2.885767822E2,8.933359768E0,2.239006350E0
7.341531730E1,5.231489598E1,5.110082848E0,3.071693554E0,2.269439372E1,2.863494568E2,1.030431088E1,2.281711761E0
7.441531718E1,5.231491961E1,5.109744057E0,3.476153084E0,2.282423685E1,2.855957336E2,5.046180845E0,2.891469507E0
7.541531813E1,5.231496593E1,5.109411248E0,3.206734302E0,2.282691002E1,2.857590716E2,4.913409004E0,3.111743722E0
7.641531920E1,5.231500830E1,5.109088284E0,3.477112779E0,2.280509520E1,2.844651066E2,4.789646128E0,3.299064565E0
7.741531825E1,5.231507056E1,5.108763374E0,4.724684256E0,2.268546884E1,2.834843680E2,4.734256545E0,3.378069271E0
7.841531849E1,5.231510054E1,5.108430441E0,6.056784282E0,2.291499719E1,2.804830185E2,4.725027390E0,3.390966411E0
7.941531920E1,5.231513084E1,5.108102467E0,7.152079045E0,2.278493012E1,2.788980769E2,4.759028164E0,3.343080611E0
8.041531849E1,5.231517657E1,5.107769759E0,4.827453791E0,2.298368716E1,2.801148987E2,4.728581645E0,3.386008366E0
8.141531861E1,5.231520941E1,5.107457077E0,4.874570409E0,2.251324405E1,2.794382629E2,4.704085639E0,3.419958382E0
8.241531897E1,5.231524216E1,5.107122628E0,5.741355434E0,2.258609839E1,2.786872253E2,4.699319126E0,3.426505039E0
8.341531825E1,5.231527225E1,5.106791928E0,5.109593610E0,2.265651450E1,2.778255920E2,4.697658509E0,3.428781354E0
8.441531968E1,5.231529804E1,5.106457325E0,5.908848805E0,2.292572997E1,2.775751038E2,4.697158887E0,3.429465763E0
8.541531813E1,5.231533209E1,5.106129319E0,6.142553438E0,2.264401453E1,2.786300049E2,4.691959349E0,3.436575986E0
8.641531897E1,5.231537188E1,5.105790495E0,5.956320700E0,2.272076221E1,2.786248779E2,4.686738624E0,3.443692509E0
8.741531873E1,5.231540879E1,5.105466655E0,6.246967424E0,2.264291401E1,2.809526672E2,4.683267544E0,3.448411539E0
8.841531825E1,5.231545061E1,5.105139929E0,5.609376990E0,2.273660313E1,2.813735962E2,4.682275896E0,3.449757885E0
8.941531944E1,5.231549630E1,5.104810791E0,6.107619553E0,2.278108516E1,2.826482849E2,4.680346272E0,3.452375386E0
9.041531897E1,5.231554228E1,5.104485501E0,6.089722868E0,2.273355640E1,2.850636902E2,4.680868400E0,3.451667432E0
9.141531992E1,5.231559885E1,5.104163231E0,5.751954907E0,2.269798762E1,2.862200012E2,4.682990170E0,3.448788207E0
9.241531909E1,5.231565313E1,5.103843195E0,5.701668153E0,2.270889421E1,2.883901978E2,4.685512715E0,3.445360305E0
9.341531909E1,5.231572115E1,5.103526581E0,5.939048165E0,2.274755024E1,2.898475037E2,4.692613440E0,3.435682776E0
9.441531909E1,5.231579037E1,5.103212629E0,5.790891308E0,2.280389540E1,2.918217773E2,4.696494452E0,3.430375620E0
9.541531956E1,5.231586309E1,5.102901383E0,5.441199058E0,2.274157238E1,2.926020203E2,4.700218586E0,3.425271125E0
9.641531944E1,5.231594867E1,5.102589981E0,5.416635697E0,2.292114282E1,2.941416016E2,4.704544119E0,3.419327663E0
9.741531968E1,5.231603378E1,5.102284039E0,5.406973718E0,2.295833398E1,2.950030212E2,4.705833485E0,3.417552961E0
9.841531837E1,5.231612066E1,5.101981728E0,5.126720320E0,2.283261993E1,2.949053650E2,4.708331789E0,3.414110250E0
9.941531932E1,5.231620774E1,5.101679874E0,4.932051960E0,2.282804323E1,2.952131653E2,4.711208138E0,3.410140014E0
1.004153196E2,5.231629413E1,5.101378935E0,4.856595815E0,2.272198877E1,2.954199524E2,4.713466899E0,3.407017292E0
1.014153187E2,5.231638118E1,5.101073792E0,4.474684333E0,2.276373423E1,2.954224854E2,4.714817144E0,3.405148503E0
1.024153192E2,5.231646838E1,5.100769332E0,4.818588030E0,2.275446293E1,2.956318054E2,4.717391284E0,3.401581471E0
1.034153193E2,5.231655501E1,5.100466007E0,4.650568998E0,2.275239005E1,2.975997009E2,4.719224313E0,3.399037940E0
1.044153191E2,5.231664289E1,5.100162552E0,4.569442968E0,2.278818204E1,3.014402161E2,4.718346248E0,3.400256713E0
1.054153196E2,5.231672993E1,5.099859247E0,4.657001569E0,2.274013049E1,2.920302124E2,4.718170270E0,3.400500895E0
1.064153192E2,5.231681634E1,5.099558787E0,4.381450353E0,2.267134224E1,2.932421875E2,4.718480921E0,3.400069827E0
1.074153187E2,5.231689831E1,5.099250540E0,4.763750599E0,2.273096922E1,2.932935486E2,4.721883388E0,3.395343032E0
1.084153188E2,5.231699694E1,5.098957288E0,4.082352648E0,2.274880768E1,2.932935486E2,4.715029149E0,3.404854940E0
1.094153190E2,5.231709004E1,5.098658714E0,4.056723489E0,2.294840989E1,2.932935486E2,4.703297553E0,3.421042116E0
1.104153185E2,5.231718981E1,5.098361134E0,4.350314680E0,2.284573276E1,2.950593567E2,4.706023903E0,3.417290747E0
1.114153196E2,5.231728567E1,5.098067283E0,4.317926617E0,2.268679020E1,2.951068115E2,4.712615595E0,3.408194726E0
1.124153192E2,5.231738249E1,5.097765060E0,4.883783220E0,2.286059201E1,2.965070190E2,4.711603250E0,3.409594088E0
1.134153194E2,5.231747685E1,5.097468530E0,4.625091677E0,2.287302978E1,2.947011108E2,4.712987765E0,3.407680055E0
1.144153202E2,5.231756553E1,5.097169232E0,4.647123855E0,2.290016544E1,2.948992615E2,4.710384156E0,3.411278079E0
1.154153185E2,5.231765314E1,5.096866110E0,4.371692139E0,2.277529246E1,2.950203247E2,4.709899408E0,3.411947332E0
1.164153196E2,5.231773934E1,5.096564779E0,4.593531208E0,2.268871049E1,2.950115051E2,4.711613746E0,3.409579584E0
1.174153185E2,5.231782277E1,5.096261246E0,4.097107324E0,2.263435754E1,2.950505981E2,4.712933197E0,3.407755524E0
1.184153198E2,5.231790836E1,5.095957953E0,4.102376078E0,2.275064809E1,2.950670776E2,4.713630715E0,3.406790648E0
1.194153190E2,5.231799874E1,5.095658575E0,3.725294597E0,2.267781739E1,2.951906128E2,4.712902328E0,3.407798215E0
1.204153191E2,5.231808570E1,5.095351709E0,3.772878253E0,2.282696040E1,2.951906128E2,4.713648040E0,3.406766676E0
1.214153190E2,5.231817344E1,5.095051099E0,3.679100120E0,2.278352107E1,2.950586548E2,4.713589810E0,3.406847242E0
1.224153190E2,5.231826077E1,5.094748472E0,4.103108106E0,2.281787758E1,2.953402710E2,4.714730660E0,3.405268247E0
1.234153192E2,5.231834602E1,5.094448122E0,3.757170861E0,2.277532702E1,2.953402710E2,4.716401773E0,3.402953327E0
1.244153194E2,5.231843348E1,5.094146278E0,3.803711237E0,2.275845155E1,2.957203369E2,4.716566957E0,3.402724376E0
1.254153190E2,5.231852128E1,5.093846262E0,3.890188590E0,2.273608061E1,2.957203369E2,4.716688239E0,3.402556258E0
1.264153198E2,5.231861064E1,5.093542184E0,3.929715273E0,2.278388846E1,2.957203369E2,4.716803584E0,3.402396358E0
1.274153196E2,5.231869742E1,5.093238482E0,4.143155569E0,2.277984382E1,2.957203369E2,4.717061909E0,3.402038209E0
1.284153192E2,5.231878532E1,5.092934493E0,4.463017308E0,2.285058990E1,2.952312622E2,4.718134738E0,3.400550195E0
1.294153197E2,5.231887271E1,5.092634644E0,4.501092387E0,2.272073565E1,2.949677124E2,4.720180424E0,3.397710082E0
1.304153198E2,5.231895995E1,5.092332786E0,4.227917246E0,2.274347634E1,2.949677124E2,4.721340077E0,3.396098484E0
1.314153193E2,5.231904547E1,5.092024565E0,4.769198701E0,2.284097786E1,2.942721863E2,4.722682819E0,3.394230992E0
1.324153242E2,5.231912838E1,5.091721236E0,4.130818772E0,2.275909792E1,2.938628540E2,4.723858103E0,3.392595120E0
1.334153224E2,5.231921130E1,5.091417065E0,4.048687738E0,2.271871994E1,2.938628540E2,4.724563032E0,3.391613361E0
1.344153191E2,5.231929496E1,5.091111814E0,4.073261841E0,2.276957991E1,2.935371704E2,4.725090497E0,3.390878474E0
1.354153143E2,5.231937578E1,5.090803888E0,4.106636638E0,2.279015747E1,2.932351685E2,4.725684806E0,3.390050169E0
1.364153087E2,5.231945590E1,5.090495370E0,4.074955606E0,2.278873675E1,2.925806274E2,4.726742980E0,3.388574602E0
1.374153047E2,5.231953548E1,5.090187391E0,4.751539223E0,2.275804155E1,2.925806274E2,4.728032825E0,3.386774665E0
1.384153007E2,5.231961443E1,5.089876879E0,4.086617948E0,2.281630809E1,2.923019027E2,4.730126441E0,3.383850009E0
1.394153018E2,5.231968998E1,5.089567437E0,4.477718544E0,2.276298574E1,2.917876957E2,4.728791691E0,3.385715017E0
1.404152998E2,5.231976705E1,5.089259485E0,4.507929577E0,2.272121715E1,2.918093348E2,4.729801092E0,3.384304754E0
1.414152976E2,5.231984229E1,5.088944578E0,5.184610520E0,2.288679101E1,2.913508587E2,4.730128806E0,3.383846703E0
1.424152960E2,5.231991433E1,5.088637727E0,4.426873298E0,2.266936841E1,2.909786336E2,4.729894469E0,3.384174249E0
1.434152931E2,5.231998513E1,5.088324763E0,4.461320408E0,2.272477101E1,2.905065089E2,4.730041598E0,3.383968604E0
1.444152925E2,5.232005548E1,5.088009750E0,4.756942227E0,2.277614637E1,2.903262662E2,4.730550997E0,3.383256463E0
1.454152883E2,5.232012524E1,5.087696830E0,5.117211119E0,2.278694118E1,2.901637921E2,4.730683437E0,3.383071275E0
1.464152880E2,5.232019247E1,5.087381872E0,4.982150997E0,2.277954347E1,2.896035319E2,4.730025443E0,3.383991185E0
1.474152870E2,5.232026041E1,5.087066712E0,5.192056718E0,2.275095266E1,2.894319550E2,4.729799663E0,3.384306751E0
1.484152877E2,5.232032611E1,5.086751339E0,5.194422403E0,2.277356868E1,2.890855968E2,4.730136506E0,3.383835940E0
1.494152882E2,5.232039056E1,5.086434855E0,4.772318967E0,2.273872541E1,2.887206004E2,4.728833010E0,3.385657306E0
1.504152880E2,5.232045580E1,5.086116264E0,5.089020722E0,2.281579138E1,2.884059438E2,4.728050410E0,3.386750117E0
1.514152874E2,5.232051634E1,5.085798130E0,5.020772296E0,2.276723743E1,2.877075319E2,4.727164062E0,3.387987155E0
1.524152881E2,5.232057706E1,5.085477758E0,4.750703809E0,2.281431690E1,2.873042939E2,4.727174880E0,3.387972061E0
1.534152874E2,5.232063931E1,5.085163486E0,4.926150503E0,2.265829449E1,2.875558483E2,4.726170805E0,3.389372590E0
1.544152882E2,5.232070041E1,5.084841095E0,4.864417859E0,2.282602428E1,2.873834978E2,4.724635277E0,3.391512720E0
1.554152880E2,5.232076037E1,5.084525363E0,5.054710410E0,2.271465067E1,2.870698071E2,4.724067318E0,3.392303791E0
1.564152874E2,5.232081833E1,5.084204307E0,4.369993471E0,2.279039499E1,2.865864682E2,4.723275027E0,3.393406851E0
1.574152884E2,5.232087453E1,5.083883291E0,5.086498146E0,2.277196898E1,2.859432768E2,4.723971555E0,3.392437145E0
1.584152882E2,5.232093039E1,5.083561854E0,4.943451054E0,2.278303193E1,2.856771679E2,4.724019442E0,3.392370461E0
1.594152880E2,5.232098601E1,5.083239302E0,5.111698672E0,2.278063800E1,2.855843108E2,4.725341096E0,3.390529244E0
1.604152882E2,5.232103822E1,5.082916345E0,5.381054860E0,2.281076612E1,2.849250679E2,4.726526084E0,3.388877131E0
1.614152882E2,5.232108909E1,5.082594044E0,5.132812959E0,2.280278647E1,2.846096110E2,4.726680334E0,3.388661986E0
1.624152880E2,5.232113788E1,5.082277448E0,4.966879057E0,2.261878116E1,2.845218419E2,4.726772316E0,3.388533681E0
1.634152880E2,5.232119023E1,5.081952640E0,4.995077738E0,2.276284810E1,2.844434005E2,4.723406488E0,3.393223862E0
1.644152877E2,5.232123685E1,5.081627990E0,4.622819975E0,2.273778052E1,2.838873300E2,4.723336330E0,3.393321521E0
1.654152875E2,5.232128732E1,5.081302626E0,4.944946375E0,2.283142381E1,2.838786433E2,4.724583964E0,3.391584202E0
1.664152873E2,5.232133373E1,5.080977214E0,4.702899703E0,2.279750981E1,2.832750956E2,4.724620217E0,3.391533700E0
1.674152877E2,5.232137829E1,5.080652440E0,4.932983061E0,2.279878141E1,2.827316578E2,4.725340153E0,3.390530558E0
1.684152882E2,5.232142019E1,5.080326780E0,4.917500624E0,2.275695727E1,2.822802141E2,4.725943677E0,3.389689277E0
1.694152877E2,5.232146358E1,5.079997815E0,5.084581962E0,2.279555320E1,2.821444149E2,4.723627115E0,3.392916726E0
1.704152874E2,5.232150227E1,5.079668745E0,5.013078579E0,2.290699198E1,2.816492114E2,4.723348769E0,3.393304206E0
1.714152881E2,5.232154333E1,5.079347409E0,4.939644624E0,2.270194155E1,2.815252576E2,4.723560335E0,3.393009696E0
1.724152871E2,5.232158160E1,5.079019944E0,4.619742119E0,2.275144195E1,2.811070592E2,4.723694067E0,3.392823514E0
1.734152873E2,5.232162222E1,5.078692715E0,5.392128619E0,2.274820193E1,2.811957024E2,4.722246954E0,3.394837365E0
1.744152876E2,5.232165962E1,5.078362728E0,4.623245025E0,2.284267159E1,2.805919452E2,4.723270592E0,3.393413024E0
1.754152868E2,5.232169656E1,5.078037557E0,5.174584405E0,2.271704368E1,2.804613284E2,4.722602044E0,3.394343377E0
1.764152874E2,5.232173258E1,5.077707136E0,4.370574233E0,2.280216450E1,2.801469097E2,4.721923298E0,3.395287529E0
1.774152865E2,5.232176767E1,5.077381581E0,4.703120885E0,2.273230032E1,2.798532974E2,4.722708199E0,3.394195677E0
1.784152880E2,5.232180300E1,5.077049576E0,5.182328662E0,2.289548306E1,2.795132086E2,4.722949722E0,3.393859597E0
1.794152867E2,5.232183826E1,5.076723578E0,4.059121339E0,2.274717424E1,2.794562268E2,4.721722730E0,3.395566446E0
1.804152870E2,5.232186970E1,5.076397255E0,4.286992131E0,2.266591052E1,2.793045862E2,4.721526637E0,3.395839108E0
1.814152864E2,5.232190499E1,5.076068214E0,3.818453761E0,2.279120893E1,2.796788813E2,4.720824296E0,3.396815421E0
1.824152876E2,5.232194155E1,5.075738943E0,4.186852382E0,2.275965250E1,2.798111547E2,4.720397166E0,3.397408958E0
1.834152870E2,5.232198144E1,5.075413083E0,4.612186457E0,2.267755379E1,2.805928899E2,4.721118491E0,3.396406517E0
1.844152871E2,5.232201970E1,5.075082721E0,4.395267215E0,2.271216730E1,2.807514906E2,4.722125122E0,3.395006829E0
1.854152862E2,5.232205711E1,5.074753539E0,4.268978584E0,2.270329904E1,2.808143124E2,4.723243000E0,3.393451429E0
1.864152869E2,5.232209754E1,5.074423928E0,4.619125843E0,2.283402187E1,2.812124144E2,4.723159358E0,3.393567844E0
1.874152868E2,5.232213678E1,5.074100288E0,3.838137739E0,2.269224778E1,2.813863179E2,4.725906022E0,3.389741776E0
1.884152865E2,5.232218240E1,5.073772767E0,3.732535234E0,2.267904596E1,2.819609630E2,4.717614927E0,3.401271297E0
1.894152867E2,5.232222710E1,5.073447716E0,3.105938339E0,2.266434571E1,2.821972594E2,4.720115337E0,3.397800500E0
1.904152863E2,5.232227111E1,5.073118007E0,3.124730200E0,2.276677795E1,2.822723961E2,4.718872970E0,3.399525691E0
1.914152863E2,5.232231384E1,5.072795503E0,4.118823053E0,2.263296705E1,2.824451253E2,4.718236922E0,3.400408413E0
1.924152865E2,5.232236111E1,5.072468892E0,4.123574801E0,2.276494859E1,2.826734342E2,4.720204495E0,3.397676642E0
1.934152865E2,5.232240748E1,5.072148346E0,3.593636851E0,2.267812867E1,2.829008168E2,4.718468448E0,3.400087136E0
1.944152857E2,5.232245546E1,5.071820804E0,4.332344869E0,2.278794542E1,2.832852745E2,4.718827618E0,3.399588643E0
1.954152865E2,5.232250397E1,5.071496065E0,4.371301191E0,2.276012718E1,2.835838897E2,4.720429033E0,3.397364681E0
1.964152856E2,5.232255488E1,5.071172378E0,4.393148806E0,2.274759343E1,2.839266737E2,4.720740928E0,3.396931280E0
1.974152857E2,5.232260517E1,5.070846475E0,4.137260692E0,2.272397293E1,2.843201139E2,4.719329990E0,3.398891213E0
1.984152863E2,5.232266029E1,5.070520725E0,4.354959127E0,2.275708374E1,2.849416881E2,4.718642617E0,3.399845421E0
1.994152863E2,5.232270984E1,5.070198070E0,3.658147495E0,2.273760386E1,2.848962992E2,4.717746312E0,3.401089057E0
2.004152855E2,5.232276713E1,5.069876168E0,2.949188732E0,2.276737115E1,2.854829189E2,4.717331949E0,3.401663758E0
2.014152858E2,5.232282638E1,5.069548667E0,3.415491968E0,2.293107155E1,2.857674066E2,4.717139335E0,3.401930852E0
2.024152857E2,5.232288623E1,5.069228312E0,2.794446318E0,2.284003117E1,2.863150700E2,4.717971137E0,3.400777174E0
2.034152850E2,5.232294525E1,5.068907523E0,2.350795537E0,2.279369439E1,2.867710264E2,4.717280304E0,3.401735375E0
2.044152851E2,5.232300621E1,5.068586976E0,1.675974493E0,2.279778888E1,2.871850102E2,4.718325573E0,3.400285403E0
2.054152858E2,5.232306958E1,5.068263233E0,1.906796334E0,2.295752983E1,2.876325092E2,4.718191260E0,3.400471771E0
2.064152853E2,5.232313630E1,5.067941026E0,2.042220160E0,2.297087561E1,2.881865028E2,4.719145321E0,3.399147610E0
2.074152857E2,5.232320227E1,5.067619704E0,1.323190018E0,2.295770291E1,2.883957538E2,4.719756874E0,3.398298410E0
2.084152846E2,5.232326526E1,5.067301807E0,6.707038404E-1,2.291267208E1,2.882785702E2,4.719765835E0,3.398285965E0
2.094152855E2,5.232332993E1,5.066982229E0,1.038255133E-1,2.293166753E1,2.884141266E2,4.720443566E0,3.397344489E0
2.104152849E2,5.232339736E1,5.066663964E0,-7.710130354E-1,2.286661305E1,2.889145555E2,4.720475996E0,3.397299428E0
2.114152851E2,5.232346604E1,5.066343498E0,-1.040298630E0,2.288408643E1,2.892843617E2,4.720797278E0,3.396852969E0
2.124152853E2,5.232353436E1,5.066023608E0,-1.576224842E0,2.290150798E1,2.894848431E2,4.719796464E0,3.398243425E0
2.134152843E2,5.232360604E1,5.065707732E0,-2.275470872E0,2.287853471E1,2.898682046E2,4.720053760E0,3.397886040E0
2.144152843E2,5.232367881E1,5.065395802E0,-3.383250627E0,2.285062414E1,2.903540644E2,4.720583466E0,3.397150096E0
